protein_id,algorithm,time,score,checked,placed,hash
9704,dfs_bnb_mpi,0.738214,-9,10,192923,"[-1, -1, 2, -1, -2, -1, -2, 1, 1, 1, -2, -1, -1, -2, 1, 1, -2, -1, -1, -1, 2, 2, -1, 2]"
9705,dfs_bnb_mpi,26.4335,-11,12,6739826,"[-1, -1, 2, 1, 2, -1, 2, 1, 2, -1, 2, 1, 2, 1, -2, 1, -2, -1, -2, 1, -2, -1, -2, 1]"
9706,dfs_bnb_mpi,40.0616,-11,12,10840675,"[-1, -1, 2, 1, 1, 1, 2, 1, 2, -1, 2, 1, 2, -1, -1, -1, -2, 1, -2, -1, -1, -2, 1, 1]"
9707,dfs_bnb_mpi,9.25359,-10,11,2315960,"[-1, -2, -1, -2, -1, -2, 1, 1, 2, 1, 2, 1, -2, -2, -1, -2, -2, -2, -1, 2, 2, -1, -1, -1]"
9708,dfs_bnb_mpi,11.5966,-10,11,3115488,"[-1, -1, 2, 2, 2, 2, 2, 1, -2, 1, 2, 2, 1, -2, 1, 1, -2, -1, -1, -2, -1, -2, -1, 2]"
9709,dfs_bnb_mpi,19.2483,-10,11,4589024,"[-1, -2, 1, 1, 2, 2, 2, 1, 1, 2, -1, -1, 2, -1, -1, -2, 1, -2, -2, -1, 2, -1, 2, 2]"
9710,dfs_bnb_mpi,47.6371,-6,7,13843040,"[-1, -1, 2, 2, 2, 2, 2, 2, -1, -2, -2, -2, -1, 2, -1, -2, -2, 1, 1, -2, -2, -1, 2, -1]"
9711,dfs_bnb_mpi,13.757,-6,7,4280713,"[-1, -1, 2, 2, 1, -2, 1, 2, 2, 2, 1, -2, -2, 1, 2, 2, 1, -2, -2, -2, -1, -1, -2, 1]"
9712,dfs_bnb_mpi,2.48523,-7,7,738425,"[-1, -1, 2, -1, -2, -2, 1, 1, 1, -2, -1, -1, -1, -1, 2, 2, 2, -1, -2, -1, -2, 1, -2, -1]"
9713,dfs_bnb_mpi,14.1363,-9,10,3599733,"[-1, -1, 2, 2, -1, -1, -2, 1, -2, -1, -2, -1, -2, -1, -2, 1, 1, 2, 1, 2, 1, -2, -2, -1]"
