protein_id,algorithm,time,score,checked,placed,hash
1458,dfs_bnb_mpi,0.38648,-11,11,112347,"[-1, -1, 2, 1, 1, 2, -1, 2, 2, 1, -2, 1, -2, 1, -2, -1, -2, 1, -2, -1, -1, -1, -1, -1]"
1459,dfs_bnb_mpi,25.4049,-8,9,5820621,"[-1, -1, 2, -1, 2, 2, 2, 2, -1, -1, -2, -2, -2, 1, -2, -2, 1, -2, -1, -1, 2, -1, 2, 1]"
1460,dfs_bnb_mpi,1.08094,-8,8,319325,"[-1, -1, 2, 1, 2, 2, 2, 1, -2, 1, 2, 1, -2, -2, -1, -1, -2, 1, -2, 1, 2, 1, 2, 2]"
1461,dfs_bnb_mpi,56.5292,-7,8,13584608,"[-1, -1, 2, 2, 2, -1, -1, -1, -2, -1, -2, 1, -2, -2, 1, 2, 2, 2, 1, -2, -2, -2, 1, 1]"
1462,dfs_bnb_mpi,0.552062,-8,9,156300,"[-1, -1, 2, -1, -2, -1, 2, 2, 2, 1, -2, 1, 2, 2, 2, 1, -2, -2, -2, 1, 1, -2, -1, -1]"
1463,dfs_bnb_mpi,21.4818,-7,8,6086229,"[-1, -2, 1, -2, 1, 1, 2, -1, 2, 1, 1, 2, 2, 2, -1, -1, -2, -1, -1, -2, 1, 1, 1, 2]"
1464,dfs_bnb_mpi,794.377,-2,3,219995271,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 2, 1, -2, -2, -2, -2, -2, -2, -2, 1, 1, -2, -2, -1, -1]"
1465,dfs_bnb_mpi,22.6827,-10,11,6005198,"[-1, -1, 2, 1, 2, 2, -1, 2, 1, 1, -2, 1, 2, 1, -2, -2, -1, -1, -2, 1, 1, 1, 2, 2]"
1466,dfs_bnb_mpi,7.84154,-7,8,2119508,"[-1, -1, 2, 1, 2, 2, 2, -1, -1, -2, 1, -2, -1, -2, -1, 2, 2, -1, -2, -2, -2, 1, 1, -2]"
1467,dfs_bnb_mpi,765.082,-6,7,226192490,"[-1, -1, 2, 2, 2, 1, 2, -1, 2, -1, 2, 2, 2, 2, -1, -2, -2, -2, -2, -1, -2, 1, 1, -2]"
1468,dfs_bnb_mpi,426.319,-8,8,101447352,"[-1, -1, 2, 2, 2, 2, -1, 2, -1, -1, -2, -2, -2, -2, -2, 1, -2, 1, 2, 2, -1, 2, 1, 2]"
1469,dfs_bnb_mpi,45.086,-14,15,11177892,"[-1, -2, 1, 1, 2, 2, -1, 2, 2, 1, -2, 1, -2, 1, 1, -2, -1, -1, -2, 1, -2, -1, -1, -1]"
1470,dfs_bnb_mpi,39.4245,-10,11,11655075,"[-1, -1, 2, 1, 2, -1, 2, -1, 2, -1, -2, -1, 2, -1, -2, -2, 1, -2, 1, -2, 1, 2, 2, -1]"
1471,dfs_bnb_mpi,0.196137,-8,9,60297,"[-1, -1, 2, 1, 1, 2, 1, -2, -2, 1, 1, -2, -1, -2, -2, -1, 2, 2, -1, -2, -1, 2, -1, -1]"
1472,dfs_bnb_mpi,13.9685,-15,16,3168015,"[-1, -2, 1, 1, 2, 1, -2, 1, -2, 1, -2, -1, -2, -1, 2, 2, -1, -1, -1, -2, 1, -2, 1, 2]"
1473,dfs_bnb_mpi,74.0214,-13,14,18497942,"[-1, -2, 1, 1, 2, 1, -2, 1, 2, 1, 2, -1, -1, 2, 1, 2, 2, -1, -2, -1, -2, -1, -2, 1]"
1474,dfs_bnb_mpi,10.3229,-11,12,2788982,"[-1, -2, 1, -2, 1, 2, 1, 2, -1, 2, 1, 2, -1, 2, -1, 2, -1, -1, -2, 1, -2, 1, -2, -1]"
1475,dfs_bnb_mpi,158.361,-10,11,45102763,"[-1, -1, 2, 2, -1, 2, 1, 2, 1, 2, 1, -2, 1, 2, 1, -2, -2, -1, -1, -2, -2, -1, 2, 2]"
1476,dfs_bnb_mpi,86.8628,-10,11,25172574,"[-1, -2, 1, 1, 2, 1, -2, 1, 1, -2, -1, -2, -1, -1, -2, 1, -2, -1, -1, 2, 2, 2, 1, 1]"
1477,dfs_bnb_mpi,184.444,-7,8,41583099,"[-1, -1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1, -2, -2, -2, -2, -1, -2, 1, -2, -2, -1, 2]"
1478,dfs_bnb_mpi,184.488,-12,13,46877496,"[-1, -1, 2, 2, 2, 2, 1, -2, 1, 2, 2, 1, -2, -2, -2, 1, -2, -2, -1, 2, -1, 2, -1, -2]"
1479,dfs_bnb_mpi,50.0306,-11,12,14504807,"[-1, -1, 2, 1, 2, -1, 2, -1, 2, -1, -2, -1, -1, -2, 1, -2, 1, -2, -2, 1, 2, 2, 2, -1]"
1480,dfs_bnb_mpi,4.21927,-13,14,1186876,"[-1, -1, -1, 2, 1, 1, 1, 1, -2, -2, -2, -1, 2, -1, -2, -2, -1, -1, 2, -1, 2, 1, 1, -2]"
1481,dfs_bnb_mpi,1.59418,-11,11,410860,"[-1, -1, 2, -1, -2, -2, 1, -2, 1, 2, 1, -2, 1, -2, -1, -1, -1, -2, 1, -2, 1, 2, 1, 1]"
