protein_id,algorithm,time,score,checked,placed,hash
16788,dfs_bnb_mpi,214.833,-8,9,63802619,"[-1, -1, 2, 1, 2, 1, 2, 2, -1, -2, -1, 2, 2, -1, -2, -2, -1, -2, -1, -2, 1, 1, 2, 1]"
16789,dfs_bnb_mpi,2.55793,-12,12,688688,"[-1, -1, 2, 2, 2, 1, -2, -2, 1, 1, 2, -1, 2, 2, 1, -2, 1, 1, 1, -2, -1, -2, -1, 2]"
16790,dfs_bnb_mpi,2.62373,-11,11,640865,"[-1, -1, 2, 2, 1, -2, 1, 2, 2, 1, -2, 1, -2, -1, -2, -2, -1, -1, -1, -2, 1, -2, 1, 2]"
16791,dfs_bnb_mpi,370.841,-4,5,101208432,"[-1, -1, 2, 2, 2, 2, 1, -2, -2, -2, 1, 2, 1, -2, -2, -2, -1, -1, -1, -1, 2, -1, 2, 1]"
16792,dfs_bnb_mpi,127.374,-11,12,33311380,"[-1, -1, 2, 2, 2, 2, 2, 1, 1, -2, -1, -2, -2, -2, 1, 2, 2, 1, -2, 1, -2, -1, -2, 1]"
16793,dfs_bnb_mpi,80.9676,-11,12,22332746,"[-1, -1, 2, -1, 2, -1, 2, -1, 2, -1, 2, 1, 1, -2, 1, -2, 1, 1, 1, -2, -2, -1, 2, -1]"
16794,dfs_bnb_mpi,20.9659,-12,13,5856435,"[-1, -1, 2, 2, -1, -2, -1, -2, 1, -2, -1, -1, 2, 2, 2, 1, 2, 1, 1, 1, -2, 1, -2, -1]"
16795,dfs_bnb_mpi,422.911,-8,9,111171808,"[-1, -1, 2, 1, 1, 2, 2, 2, 2, 2, 1, -2, -2, -2, -2, 1, -2, -1, -2, -2, -1, -1, -2, 1]"
16796,dfs_bnb_mpi,174.224,-10,11,47433026,"[-1, -1, 2, 2, -1, 2, 2, -1, -2, -1, 2, -1, -2, -1, -2, 1, -2, 1, 2, 1, -2, -2, 1, 2]"
16797,dfs_bnb_mpi,12.3612,-2,3,3651195,"[-1, -1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, -1, -2, -2, -2, -2, -2, -2, -1, -2, -1, 2]"
16798,dfs_bnb_mpi,10.3882,-11,12,2662608,"[-1, -2, 1, 1, 1, 2, -1, 2, 2, 1, 2, -1, 2, -1, -2, -1, 2, -1, -2, -2, 1, -2, 1, 2]"
16799,dfs_bnb_mpi,0.991628,-7,8,307873,"[-1, -1, 2, 1, 1, 1, -2, 1, -2, -1, -1, -2, -2, -1, 2, 2, -1, -1, -1, -1, 2, 1, 1, 2]"
16800,dfs_bnb_mpi,11.652,-12,12,3152902,"[-1, -2, 1, 1, 2, 2, 2, 1, -2, -2, 1, -2, -1, -2, -1, -2, -1, -2, -2, -1, 2, 2, 2, 1]"
16801,dfs_bnb_mpi,1.32469,-10,10,368814,"[-1, -1, 2, 2, 1, -2, 1, 2, 1, 2, 2, -1, -2, -1, 2, -1, -2, -1, -2, -2, -1, -2, 1, -2]"
16802,dfs_bnb_mpi,1.72676,-8,9,467737,"[-1, -1, 2, 2, 2, 1, -2, 1, -2, 1, 2, 2, -1, 2, 1, 2, 1, -2, -2, -2, 1, 2, 2, 2]"
16803,dfs_bnb_mpi,50.0533,-12,13,12230696,"[-1, -1, 2, 2, -1, -2, -2, -2, -1, -1, -2, 1, 1, 1, 2, 1, -2, -2, -1, -1, -1, -2, 1, 1]"
16804,dfs_bnb_mpi,24.3747,-9,10,6720227,"[-1, -1, 2, 1, 2, -1, 2, 2, -1, -2, -2, -2, -2, -2, -1, 2, 2, -1, 2, 1, 2, 2, 2, 1]"
16805,dfs_bnb_mpi,1110.32,-8,9,263082289,"[-1, -1, 2, 2, 2, 2, 2, 1, 2, 1, 1, 1, -2, -2, -1, -2, -1, -2, -1, 2, 2, 1, 2, 1]"
16806,dfs_bnb_mpi,31.9954,-8,9,9544419,"[-1, -2, 1, 1, -2, -2, -1, -2, 1, -2, -1, -2, -2, -1, 2, 2, -1, 2, 1, 2, -1, 2, 1, 1]"
16807,dfs_bnb_mpi,2.45839,-12,13,664827,"[-1, -1, 2, -1, -2, -2, -1, 2, 2, -1, -2, -2, -2, 1, 1, -2, 1, 2, 2, 1, -2, 1, 2, 1]"
16808,dfs_bnb_mpi,111.221,-5,6,33853793,"[-1, -1, 2, 2, 2, -1, -1, 2, 2, 2, -1, -2, -2, -2, -2, -1, -2, 1, 1, 2, 1, -2, -2, -1]"
16809,dfs_bnb_mpi,10.2043,-7,8,3054384,"[-1, -1, 2, 2, 2, 2, 1, 2, -1, -1, -1, -2, 1, -2, -1, -1, 2, 2, 2, 1, 1, 2, 1, -2]"
16810,dfs_bnb_mpi,6.13633,-8,9,1649195,"[-1, -1, 2, 2, 1, -2, 1, 2, 2, 1, -2, 1, -2, -1, -2, 1, 1, -2, -1, -1, -1, -2, -1, 2]"
16811,dfs_bnb_mpi,31.908,-12,13,7607646,"[-1, -1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 1, -2, -1, -2, -1, 2, -1, -1, -2, 1, -2, -1, -1]"
16812,dfs_bnb_mpi,246.151,-8,9,63809112,"[-1, -2, -1, 2, 2, 1, 2, -1, -1, 2, 2, -1, -1, -2, 1, -2, -1, -2, 1, -2, -2, 1, 2, 2]"
16813,dfs_bnb_mpi,2.69592,-8,9,718408,"[-1, -1, 2, -1, 2, 2, 2, 1, 2, 1, 1, -2, -1, -2, -1, -2, 1, -2, 1, 1, 2, -1, 2, 1]"
16814,dfs_bnb_mpi,5.70763,-12,13,1596072,"[-1, -1, 2, 2, 1, -2, 1, 2, 1, -2, -2, 1, -2, -1, -1, -2, -2, -1, 2, 2, -1, -1, -2, 1]"
16815,dfs_bnb_mpi,2.33532,-8,9,680420,"[-1, -2, -1, 2, -1, 2, 1, 2, 2, -1, 2, 1, 1, 2, 1, -2, 1, -2, -1, -1, -2, -2, 1, 2]"
16816,dfs_bnb_mpi,6.39764,-9,10,1918837,"[-1, -1, 2, 1, 2, 2, 2, -1, 2, -1, 2, 1, 1, -2, 1, -2, 1, 1, -2, -1, -1, -2, -2, 1]"
