protein_id,algorithm,time,score,checked,placed,hash
10670,dfs_bnb_mpi,1.99252,-9,10,587074,"[-1, -2, -1, 2, 2, 1, 1, 1, 2, -1, 2, 1, 2, 1, -2, -2, -2, 1, -2, -1, -1, -2, -1, -2]"
10671,dfs_bnb_mpi,515.85,-8,9,149128214,"[-1, -1, 2, 1, 2, 1, 2, 2, 2, 2, -1, -2, -2, -1, -1, -2, -1, -2, -2, 1, 2, 1, 2, 1]"
10672,dfs_bnb_mpi,66.7836,-13,14,15339310,"[-1, -1, 2, -1, -2, -1, -2, 1, -2, -1, -1, -1, -2, 1, 1, 1, 1, 1, 2, 1, 2, -1, -1, -2]"
10673,dfs_bnb_mpi,4.38831,-4,5,1196714,"[-1, -2, 1, 1, 2, 1, -2, -2, -1, -1, -1, -1, 2, -1, 2, 1, 2, 2, 1, -2, 1, 2, 2, 2]"
10674,dfs_bnb_mpi,0.840504,-11,12,244599,"[-1, -2, 1, 1, 2, 2, 1, -2, -2, -2, -1, -1, -2, -1, -1, -2, 1, 1, -2, 1, 2, 1, 2, -1]"
10675,dfs_bnb_mpi,6.35236,-12,13,1771054,"[-1, -1, 2, 1, 1, 2, -1, 2, 1, 1, -2, 1, 1, -2, -1, -2, 1, -2, -2, -1, 2, -1, 2, 2]"
10676,dfs_bnb_mpi,648.934,-6,7,174633418,"[-1, -1, 2, 2, 1, -2, 1, 2, 2, 2, -1, -1, -1, 2, 2, -1, -2, -1, -2, 1, -2, 1, -2, -2]"
10677,dfs_bnb_mpi,0.455843,-9,10,133431,"[-1, -1, 2, 1, 1, 2, 1, -2, 1, 1, -2, -1, -1, -2, -2, -1, 2, -1, -2, -1, 2, -1, 2, 2]"
10678,dfs_bnb_mpi,8.10948,-10,11,2223577,"[-1, -2, 1, 1, 2, 2, -1, -1, 2, 1, 1, 2, -1, -1, 2, -1, -2, -2, -2, -1, -1, -2, 1, 1]"
10679,dfs_bnb_mpi,0.935977,-11,10,273501,"[-1, -1, -1, 2, 1, 1, 2, -1, -1, -1, -2, -1, -2, 1, -2, -2, 1, 2, 1, -2, 1, 1, 2, -1]"
10680,dfs_bnb_mpi,21.3522,-6,7,5541014,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 1, -2, -2, 1, -2, 1, -2, 1, 2, 2, -1, 2, -1, 2, 2]"
10681,dfs_bnb_mpi,20.4543,-8,8,5223544,"[-1, -2, -1, -1, 2, 1, 2, -1, 2, 1, 2, 1, -2, -2, 1, 1, 2, -1, 2, 2, -1, 2, 2, 2]"
10682,dfs_bnb_mpi,1.57848,-4,5,475328,"[-1, -1, 2, 2, 2, 1, 2, 1, 2, -1, 2, 2, -1, -2, -2, -2, -1, -1, -2, 1, -2, -1, -1, 2]"
10683,dfs_bnb_mpi,359.071,-7,8,97389549,"[-1, -1, 2, 2, 2, 2, 2, 1, 2, 1, -2, 1, 1, -2, -2, -2, -1, 2, 2, -1, -1, -2, 1, -2]"
10684,dfs_bnb_mpi,32.4065,-9,9,8348786,"[-1, -1, 2, 2, 2, 2, 1, 2, 2, 1, -2, -2, -2, 1, 2, 1, -2, -2, -2, -1, 2, -1, -1, 2]"
10685,dfs_bnb_mpi,0.905222,-8,8,226566,"[-1, -2, 1, 1, -2, -1, -1, -1, 2, -1, -2, -2, 1, 1, 1, 1, -2, -1, -2, -2, -1, 2, 2, -1]"
10686,dfs_bnb_mpi,1170.3,-8,9,276379465,"[-1, -1, 2, 2, -1, 2, 2, 2, 2, -1, -2, -2, -2, -1, -2, -2, -1, -2, 1, 1, 1, 2, -1, 2]"
10687,dfs_bnb_mpi,62.7081,-9,10,15941822,"[-1, -1, 2, 2, 2, 1, -2, -2, 1, 1, 1, 1, 2, -1, -1, -1, 2, 2, 1, 2, 1, -2, -2, -1]"
10688,dfs_bnb_mpi,1.06221,-10,11,318937,"[-1, -1, 2, -1, 2, 1, 1, -2, 1, 2, 2, -1, -1, -1, 2, -1, -2, -2, -1, -2, 1, -2, 1, -2]"
10689,dfs_bnb_mpi,6.20274,-9,10,1858408,"[-1, -1, 2, 1, 2, -1, -1, -2, -2, -2, 1, -2, 1, -2, 1, -2, 1, 1, 2, -1, 2, -1, 2, -1]"
10690,dfs_bnb_mpi,1.34136,-14,15,328733,"[-1, -1, 2, 1, 1, 2, -1, -1, -1, -2, -2, -2, 1, 1, -2, 1, 2, 1, 2, 1, 2, 2, -1, -2]"
10691,dfs_bnb_mpi,6.47927,-6,7,1923608,"[-1, -1, 2, 1, 1, 2, 2, 2, 1, -2, 1, 2, 1, -2, 1, -2, -1, -2, -1, 2, -1, -2, -2, 1]"
10692,dfs_bnb_mpi,55.4004,-12,13,14949893,"[-1, -2, 1, 1, 2, 1, 2, -1, 2, -1, -2, -1, 2, -1, 2, -1, -2, -2, 1, -2, -1, -2, 1, -2]"
10693,dfs_bnb_mpi,142.449,-9,10,42212485,"[-1, -1, 2, 1, 2, -1, 2, -1, 2, 2, -1, -2, -2, -1, 2, 2, -1, -2, -2, -2, 1, 1, 1, -2]"
10694,dfs_bnb_mpi,490.786,-8,9,133787920,"[-1, -1, 2, -1, -2, -1, -2, -1, -1, -2, 1, -2, 1, -2, 1, 2, 1, 2, 1, 2, -1, -1, -2, -1]"
10695,dfs_bnb_mpi,14.4267,-13,14,3969241,"[-1, -1, 2, 2, 2, -1, -2, -2, -2, -2, 1, 1, 1, 1, 2, 2, -1, -1, 2, 1, 2, -1, 2, -1]"
10696,dfs_bnb_mpi,0.951577,-9,10,275872,"[-1, -2, 1, 1, 2, 2, 1, -2, 1, -2, -1, -2, -2, -1, 2, -1, -2, -1, 2, -1, 2, 2, 2, 2]"
10697,dfs_bnb_mpi,4.33936,-7,8,1300875,"[-1, -2, -1, 2, 2, 1, 1, 2, 2, -1, -2, -1, -1, -1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2]"
10698,dfs_bnb_mpi,78.4853,-10,11,19447279,"[-1, -1, 2, 2, 1, -2, 1, 1, 1, 2, -1, -1, 2, 1, 2, 2, -1, -1, -1, -2, -2, 1, 2, 1]"
10699,dfs_bnb_mpi,4.31199,-8,9,1263071,"[-1, -1, 2, 2, 2, 1, -2, -2, 1, 1, 2, -1, 2, 2, 2, 1, -2, -2, 1, 2, 1, -2, -2, -1]"
10700,dfs_bnb_mpi,2.06461,-11,12,511271,"[-1, -1, 2, 2, 1, -2, 1, 2, 1, 2, 2, -1, -2, -1, 2, -1, -2, -1, -2, -1, -2, 1, -2, -1]"
10701,dfs_bnb_mpi,71.8777,-8,9,17271716,"[-1, -1, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1, 2, 1, -2, -2, -1, -1, -2, 1, -2, -1, -1, 2]"
10702,dfs_bnb_mpi,54.1631,-7,8,15585305,"[-1, -1, 2, 2, 2, 2, 1, -2, 1, 2, 2, -1, -1, 2, -1, -2, -2, -1, -1, -2, 1, -2, 1, 2]"
10703,dfs_bnb_mpi,25.4691,-10,11,5742335,"[-1, -1, 2, 2, 1, -2, 1, 2, 1, 1, 2, 1, -2, -2, -1, -1, -2, 1, -2, -1, -2, -1, 2, -1]"
10704,dfs_bnb_mpi,113.753,-12,13,31879729,"[-1, -1, 2, -1, -1, -1, -2, 1, 1, -2, 1, -2, -1, -1, 2, -1, -1, -1, -2, 1, 1, -2, 1, 1]"
10705,dfs_bnb_mpi,17.0924,-10,10,4875003,"[-1, -2, -1, -2, 1, -2, 1, 1, -2, -1, -2, 1, 1, 2, 2, 1, 2, -1, -1, -1, 2, 1, 2, 2]"
10706,dfs_bnb_mpi,333.033,-11,12,81539479,"[-1, -2, 1, 1, -2, 1, -2, 1, 2, 1, 2, 2, -1, 2, -1, 2, -1, -1, -2, 1, -2, 1, -2, 1]"
10707,dfs_bnb_mpi,0.002795,-4,5,821,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, -1, -2, -1, 2, -1, -2, -2, 1, -2]"
10708,dfs_bnb_mpi,7.23896,-10,11,2097633,"[-1, -1, 2, -1, 2, 1, 1, -2, 1, 1, -2, 1, 2, 1, 2, -1, 2, -1, -2, -1, 2, -1, -1, 2]"
10709,dfs_bnb_mpi,9.8479,-10,11,2819778,"[-1, -1, 2, 2, -1, -2, -1, 2, -1, -2, -1, -2, -1, -2, -2, 1, 2, 1, 2, 1, 1, -2, 1, 1]"
10710,dfs_bnb_mpi,2.353,-12,13,649364,"[-1, -1, 2, 1, 2, -1, -1, -2, -2, -2, -1, -2, 1, 1, 2, 1, -2, 1, 2, 1, 2, 2, -1, 2]"
10711,dfs_bnb_mpi,72.1997,-10,11,19224895,"[-1, -1, 2, -1, -2, -2, -1, -2, 1, -2, 1, 2, 2, 1, 1, 1, -2, -1, -1, -2, 1, -2, -1, -1]"
10712,dfs_bnb_mpi,768.072,-7,8,230695067,"[-1, -1, 2, 2, 2, 2, 1, -2, -2, -2, 1, 2, 1, 2, -1, 2, 2, -1, -1, -1, -2, -2, -2, -1]"
10713,dfs_bnb_mpi,38.7449,-6,7,10295420,"[-1, -1, 2, 2, 1, -2, 1, 1, 1, 2, 2, 2, -1, -2, -2, -1, 2, 2, 2, -1, -2, -1, -2, 1]"
10714,dfs_bnb_mpi,4.31707,-6,7,1280846,"[-1, -1, 2, 2, 2, 2, 1, 1, 2, 2, 2, 1, -2, -2, 1, -2, -1, -2, -2, -1, 2, -1, -2, -2]"
10715,dfs_bnb_mpi,12.4164,-12,13,3500022,"[-1, -2, -2, 1, 2, 1, 2, 1, 2, -1, 2, -1, -2, -1, 2, -1, 2, 1, 1, 1, 1, -2, 1, -2]"
10716,dfs_bnb_mpi,36.627,-9,10,10353644,"[-1, -1, 2, -1, -1, -2, 1, -2, 1, -2, -1, -1, 2, -1, -1, -1, 2, 2, 1, -2, 1, 2, 2, 2]"
10717,dfs_bnb_mpi,121.414,-9,10,36589991,"[-1, -1, 2, 2, -1, 2, 1, 2, 2, 2, -1, -2, -2, -1, -2, -1, -1, -2, 1, 1, -2, -2, 1, 2]"
10718,dfs_bnb_mpi,2.01363,-11,11,543749,"[-1, -1, 2, 2, 2, -1, -1, -2, 1, -2, -1, -2, 1, -2, -1, -2, -1, 2, -1, 2, 1, 2, 2, 2]"
10719,dfs_bnb_mpi,21.7295,-10,11,6206008,"[-1, -1, 2, 2, 2, 2, 1, -2, 1, -2, -1, -2, 1, 1, -2, -2, -1, -1, -1, -2, -2, 1, 2, 1]"
10720,dfs_bnb_mpi,1834.53,-8,9,403280426,"[-1, -2, -2, -1, -2, -2, -1, 2, 2, -1, 2, 2, 2, 2, 2, 1, -2, -2, -2, -2, 1, 2, 2, 1]"
10721,dfs_bnb_mpi,1.78741,-7,8,484584,"[-1, -1, 2, 2, -1, -2, -2, -1, -2, -1, -2, -1, -2, 1, -2, 1, 2, 2, 1, 2, 1, 1, 1, 1]"
10722,dfs_bnb_mpi,25.1384,-6,7,6899361,"[-1, -1, 2, 1, 2, 2, 2, 2, 2, -1, -2, -1, -1, -2, 1, 1, -2, -2, -1, -2, -1, -2, 1, -2]"
10723,dfs_bnb_mpi,2.32346,-10,11,589320,"[-1, -1, 2, 1, 2, -1, -1, -2, -1, 2, 2, 1, 1, 2, -1, 2, -1, -2, -1, -2, -2, -1, 2, 2]"
10724,dfs_bnb_mpi,84.4434,-10,11,19542858,"[-1, -1, 2, 1, 1, 1, 2, 2, 1, -2, -2, -2, -1, -2, -2, -1, 2, -1, -1, -1, -2, 1, 1, -2]"
10725,dfs_bnb_mpi,0.221364,-4,5,62893,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 1, 2, -1, 2, -1, -2, -1, -2, 1, -2, -1, -1, 2, 2, 2]"
10726,dfs_bnb_mpi,14.3093,-8,9,3614317,"[-1, -1, 2, 2, -1, -2, -2, -1, -2, 1, 1, 1, -2, 1, -2, -1, -1, 2, -1, -2, -2, 1, 1, 1]"
10727,dfs_bnb_mpi,25.7327,-10,11,6624162,"[-1, -1, 2, 2, 2, 2, -1, 2, -1, -2, -1, -2, 1, 1, -2, -1, -2, 1, -2, -2, -1, 2, -1, 2]"
10728,dfs_bnb_mpi,28.3892,-8,9,6310659,"[-1, -1, 2, -1, 2, 2, -1, -2, -2, -1, -1, -2, 1, -2, 1, 2, 1, -2, 1, -2, -1, -1, -1, -1]"
10729,dfs_bnb_mpi,2.06127,-12,13,525805,"[-1, -1, 2, 1, 2, -1, 2, -1, -2, -1, -2, 1, -2, -2, 1, 1, 1, -2, -2, -1, 2, -1, -1, -1]"
10730,dfs_bnb_mpi,237.527,-9,10,52806443,"[-1, -1, 2, 2, 2, -1, -1, 2, -1, -2, -1, 2, -1, -2, -2, 1, 1, 1, 1, -2, -2, -1, 2, -1]"
10731,dfs_bnb_mpi,131.834,-13,14,31957011,"[-1, -1, 2, 2, 1, 2, 1, 1, 2, 1, -2, 1, -2, -1, -2, 1, -2, -1, -1, 2, 2, -1, -2, -1]"
10732,dfs_bnb_mpi,2.53195,-10,11,670472,"[-1, -2, -1, 2, -1, -2, -2, 1, 1, 1, 2, 1, 2, 2, -1, 2, -1, -2, -1, 2, 2, 1, 1, 2]"
10733,dfs_bnb_mpi,55.4002,-11,12,13129271,"[-1, -2, -1, 2, 2, 1, 2, 1, -2, 1, 1, 1, -2, -2, -1, 2, -1, -2, -1, -2, 1, -2, 1, 2]"
10734,dfs_bnb_mpi,29.8745,-11,12,7763975,"[-1, -2, -1, 2, 2, 1, 2, -1, 2, 1, 1, 2, 1, -2, 1, -2, -1, -1, -2, 1, -2, -2, -1, -2]"
10735,dfs_bnb_mpi,1.1406,-10,11,300412,"[-1, -2, 1, 1, -2, 1, 2, 2, -1, 2, 1, 1, 1, 1, -2, -1, -1, -2, 1, 1, 1, 2, 2, 2]"
10736,dfs_bnb_mpi,0.539406,-13,14,141968,"[-1, -2, -1, -2, 1, -2, 1, 2, 2, 1, 2, 2, -1, -1, -1, -2, -1, -2, -2, -1, -2, 1, 1, -2]"
10737,dfs_bnb_mpi,2.1313,-7,8,654083,"[-1, -1, 2, 2, 1, -2, 1, 2, 1, 2, 2, 2, -1, -2, -2, -1, 2, 2, -1, -2, -2, -1, -2, -1]"
10738,dfs_bnb_mpi,28.7976,-12,13,6651198,"[-1, -1, 2, 2, 1, -2, 1, 1, 1, 1, -2, 1, -2, -1, -2, -1, 2, 2, -1, -2, -2, -1, 2, -1]"
10739,dfs_bnb_mpi,62.0211,-10,11,17079418,"[-1, -1, 2, -1, -2, -2, 1, -2, 1, 2, 1, -2, 1, 2, 2, 2, -1, 2, 2, -1, -1, -2, 1, -2]"
10740,dfs_bnb_mpi,0.619809,-12,13,177551,"[-1, -2, 1, 1, -2, -1, -1, -2, 1, 1, -2, 1, 2, 1, 2, -1, 2, 2, -1, 2, -1, 2, 2, 2]"
10741,dfs_bnb_mpi,0.640506,-11,12,168191,"[-1, -2, -1, 2, 2, 1, 2, -1, 2, -1, -2, -2, -2, -2, -1, 2, 2, 2, -1, 2, 1, 2, 1, 2]"
10742,dfs_bnb_mpi,1.08671,-10,11,322839,"[-1, -1, 2, -1, -2, -2, 1, 1, -2, -1, -1, -1, 2, 2, 2, 2, 2, 1, -2, 1, 1, -2, 1, 2]"
