protein_id,algorithm,time,score,checked,placed,hash
441,dfs_bnb_mpi,0.031305,-3,4,9343,"[-1, -1, 2, 2, 2, -1, 2, 1, 1, -2, 1, -2, -1, -2]"
442,dfs_bnb_mpi,0.007024,-4,5,1962,"[-1, -1, 2, 2, 2, 1, -2, -2, 1, 1, 2, 2, -1, -2]"
443,dfs_bnb_mpi,0.017246,-3,4,5019,"[-1, -1, 2, 2, 2, -1, 2, 1, 1, -2, -2, -2, 1, 2]"
444,dfs_bnb_mpi,0.119962,-4,5,34912,"[-1, -1, 2, 2, -1, 2, 1, 1, 2, 1, -2, -2, -1, -2]"
445,dfs_bnb_mpi,0.326867,-3,4,99294,"[-1, -1, 2, 2, 2, 1, -2, 1, 2, 1, -2, -2, -1, -1]"
446,dfs_bnb_mpi,0.039771,-3,4,12604,"[-1, -1, 2, 1, 2, -1, -1, -2, -2, -2, 1, 1, 1, 1]"
447,dfs_bnb_mpi,0.028636,-4,5,8361,"[-1, -2, 1, 1, 2, 2, -1, 2, 2, -1, -2, -2, -1, 2]"
448,dfs_bnb_mpi,0.01047,-2,3,2979,"[-1, -1, 2, 2, 2, 2, 2, 2, 1, 2, -1, -1, -2, -1]"
449,dfs_bnb_mpi,0.015542,-3,4,4789,"[-1, -1, 2, -1, 2, -1, -2, -1, -1, -2, 1, 1, 1, -2]"
450,dfs_bnb_mpi,0.001751,-4,5,531,"[-1, -1, 2, 1, 2, 1, -2, 1, 1, -2, -1, -2, 1, 1]"
451,dfs_bnb_mpi,0.018917,-2,3,5300,"[-1, -1, 2, 2, 2, 2, 1, 2, 2, -1, -2, -1, -2, -1]"
452,dfs_bnb_mpi,0.006089,-4,4,1831,"[-1, -1, 2, 1, 1, 2, 2, 1, -2, 1, -2, -1, -2, 1]"
453,dfs_bnb_mpi,0.017431,-4,5,5300,"[-1, -1, 2, 2, 1, -2, 1, 1, -2, -2, -1, -2, -1, 2]"
454,dfs_bnb_mpi,0.143685,-4,5,35136,"[-1, -1, 2, 2, 2, 1, 1, 1, -2, -2, -1, 2, -1, -2]"
455,dfs_bnb_mpi,0.042278,-2,3,11012,"[-1, -1, 2, 2, 2, 2, 2, 2, 1, 1, -2, -1, -2, 1]"
456,dfs_bnb_mpi,0.002978,-4,5,893,"[-1, -1, 2, 2, -1, 2, -1, -2, -1, -2, 1, 1, -2, -1]"
457,dfs_bnb_mpi,0.202505,-4,5,53509,"[-1, -2, -1, 2, 2, 2, 2, 2, 1, -2, -2, 1, -2, -1]"
458,dfs_bnb_mpi,0.025023,-3,4,7775,"[-1, -1, 2, 2, -1, -1, -2, -2, -1, -2, 1, 1, 2, 2]"
459,dfs_bnb_mpi,0.000285,-2,3,84,"[-1, -1, 2, 2, 2, 2, 2, 2, 1, -2, 1, -2, -1, -2]"
460,dfs_bnb_mpi,0.052104,-3,4,15079,"[-1, -1, 2, 2, 2, -1, -2, -1, -1, -2, 1, 1, -2, -1]"
461,dfs_bnb_mpi,0.026984,-4,4,8408,"[-1, -1, 2, 1, 1, 2, 2, 1, -2, 1, 1, -2, -1, -1]"
462,dfs_bnb_mpi,0.017895,-5,6,5268,"[-1, -1, 2, 2, -1, -2, -1, -2, 1, -2, 1, -2, 1, 2]"
463,dfs_bnb_mpi,0.028069,-4,5,8753,"[-1, -2, -1, 2, 2, 1, 1, 2, 1, -2, -2, -2, -1, -2]"
