protein_id,algorithm,time,score,checked,placed,hash
0,dfs_bnb_mpi,0.000438,-2,3,110,"[-1, -1, 2, 2, 2, 2, 1, -2, -2, -2, 1, 2, 1, -2]"
1,dfs_bnb_mpi,0.038465,-2,3,12473,"[-1, -1, 2, 2, 2, 2, 2, 2, 1, -2, -2, 1, -2, -1]"
2,dfs_bnb_mpi,0.00031,-2,2,99,"[-1, -1, 2, 2, 1, -2, 1, 2, 2, 2, 2, 2, 2, 2]"
3,dfs_bnb_mpi,0.020217,-2,3,5132,"[-1, -1, 2, -1, -2, -2, 1, -2, -2, 1, 2, 2, 1, 1]"
4,dfs_bnb_mpi,0.003177,-4,5,950,"[-1, -1, 2, 2, 1, 2, -1, 2, -1, -2, -1, -2, 1, -2]"
5,dfs_bnb_mpi,0.004448,-3,4,1302,"[-1, -1, 2, 1, 1, 2, 2, 2, -1, -2, -2, -1, 2, 2]"
6,dfs_bnb_mpi,4.8e-05,0,1,15,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
7,dfs_bnb_mpi,0.000316,-3,4,102,"[-1, -1, -1, 2, 2, 1, -2, 1, 2, 2, 2, 2, 2, 2]"
8,dfs_bnb_mpi,0.024034,-3,4,7755,"[-1, -2, 1, 1, 1, 1, 2, 2, 2, -1, -1, -2, -2, 1]"
9,dfs_bnb_mpi,0.008178,-3,4,2562,"[-1, -1, 2, 2, 2, 2, 2, 1, -2, 1, -2, -1, -2, 1]"
10,dfs_bnb_mpi,0.01533,-2,3,4414,"[-1, -1, 2, 2, 2, 1, 1, -2, -1, -2, 1, 1, 2, 2]"
11,dfs_bnb_mpi,0.022932,-3,4,7052,"[-1, -1, 2, 1, 2, 2, 2, -1, -1, -2, 1, -2, -1, -2]"
12,dfs_bnb_mpi,0.005384,-3,4,1466,"[-1, -1, 2, -1, -2, -2, 1, 1, 1, -2, -2, -1, 2, -1]"
13,dfs_bnb_mpi,0.117365,-4,5,36203,"[-1, -1, 2, -1, 2, 2, 1, -2, 1, 2, 1, -2, -2, -1]"
14,dfs_bnb_mpi,0.021452,-2,3,5361,"[-1, -1, 2, 2, 2, 2, 2, 1, -2, 1, -2, -1, -2, 1]"
15,dfs_bnb_mpi,0.008138,-2,3,2004,"[-1, -1, 2, 2, 2, 2, 1, -2, 1, -2, -1, -2, 1, 1]"
16,dfs_bnb_mpi,0.02899,-2,3,8432,"[-1, -1, 2, 1, 2, 2, 2, 2, -1, -2, -2, -2, -1, -2]"
17,dfs_bnb_mpi,0.00169,-4,5,539,"[-1, -2, 1, 1, 1, 2, -1, 2, 2, -1, -2, -1, 2, 2]"
18,dfs_bnb_mpi,0.01581,-4,5,4780,"[-1, -1, 2, 2, -1, -1, -2, 1, -2, -2, -1, 2, -1, 2]"
19,dfs_bnb_mpi,0.010295,-2,3,3295,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 1, 2, -1, -1, -2]"
20,dfs_bnb_mpi,0.00815,-4,5,2470,"[-1, -1, 2, 2, 2, 1, 2, -1, 2, -1, -2, -1, -2, 1]"
21,dfs_bnb_mpi,0.119105,-3,4,34654,"[-1, -1, 2, 2, 2, 2, 1, 2, 1, -2, -2, -1, -2, -2]"
22,dfs_bnb_mpi,0.000865,-2,3,272,"[-1, -1, 2, 2, 2, -1, -2, -2, -2, -1, 2, 2, 2, 2]"
23,dfs_bnb_mpi,0.01715,-3,4,5402,"[-1, -1, 2, 2, 1, 2, 2, 1, -2, -2, 1, -2, -1, -1]"
24,dfs_bnb_mpi,0.003219,-3,4,1008,"[-1, -1, 2, -1, -2, -2, 1, 1, -2, -1, -1, -1, 2, 2]"
25,dfs_bnb_mpi,0.007401,-3,4,2356,"[-1, -1, 2, 2, 2, 2, -1, -2, -2, -1, -2, 1, -2, -1]"
26,dfs_bnb_mpi,0.021875,-3,4,6700,"[-1, -1, 2, 2, -1, -1, -2, -1, -2, 1, -2, 1, 2, 2]"
27,dfs_bnb_mpi,0.004788,-4,5,1379,"[-1, -1, 2, 2, 1, 2, -1, 2, -1, -2, -2, -1, -2, 1]"
28,dfs_bnb_mpi,0.003401,-2,3,1001,"[-1, -1, 2, 2, 2, 2, 2, 1, 2, -1, -1, -2, -1, 2]"
29,dfs_bnb_mpi,0.033002,-2,3,10098,"[-1, -1, 2, 2, 2, 1, 2, 2, 2, -1, -2, -2, -1, -2]"
30,dfs_bnb_mpi,0.002234,-2,3,662,"[-1, -1, 2, 2, 2, 2, 2, 1, 2, -1, -1, -2, -1, 2]"
31,dfs_bnb_mpi,0.002295,-2,3,619,"[-1, -1, 2, 2, 2, 1, -2, -2, 1, 2, 2, 2, 2, 2]"
32,dfs_bnb_mpi,0.002871,-3,4,835,"[-1, -1, 2, 1, 1, 2, 2, 1, -2, -2, -2, 1, 2, 2]"
33,dfs_bnb_mpi,0.000285,-2,3,86,"[-1, -1, 2, 2, 2, 2, 2, 1, -2, 1, -2, -1, -2, 1]"
34,dfs_bnb_mpi,0.0005,-3,4,152,"[-1, -1, 2, 2, 1, 1, -2, 1, -2, -2, -1, -1, -1, -1]"
35,dfs_bnb_mpi,0.002728,-3,4,826,"[-1, -1, 2, 2, 2, -1, -2, -1, -2, 1, -2, -1, -1, 2]"
36,dfs_bnb_mpi,0.016103,-3,4,4928,"[-1, -2, -1, 2, 2, 2, 1, 1, -2, 1, -2, -2, -1, -2]"
37,dfs_bnb_mpi,0.000914,-3,4,258,"[-1, -1, 2, 2, 2, 1, 1, -2, -2, 1, -2, -2, -1, -1]"
38,dfs_bnb_mpi,0.03276,-3,4,10402,"[-1, -1, 2, 2, 2, 1, 2, 2, 1, -2, -2, -2, -1, -2]"
39,dfs_bnb_mpi,0.176959,-3,4,56371,"[-1, -2, 1, 1, 2, 2, 2, 1, -2, -2, -2, -2, -1, -1]"
40,dfs_bnb_mpi,0.001739,-4,5,508,"[-1, -1, 2, 2, 1, -2, 1, 2, 1, -2, 1, -2, -1, -2]"
41,dfs_bnb_mpi,0.033559,-4,5,10893,"[-1, -2, -1, 2, -1, 2, 2, 2, 2, 1, -2, -2, -2, 1]"
42,dfs_bnb_mpi,0.012991,-3,3,4231,"[-1, -1, 2, 2, 1, -2, 1, 2, 2, -1, -1, -1, -2, -2]"
43,dfs_bnb_mpi,0.00276,-2,3,798,"[-1, -1, 2, 2, 2, 1, 1, -2, -1, -2, 1, 1, 2, 2]"
44,dfs_bnb_mpi,0.016366,-4,5,4708,"[-1, -1, 2, 1, 1, 2, -1, -1, 2, -1, -2, -1, -2, 1]"
45,dfs_bnb_mpi,0.020018,-3,4,6282,"[-1, -1, 2, -1, -2, -2, 1, 1, -2, -2, 1, 2, 2, 1]"
46,dfs_bnb_mpi,0.000282,-2,3,78,"[-1, -1, 2, 2, 2, -1, -2, -2, -2, -1, -1, -2, 1, 1]"
47,dfs_bnb_mpi,0.006925,-2,3,1890,"[-1, -1, 2, 2, 2, 1, -2, -2, 1, 2, 2, 1, -2, -2]"
48,dfs_bnb_mpi,0.000711,-3,4,217,"[-1, -1, 2, 2, 2, -1, -2, -1, -1, -2, 1, 1, -2, -1]"
49,dfs_bnb_mpi,0.004493,-4,4,1374,"[-1, -1, 2, 2, -1, -2, -2, -1, -1, -2, 1, -2, 1, 2]"
50,dfs_bnb_mpi,0.005761,-2,3,1833,"[-1, -1, 2, 2, 2, 2, 1, -2, -2, -2, 1, 2, 2, 2]"
51,dfs_bnb_mpi,0.006077,-2,3,1902,"[-1, -1, 2, 2, 2, 2, 2, 1, -2, 1, 1, -2, -1, -1]"
52,dfs_bnb_mpi,0.001484,-3,4,470,"[-1, -2, 1, 1, 2, 2, 2, 1, -2, -2, 1, 2, 2, 2]"
53,dfs_bnb_mpi,0.014349,-3,4,4223,"[-1, -1, -1, -1, 2, 2, 1, 1, 2, 1, -2, -2, -1, -1]"
54,dfs_bnb_mpi,0.000187,-2,3,63,"[-1, -1, 2, 2, 1, -2, 1, 2, 2, 2, 2, 2, 2, 2]"
55,dfs_bnb_mpi,0.003936,-4,5,1247,"[-1, -1, 2, 2, 1, -2, 1, 1, -2, -2, -1, -2, -1, 2]"
56,dfs_bnb_mpi,0.014951,-4,5,4428,"[-1, -1, 2, 1, 1, 1, 1, -2, -1, -2, -1, -1, -2, 1]"
57,dfs_bnb_mpi,0.006903,-2,3,2026,"[-1, -1, 2, 2, 2, 1, 2, 2, -1, -2, -1, -2, -1, 2]"
58,dfs_bnb_mpi,0.00104,-4,5,316,"[-1, -1, 2, 1, 2, -1, 2, -1, -2, -1, -2, 1, -2, -1]"
59,dfs_bnb_mpi,0.043012,-3,4,13646,"[-1, -1, 2, 2, 2, 2, 2, 1, -2, -2, -2, 1, -2, -1]"
60,dfs_bnb_mpi,0.039468,-2,3,12504,"[-1, -1, 2, 2, 2, 2, 2, 2, 1, -2, -2, -2, -2, 1]"
61,dfs_bnb_mpi,0.004637,-3,4,1496,"[-1, -1, 2, 2, -1, -2, -2, -1, -1, -2, 1, 1, 1, 1]"
62,dfs_bnb_mpi,0.10182,-3,3,33286,"[-1, -1, 2, -1, 2, 2, 2, 2, 1, -2, -2, -2, 1, -2]"
63,dfs_bnb_mpi,8e-05,0,1,15,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
64,dfs_bnb_mpi,0.000152,-2,3,47,"[-1, -1, 2, 2, 2, 2, 1, -2, -2, -2, 1, 2, 2, 2]"
65,dfs_bnb_mpi,0.000875,-4,5,274,"[-1, -2, 1, 1, 1, -2, -1, -2, -1, 2, -1, -1, 2, 2]"
66,dfs_bnb_mpi,0.000383,-3,4,114,"[-1, -1, -1, 2, 1, 2, 1, -2, 1, 2, 2, 2, 2, 2]"
67,dfs_bnb_mpi,0.001946,-4,5,563,"[-1, -2, -1, 2, -1, 2, 1, 2, 1, -2, 1, 2, 2, 2]"
68,dfs_bnb_mpi,0.000151,-2,3,42,"[-1, -1, 2, 2, 2, 2, 2, 1, 1, -2, -1, -2, 1, 1]"
69,dfs_bnb_mpi,0.001354,-2,3,421,"[-1, -1, 2, 2, 2, 2, 2, 1, 2, -1, -1, -2, -1, 2]"
70,dfs_bnb_mpi,0.021657,-5,6,6821,"[-1, -2, -1, 2, -1, 2, 1, 2, 1, 2, 1, -2, -2, -1]"
71,dfs_bnb_mpi,0.104207,-2,3,29930,"[-1, -1, 2, 2, 2, 2, 2, 2, 1, 2, 1, -2, -2, -1]"
72,dfs_bnb_mpi,0.000159,-2,3,44,"[-1, -1, 2, 2, 2, 1, 2, -1, -1, -2, -1, 2, 2, 2]"
73,dfs_bnb_mpi,0.031615,-3,4,8644,"[-1, -2, 1, 1, 2, 2, -1, -1, 2, -1, -2, -2, -1, 2]"
74,dfs_bnb_mpi,0.005325,-4,5,1649,"[-1, -1, 2, -1, 2, -1, -2, -2, 1, -2, -1, -1, 2, 2]"
75,dfs_bnb_mpi,0.005929,-3,4,1847,"[-1, -1, 2, 2, 2, 1, 2, 1, -2, -2, -1, -2, 1, 1]"
76,dfs_bnb_mpi,4.5e-05,0,1,15,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
77,dfs_bnb_mpi,0.002863,-2,3,735,"[-1, -1, 2, 2, -1, -2, -1, -1, -2, 1, 1, -2, 1, 1]"
78,dfs_bnb_mpi,0.133008,-3,4,42120,"[-1, -1, 2, 2, -1, 2, -1, -2, -2, -1, -2, 1, 1, 2]"
79,dfs_bnb_mpi,0.029181,-4,5,8804,"[-1, -2, 1, -2, 1, 2, 1, 1, 2, 2, -1, -1, -2, 1]"
80,dfs_bnb_mpi,0.007783,-3,3,2458,"[-1, -1, 2, 2, 2, 2, -1, -2, -2, -2, -1, -2, 1, -2]"
81,dfs_bnb_mpi,0.005107,-2,3,1668,"[-1, -1, 2, 2, 2, 2, 1, -2, -2, -2, 1, 2, 2, 2]"
82,dfs_bnb_mpi,0.000403,-3,4,111,"[-1, -1, 2, 2, 2, 2, -1, -2, -2, -1, -2, 1, -2, -1]"
83,dfs_bnb_mpi,0.150836,-2,3,40664,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 1, 1, -2, -1, -2]"
84,dfs_bnb_mpi,0.008306,-2,3,2479,"[-1, -1, 2, 2, 1, 2, 2, 2, -1, -2, -2, -1, -2, -1]"
85,dfs_bnb_mpi,0.003536,-3,4,1028,"[-1, -1, 2, 2, 1, -2, 1, 2, 2, 1, -2, 1, 2, 2]"
86,dfs_bnb_mpi,0.014379,-2,3,4282,"[-1, -1, 2, 2, 1, 2, 2, 2, -1, -2, -2, -1, -2, -1]"
87,dfs_bnb_mpi,0.003674,-2,3,1072,"[-1, -1, 2, 2, 2, 2, 2, 2, 1, 2, -1, -1, -2, -1]"
88,dfs_bnb_mpi,0.002101,-2,3,503,"[-1, -1, 2, 2, 2, 2, 1, 1, -2, -2, 1, -2, -1, -1]"
89,dfs_bnb_mpi,0.013683,-4,5,3930,"[-1, -1, 2, 1, 2, -1, 2, -1, -2, -1, -1, -2, 1, 1]"
90,dfs_bnb_mpi,0.010544,-3,4,3232,"[-1, -1, 2, 2, -1, -2, -1, 2, -1, -2, -2, 1, 1, -2]"
91,dfs_bnb_mpi,0.025988,-2,3,7280,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 1, 2, -1, -1, -2]"
92,dfs_bnb_mpi,0.023639,-3,3,7311,"[-1, -1, 2, 2, 2, 1, -2, 1, 2, 1, -2, -2, -1, -1]"
93,dfs_bnb_mpi,0.000792,-4,5,234,"[-1, -1, 2, 1, 1, 2, 1, -2, 1, -2, -1, -2, 1, 1]"
94,dfs_bnb_mpi,0.017122,-3,4,5304,"[-1, -1, 2, 2, 1, -2, 1, 2, 2, -1, 2, -1, -2, -1]"
95,dfs_bnb_mpi,0.018138,-4,5,5349,"[-1, -2, -2, -1, 2, 2, -1, 2, 1, 2, 2, 1, -2, -2]"
96,dfs_bnb_mpi,0.017389,-3,4,5452,"[-1, -1, 2, 2, 1, 2, 2, 1, -2, -2, 1, -2, -1, -1]"
97,dfs_bnb_mpi,0.000782,-3,3,247,"[-1, -1, 2, -1, 2, 1, 2, 1, -2, -2, 1, 2, 2, 2]"
98,dfs_bnb_mpi,0.00446,-2,3,1384,"[-1, -1, 2, 1, 2, 2, 2, -1, -2, -2, -1, -1, -2, 1]"
99,dfs_bnb_mpi,0.017744,-2,3,4438,"[-1, -1, 2, 2, 2, 2, 1, -2, -2, -2, 1, 2, 2, 2]"
100,dfs_bnb_mpi,0.001014,-2,3,304,"[-1, -1, 2, 1, 1, 1, -2, -2, -1, -1, -1, -1, 2, 2]"
101,dfs_bnb_mpi,0.021385,-2,3,6059,"[-1, -1, 2, 2, 2, 2, 2, 2, 1, -2, -2, 1, 2, 2]"
102,dfs_bnb_mpi,0.000315,-2,3,97,"[-1, -1, 2, 1, 1, 2, 2, 1, -2, -2, 1, 2, 2, 2]"
103,dfs_bnb_mpi,0.001646,-3,4,480,"[-1, -1, 2, 2, 2, 1, -2, -2, 1, 1, 2, -1, 2, 2]"
104,dfs_bnb_mpi,0.169006,-2,3,51923,"[-1, -1, 2, 2, 2, 2, 1, 2, 2, 1, -2, -2, -2, -1]"
105,dfs_bnb_mpi,0.002518,-3,4,789,"[-1, -1, 2, 1, 1, 1, 2, 1, -2, -2, -1, -2, 1, 1]"
106,dfs_bnb_mpi,0.000134,-2,3,38,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 1, 1, -2, -1, -2]"
107,dfs_bnb_mpi,0.027235,-4,5,8368,"[-1, -2, 1, 1, -2, 1, 2, 1, 2, 2, -1, -1, -2, 1]"
108,dfs_bnb_mpi,0.025769,-4,5,8100,"[-1, -2, 1, 1, 1, 1, 2, 2, -1, -2, -1, 2, -1, 2]"
109,dfs_bnb_mpi,0.019537,-3,4,6072,"[-1, -1, 2, 2, 1, 2, 2, 1, -2, -2, 1, -2, -1, -1]"
110,dfs_bnb_mpi,0.00185,-3,4,573,"[-1, -1, 2, 2, 1, -2, 1, 2, 2, -1, -1, 2, 2, 2]"
111,dfs_bnb_mpi,0.185599,-2,2,58846,"[-1, -1, 2, 2, 2, 2, 2, 2, 1, -2, -2, -2, -2, -2]"
112,dfs_bnb_mpi,0.000158,-2,3,45,"[-1, -1, 2, 1, 2, 1, -2, 1, 2, 2, 2, 2, 2, 2]"
113,dfs_bnb_mpi,0.038387,-2,3,12311,"[-1, -1, 2, 2, 2, 2, 2, 2, 1, -2, -2, 1, -2, -1]"
114,dfs_bnb_mpi,4.9e-05,0,1,15,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
115,dfs_bnb_mpi,0.014828,-3,4,4413,"[-1, -1, 2, 2, 2, 2, 2, 1, -2, 1, -2, -2, -1, 2]"
116,dfs_bnb_mpi,0.019658,-3,4,6248,"[-1, -1, 2, 2, 1, -2, 1, 2, 1, 1, -2, -2, -1, 2]"
117,dfs_bnb_mpi,0.014171,-3,4,4274,"[-1, -1, 2, 2, 2, 2, 1, -2, -2, 1, 1, -2, -1, -1]"
118,dfs_bnb_mpi,0.003034,-4,5,883,"[-1, -1, 2, 1, 2, -1, 2, -1, -2, -1, -2, 1, -2, -1]"
119,dfs_bnb_mpi,0.003827,-4,4,1183,"[-1, -1, 2, -1, -2, -1, -1, -2, 1, -2, 1, 1, 2, -1]"
120,dfs_bnb_mpi,0.009997,-4,5,2828,"[-1, -1, 2, 2, -1, -2, -2, -1, -2, 1, -2, 1, 2, 1]"
121,dfs_bnb_mpi,4.5e-05,0,1,15,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
122,dfs_bnb_mpi,0.015013,-3,4,4833,"[-1, -1, 2, 1, 1, 1, 2, 2, 1, -2, -2, -2, -1, -2]"
123,dfs_bnb_mpi,0.005614,-2,3,1768,"[-1, -1, 2, 2, 2, 2, -1, -2, -2, -2, -2, -2, 1, 1]"
124,dfs_bnb_mpi,0.007531,-4,5,2265,"[-1, -1, 2, 2, 1, 2, -1, 2, -1, -2, -1, -2, 1, -2]"
125,dfs_bnb_mpi,0.004853,-3,4,1601,"[-1, -1, 2, -1, -2, -2, 1, -2, -2, 1, 2, 2, 1, 1]"
126,dfs_bnb_mpi,0.000213,-3,4,57,"[-1, -1, 2, 2, 1, -2, 1, 1, 2, -1, 2, 2, 2, 2]"
127,dfs_bnb_mpi,0.004218,-4,5,1218,"[-1, -1, 2, 1, 1, 2, 2, 1, -2, -2, 1, -2, -1, -2]"
128,dfs_bnb_mpi,0.001515,-2,3,453,"[-1, -1, 2, 2, 2, 1, 2, -1, 2, -1, -2, -2, -1, 2]"
129,dfs_bnb_mpi,0.08718,-3,4,21265,"[-1, -2, 1, 1, 2, 2, 2, -1, -1, -2, -1, -1, -2, 1]"
130,dfs_bnb_mpi,0.000246,-4,5,71,"[-1, -1, 2, 2, 2, 1, 2, -1, -1, -2, -1, -2, 1, -2]"
131,dfs_bnb_mpi,0.003307,-3,4,1012,"[-1, -1, 2, 2, 1, -2, 1, 2, 2, 2, -1, -2, -1, 2]"
132,dfs_bnb_mpi,0.323714,-2,3,88058,"[-1, -1, 2, 2, 2, 2, 2, 1, 1, -2, -2, -1, -2, 1]"
133,dfs_bnb_mpi,0.015872,-3,4,4923,"[-1, -1, 2, 2, 2, -1, -2, -2, -1, -1, -2, 1, 1, -2]"
134,dfs_bnb_mpi,0.008238,-3,4,2453,"[-1, -1, 2, 2, 1, 1, 1, -2, -2, -2, -1, -1, -1, -1]"
135,dfs_bnb_mpi,0.004171,-2,3,1250,"[-1, -1, 2, 2, 2, 2, 2, 1, 2, 2, -1, -2, -1, -2]"
136,dfs_bnb_mpi,0.021021,-4,4,6614,"[-1, -2, -1, 2, -1, 2, 1, 2, 2, 2, 1, -2, -2, -2]"
137,dfs_bnb_mpi,0.000535,-2,3,152,"[-1, -1, 2, 2, 2, -1, -2, -2, -2, -2, 1, 1, 1, 1]"
138,dfs_bnb_mpi,0.000907,-2,3,292,"[-1, -1, 2, 2, 2, 1, -2, -2, 1, 2, 2, 2, 2, 2]"
139,dfs_bnb_mpi,0.016054,-4,4,4690,"[-1, -2, -1, 2, -1, -1, 2, 2, 1, -2, 1, 2, 1, -2]"
140,dfs_bnb_mpi,0.000392,-2,3,116,"[-1, -1, 2, 2, 2, 1, 2, -1, -1, -2, -1, 2, 2, 2]"
141,dfs_bnb_mpi,0.00208,-2,3,635,"[-1, -1, 2, 2, 2, 1, 2, 2, -1, -2, -1, -1, -2, 1]"
142,dfs_bnb_mpi,0.006035,-3,4,1773,"[-1, -1, 2, 2, 1, -2, 1, 2, 2, 2, 1, -2, -2, 1]"
143,dfs_bnb_mpi,0.029885,-3,4,7808,"[-1, -1, 2, 2, 2, 2, 1, -2, -2, -2, 1, 1, 2, -1]"
144,dfs_bnb_mpi,0.000863,-4,5,265,"[-1, -1, 2, 1, 2, -1, 2, -1, -2, -1, -2, 1, -2, -1]"
145,dfs_bnb_mpi,0.003997,-3,4,1112,"[-1, -1, 2, 2, -1, -2, -1, -2, 1, -2, -1, -1, 2, 2]"
146,dfs_bnb_mpi,0.026233,-3,4,7951,"[-1, -1, -1, 2, 2, 1, -2, 1, 1, 1, 2, -1, -1, 2]"
147,dfs_bnb_mpi,0.008403,-2,3,2659,"[-1, -1, 2, 2, 1, -2, 1, 2, 1, -2, -2, -2, -1, -1]"
148,dfs_bnb_mpi,0.000195,-2,3,63,"[-1, -1, 2, 1, 2, -1, -1, -2, -1, 2, 2, 2, 2, 2]"
149,dfs_bnb_mpi,0.020595,-4,5,6065,"[-1, -1, 2, 2, 2, 2, 1, 2, 1, -2, -2, -2, -1, 2]"
150,dfs_bnb_mpi,0.001224,-3,3,365,"[-1, -1, 2, 2, 1, -2, 1, 1, -2, -2, -1, -1, -1, -1]"
151,dfs_bnb_mpi,0.10561,-2,3,33273,"[-1, -1, 2, 2, 2, 2, 2, -1, -2, -2, -2, -2, -2, -1]"
152,dfs_bnb_mpi,0.031652,-3,4,9597,"[-1, -1, 2, 2, 1, 2, 1, -2, 1, 1, -2, -1, -1, -1]"
153,dfs_bnb_mpi,0.241546,-3,4,61037,"[-1, -1, 2, 2, 2, 2, 1, 1, -2, -1, -2, 1, -2, -1]"
154,dfs_bnb_mpi,0.012209,-4,5,3765,"[-1, -1, 2, -1, 2, -1, -2, -1, -2, -2, 1, 1, 2, -1]"
155,dfs_bnb_mpi,4.9e-05,0,1,15,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
156,dfs_bnb_mpi,0.006543,-4,5,2031,"[-1, -2, 1, 1, 1, 1, 2, -1, -1, 2, 2, -1, -2, -1]"
157,dfs_bnb_mpi,0.023498,-3,4,7290,"[-1, -1, 2, 2, -1, -2, -2, -2, -1, -2, 1, 1, 2, 1]"
158,dfs_bnb_mpi,0.004897,-3,4,1504,"[-1, -1, 2, 2, -1, -2, -2, -2, -2, 1, 2, 1, 1, 1]"
159,dfs_bnb_mpi,0.037444,-3,4,10429,"[-1, -1, 2, 2, 2, 2, 1, -2, -2, 1, 1, -2, -1, -1]"
160,dfs_bnb_mpi,0.040238,-3,4,12506,"[-1, -1, 2, 2, -1, -2, -1, -1, -2, 1, 1, -2, 1, 1]"
161,dfs_bnb_mpi,0.000128,-2,3,36,"[-1, -1, 2, 2, 2, 2, 1, -2, -2, -2, 1, 2, 2, 2]"
162,dfs_bnb_mpi,0.002081,-3,3,629,"[-1, -1, 2, 2, 2, 2, 1, -2, -2, -2, 1, 2, 2, 2]"
163,dfs_bnb_mpi,0.003558,-4,5,1090,"[-1, -1, 2, 1, 1, 2, 1, -2, 1, 1, -2, -1, -1, -2]"
164,dfs_bnb_mpi,0.064975,-3,4,18702,"[-1, -1, 2, 2, 1, 2, 2, 1, -2, -2, 1, -2, -1, -1]"
165,dfs_bnb_mpi,0.035741,-3,4,10988,"[-1, -1, 2, 2, 2, 1, -2, 1, 2, 1, -2, -2, -1, -1]"
166,dfs_bnb_mpi,0.046031,-3,4,13047,"[-1, -1, 2, 2, 2, -1, 2, -1, -2, -2, 1, -2, -2, -1]"
167,dfs_bnb_mpi,4.9e-05,0,1,15,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
168,dfs_bnb_mpi,0.011405,-3,4,3292,"[-1, -1, 2, 2, 1, 1, -2, 1, 2, 1, -2, -2, -1, -2]"
169,dfs_bnb_mpi,0.00423,-4,5,1138,"[-1, -1, 2, 2, -1, -2, -2, -1, -2, 1, 1, -2, -1, -1]"
170,dfs_bnb_mpi,0.002842,-2,3,725,"[-1, -1, 2, 2, 2, 1, -2, -2, 1, 2, 2, 2, 2, 2]"
171,dfs_bnb_mpi,4.7e-05,0,1,15,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
172,dfs_bnb_mpi,0.000324,-3,4,96,"[-1, -1, 2, 2, 2, 2, 2, 1, -2, -2, 1, -2, -1, -2]"
173,dfs_bnb_mpi,0.179493,-3,4,56270,"[-1, -2, 1, 1, 2, 2, -1, -1, -1, -2, -2, -2, 1, 1]"
174,dfs_bnb_mpi,0.00217,-3,4,691,"[-1, -1, 2, 2, 1, -2, 1, 2, 1, -2, -2, 1, 2, 2]"
175,dfs_bnb_mpi,0.073927,-3,4,23040,"[-1, -2, -1, 2, 2, -1, 2, 1, 2, 1, -2, -2, 1, 2]"
176,dfs_bnb_mpi,0.000496,-2,3,152,"[-1, -1, 2, 2, 2, 1, 2, 1, -2, -2, -1, -2, 1, 1]"
177,dfs_bnb_mpi,0.000372,-3,4,111,"[-1, -1, 2, 1, 1, 2, 1, -2, -2, 1, 2, 2, 2, 2]"
178,dfs_bnb_mpi,0.055971,-2,3,17831,"[-1, -2, 1, 1, 2, 2, 2, 2, -1, -1, -2, -2, -1, -2]"
