protein_id,algorithm,time,score,checked,placed,hash
0,dfs_bnb_mpi,2.2761,-11,12,646310,"[-1, -1, 2, 1, 2, -1, 2, -1, 2, 1, 2, 1, -2, -2, 1, -2, -2, 1, -2, 1, -2, -1, -1, -1]"
1,dfs_bnb_mpi,72.9186,-9,10,16891830,"[-1, -1, 2, 2, 2, 1, 2, 2, 2, 1, -2, 1, -2, -1, -2, 1, -2, -1, -1, -2, 1, 1, 1, 2]"
2,dfs_bnb_mpi,4.75536,-11,12,1090003,"[-1, -1, 2, -1, -1, -1, -2, 1, 1, -2, 1, -2, -2, -1, 2, -1, 2, -1, -2, -2, 1, -2, 1, 1]"
3,dfs_bnb_mpi,24.4016,-10,10,6915552,"[-1, -1, 2, 2, -1, -2, -1, -2, 1, -2, 1, -2, -1, -1, 2, -1, -1, -1, 2, 1, 1, 2, 2, 1]"
4,dfs_bnb_mpi,62.5073,-8,9,18834496,"[-1, -1, 2, 2, 2, 1, 2, 2, 1, -2, 1, 2, 2, -1, 2, -1, -2, -1, -1, -2, 1, -2, -1, -2]"
5,dfs_bnb_mpi,10.5211,-11,12,2645684,"[-1, -1, 2, 2, 2, 1, 2, 1, 2, 1, -2, -2, -1, -2, -1, -2, 1, 1, 2, 1, 2, 2, 1, -2]"
6,dfs_bnb_mpi,5.61878,-10,11,1634785,"[-1, -2, 1, 1, 2, 2, 2, 1, -2, -2, 1, 2, 2, 1, -2, -2, -2, -1, -1, -2, -1, -2, -1, 2]"
7,dfs_bnb_mpi,23.6541,-10,11,5260054,"[-1, -2, -1, -2, 1, -2, 1, 1, 2, -1, 2, 1, 1, 1, 2, 2, -1, -2, -1, 2, 2, -1, -2, -1]"
8,dfs_bnb_mpi,29.3408,-11,12,8145485,"[-1, -1, 2, 1, 2, 2, -1, 2, -1, 2, -1, -2, -1, 2, -1, -2, -2, 1, -2, 1, 2, 1, -2, 1]"
9,dfs_bnb_mpi,3.87072,-12,12,1144976,"[-1, -1, 2, 2, 2, -1, -2, -1, -2, 1, -2, -2, 1, 1, 1, 1, 2, 2, -1, 2, 2, -1, -2, -2]"
10,dfs_bnb_mpi,1.69291,-11,12,449874,"[-1, -2, 1, 1, 2, 2, 2, 1, -2, -2, -2, 1, 2, 1, 2, -1, 2, 2, -1, -1, -1, -2, -2, -1]"
11,dfs_bnb_mpi,10.4329,-11,12,2786036,"[-1, -2, -2, -1, 2, 2, 2, -1, -2, -2, -2, -1, 2, 2, -1, 2, 1, 2, 1, 1, 2, 1, -2, -2]"
12,dfs_bnb_mpi,83.9341,-10,11,24883519,"[-1, -1, 2, 1, 2, -1, -1, 2, -1, 2, -1, -2, -2, 1, -2, -1, -1, -2, 1, 1, -2, 1, 2, 2]"
13,dfs_bnb_mpi,93.8702,-10,11,28405240,"[-1, -1, 2, 2, 2, 1, -2, 1, 2, 2, 1, 1, -2, -1, -2, 1, 1, -2, -1, -2, -1, 2, -1, -1]"
14,dfs_bnb_mpi,33.8771,-9,9,9874079,"[-1, -2, 1, 1, 2, 2, 2, 2, -1, -1, -2, 1, -2, -1, -1, -1, -1, 2, 1, 1, 2, 2, 1, 2]"
15,dfs_bnb_mpi,2.02272,-10,11,495322,"[-1, -1, 2, 2, 2, 2, 1, -2, -2, -2, 1, 2, 2, 1, -2, 1, 2, 1, 2, -1, -1, 2, -1, -2]"
16,dfs_bnb_mpi,0.37936,-11,12,99872,"[-1, -2, -1, -2, 1, -2, -1, -2, 1, 1, 2, 1, 2, -1, 2, 1, 1, 1, 2, -1, -1, 2, 2, 2]"
17,dfs_bnb_mpi,0.295393,-12,13,88915,"[-1, -1, 2, 1, 1, 1, 2, -1, -1, 2, -1, -2, -1, -2, -1, -1, -2, 1, 1, -2, 1, -2, 1, 2]"
18,dfs_bnb_mpi,464.72,-9,10,102786953,"[-1, -2, 1, 1, 2, 2, 2, 2, 2, 2, -1, -2, -1, -2, 1, -2, -2, -1, 2, -1, -2, -1, -2, 1]"
19,dfs_bnb_mpi,3.35882,-10,11,864587,"[-1, -1, 2, 2, 2, -1, -2, -1, -1, -2, 1, 1, -2, -1, -1, -1, 2, 2, 2, 2, 1, -2, 1, 2]"
20,dfs_bnb_mpi,11.0417,-12,12,2578208,"[-1, -1, 2, 1, 1, 2, 1, 1, 2, 1, 1, -2, -1, -2, -1, -1, -2, 1, -2, -1, -1, -2, -1, 2]"
