protein_id,algorithm,time,score,checked,placed,hash
96,dfs_bnb_mpi,3.46996,-8,8,1060763,"[-1, -1, 2, 2, 2, 1, 2, -1, 2, -1, -2, -2, -2, -2, -1, 2, -1, -1, 2, 2, 1, -2, 1, 2, 2, 2, 2, 2, 2]"
106,dfs_bnb_mpi,29925.3,-10,11,8621391891,"[-1, -2, 1, -2, 1, 2, 1, 1, 2, 2, 2, 2, 2, -1, -1, -2, -2, -1, 2, 2, -1, -2, -2, -2, 1, 1, 1, -2, -1]"
107,dfs_bnb_mpi,2081.06,-9,10,602646474,"[-1, -1, 2, 2, 2, -1, -1, -1, -2, 1, -2, 1, -2, -2, 1, -2, -1, -1, -2, -1, 2, -1, 2, 1, 1, 2, -1, 2, -1]"
108,dfs_bnb_mpi,13.0929,-9,10,3895114,"[-1, -1, 2, 2, 2, 2, 1, -2, -2, -2, 1, 1, 2, -1, 2, 1, 1, -2, -2, 1, 1, -2, -2, -1, -1, -1, 2, 1, 1]"
109,dfs_bnb_mpi,15.4789,-10,10,4506541,"[-1, -2, 1, 1, -2, -1, -1, -2, -1, 2, -1, 2, 1, 2, 2, -1, 2, 1, 2, 2, 2, 1, -2, -2, 1, -2, -1, -2, 1]"
110,dfs_bnb_mpi,6.87609,-10,11,1881837,"[-1, -1, 2, 2, 1, -2, 1, 2, 2, 2, 1, -2, -2, -2, -2, 1, 2, 2, 1, -2, -2, -2, -1, -1, -2, -1, -1, 2, 1]"
111,dfs_bnb_mpi,1627.23,-9,10,478046617,"[-1, -1, 2, 2, 1, 2, 1, 2, 2, -1, -2, -1, -2, -1, -1, -1, -2, -1, -2, 1, -2, 1, -2, 1, 2, 2, 2, -1, -2]"
112,dfs_bnb_mpi,15216.5,-9,10,4174884259,"[-1, -1, 2, 2, 2, 1, 2, 2, 1, 1, 1, -2, -2, -2, 1, -2, -2, -1, 2, -1, 2, 2, 2, -1, -2, -2, -2, -1, 2]"
113,dfs_bnb_mpi,182.229,-10,11,51608746,"[-1, -1, 2, 2, 1, 1, 2, 2, 2, 2, -1, -2, -2, -2, -1, 2, 2, 2, -1, -2, -1, -2, 1, -2, -1, -2, 1, -2, -1]"
96,dfs_bnb_mpi,3.46996,-8,8,1060763,"[-1, -1, 2, 2, 2, 1, 2, -1, 2, -1, -2, -2, -2, -2, -1, 2, -1, -1, 2, 2, 1, -2, 1, 2, 2, 2, 2, 2, 2]"
