protein_id,algorithm,time,score,checked,placed,hash
168,dfs_bnb_mpi,2.6256,-10,11,792281,"[-1, -1, 2, -1, -2, -1, -2, 1, -2, 1, 2, 1, -2, -2, -1, -1, -1, -2, 1, 1, 1, -2, 1, 2, 2, 1, 2, -1, 2]"
169,dfs_bnb_mpi,32.8438,-8,9,8455806,"[-1, -2, -1, 2, 2, 1, 1, 1, 1, -2, -1, -2, -1, -2, -2, -1, 2, -1, -1, -1, -2, 1, 1, -2, 1, 1, 1, 2, 2]"
170,dfs_bnb_mpi,1.80513,-10,11,522918,"[-1, -1, 2, 2, -1, 2, -1, 2, 2, 2, 1, -2, -2, 1, -2, 1, -2, -2, 1, 1, -2, -2, -1, -2, -2, -1, 2, 2, -1]"
190,dfs_bnb_mpi,1563.31,-8,9,454163319,"[-1, -1, 2, 2, 2, 1, -2, -2, 1, 1, 2, -1, 2, 2, -1, -1, 2, 2, -1, -2, -1, -2, 1, -2, -2, -2, -1, 2, 2]"
191,dfs_bnb_mpi,215.929,-9,10,50132388,"[-1, -1, 2, -1, 2, 2, 2, 2, -1, -2, -2, -2, -1, -1, -2, 1, 1, -2, 1, -2, -1, -2, -1, 2, 2, -1, -1, 2, 2]"
194,dfs_bnb_mpi,173.8,-9,10,44967272,"[-1, -1, 2, 2, 2, 2, 1, -2, -2, 1, -2, 1, 2, 1, -2, 1, 2, 2, -1, -1, -1, 2, 1, 1, 2, 2, 2, 2, 2]"
195,dfs_bnb_mpi,7374.32,-11,12,2047017732,"[-1, -2, 1, 1, -2, 1, 2, 1, 2, -1, 2, 2, 2, 2, -1, -2, -1, 2, -1, -2, -1, -2, 1, -2, 1, 2, 1, -2, -2]"
196,dfs_bnb_mpi,823.432,-8,9,248525403,"[-1, -1, 2, 2, -1, -2, -2, -1, 2, 2, 2, -1, -2, -2, -1, 2, -1, -2, -2, 1, 1, -2, -1, -2, 1, 1, 2, 1, 1]"
197,dfs_bnb_mpi,399.755,-9,10,113020596,"[-1, -1, 2, 2, 2, 2, 2, 2, 1, 1, -2, -2, -1, -2, -2, -2, 1, 2, 2, 1, 2, 2, 2, 1, 2, -1, 2, -1, -2]"
198,dfs_bnb_mpi,1.92768,-10,11,515503,"[-1, -1, 2, 1, 1, 2, 1, -2, 1, 2, 1, -2, -2, -1, -1, -2, -2, 1, 2, 1, -2, -2, -1, -1, -1, 2, 2, -1, -1]"
168,dfs_bnb_mpi,2.6256,-10,11,792281,"[-1, -1, 2, -1, -2, -1, -2, 1, -2, 1, 2, 1, -2, -2, -1, -1, -1, -2, 1, 1, 1, -2, 1, 2, 2, 1, 2, -1, 2]"
169,dfs_bnb_mpi,32.8438,-8,9,8455806,"[-1, -2, -1, 2, 2, 1, 1, 1, 1, -2, -1, -2, -1, -2, -2, -1, 2, -1, -1, -1, -2, 1, 1, -2, 1, 1, 1, 2, 2]"
170,dfs_bnb_mpi,1.80513,-10,11,522918,"[-1, -1, 2, 2, -1, 2, -1, 2, 2, 2, 1, -2, -2, 1, -2, 1, -2, -2, 1, 1, -2, -2, -1, -2, -2, -1, 2, 2, -1]"
