protein_id,algorithm,time,score,checked,placed,hash
176,dfs_bnb_mpi,46.4159,-9,10,14247297,"[-1, -1, 2, 2, 2, 1, -2, -2, 1, 2, 1, -2, 1, -2, -1, -2, 1, -2, -1, -2, -1, -1, -1, 2, 2, 1, -2, 1, 2]"
177,dfs_bnb_mpi,38.2602,-9,10,11489156,"[-1, -2, -1, 2, 2, 1, 2, 2, 2, -1, 2, 1, 2, 1, -2, -2, -2, -2, -2, 1, -2, -2, -1, -2, -1, -1, -1, 2, 2]"
199,dfs_bnb_mpi,2.93886,-8,9,768643,"[-1, -1, 2, 2, -1, -1, -1, -2, 1, 1, -2, -1, -2, 1, 1, 1, -2, -1, -2, -1, 2, -1, -1, 2, 2, -1, 2, 2, 2]"
202,dfs_bnb_mpi,813.727,-10,11,225684006,"[-1, -2, -1, -2, 1, 1, 2, 1, 2, 2, -1, -1, 2, -1, -2, -2, -1, 2, 2, 2, -1, -2, -2, -1, -2, 1, -2, 1, -2]"
203,dfs_bnb_mpi,6215.21,-8,8,1858687150,"[-1, -1, 2, 2, 2, -1, -1, -1, -2, -2, -1, -2, -2, 1, 2, 1, -2, -2, 1, 1, 1, 2, -1, -1, 2, 2, 2, -1, -2]"
204,dfs_bnb_mpi,5113.45,-10,11,1522322393,"[-1, -1, 2, 2, -1, -1, -2, 1, -2, -1, -1, -2, -1, -2, -2, 1, -2, 1, 2, 1, 1, 1, 2, -1, -1, 2, -1, -2, -1]"
205,dfs_bnb_mpi,130.567,-8,9,37527949,"[-1, -1, 2, 2, 2, 2, 1, -2, 1, -2, -1, -2, 1, 1, -2, -2, -1, -1, -1, -1, 2, 2, 2, -1, -1, 2, 1, 1, 2]"
206,dfs_bnb_mpi,21113.9,-9,10,5881935994,"[-1, -1, 2, 1, 1, 2, 2, 2, 1, -2, -2, -2, 1, 2, 1, -2, 1, 2, 1, -2, -2, -1, -1, -2, -1, 2, -1, -2, -1]"
207,dfs_bnb_mpi,1184.09,-9,9,363004399,"[-1, -2, -1, -2, -1, -1, -2, -2, -1, -2, -2, 1, 2, 1, 1, 1, 1, 2, -1, -1, -1, 2, 1, 1, 2, 1, 1, 2, -1]"
176,dfs_bnb_mpi,46.4159,-9,10,14247297,"[-1, -1, 2, 2, 2, 1, -2, -2, 1, 2, 1, -2, 1, -2, -1, -2, 1, -2, -1, -2, -1, -1, -1, 2, 2, 1, -2, 1, 2]"
177,dfs_bnb_mpi,38.2602,-9,10,11489156,"[-1, -2, -1, 2, 2, 1, 2, 2, 2, -1, 2, 1, 2, 1, -2, -2, -2, -2, -2, 1, -2, -2, -1, -2, -1, -1, -1, 2, 2]"
