protein_id,algorithm,time,score,checked,placed,hash
0,dfs_bnb_mpi,294.089,-12,13,82801542,"[-1, -2, 1, -2, 1, 1, -2, 1, -2, -2, 1, 2, 1, 1, 2, -1, -1, 2, -1, 2, 2, 2, -1, -2, -2, -1, 2, 2, 2]"
1,dfs_bnb_mpi,60.4424,-11,12,18222901,"[-1, -1, 2, 2, -1, -2, -1, 2, 2, 1, 2, 1, -2, 1, 2, 1, 2, 2, 1, -2, -2, -2, -1, -2, -1, -2, 1, 1, 2]"
2,dfs_bnb_mpi,97.2499,-10,11,29157903,"[-1, -1, 2, 2, -1, 2, 2, 2, -1, -1, -2, 1, -2, -1, -1, 2, -1, -2, -2, 1, 1, 1, -2, 1, -2, -2, 1, 1, 1]"
3,dfs_bnb_mpi,58.3385,-12,12,17166648,"[-1, -1, 2, -1, -2, -1, -2, -2, -1, -2, 1, 1, 2, 2, 1, -2, -2, 1, -2, -1, -2, -2, -1, 2, 2, -1, -2, -1, 2]"
4,dfs_bnb_mpi,174172,-6,6,39935679031,"[-1, -1, 2, 2, 2, 2, 2, 1, -2, -2, -2, 1, 2, 2, 2, 2, -1, -1, -1, -2, -2, -2, -1, -1, -2, 1, 1, -2, -1]"
5,dfs_bnb_mpi,45.1724,-11,12,12770409,"[-1, -1, 2, 2, 1, -2, 1, 2, 2, 1, -2, -2, 1, 2, 2, 1, -2, 1, 2, 1, -2, -2, -1, -1, -2, -1, -2, -1, 2]"
6,dfs_bnb_mpi,151.845,-9,10,43304247,"[-1, -1, 2, 2, -1, 2, 1, 1, 2, -1, -1, 2, 2, -1, -2, -2, -2, -2, -1, -2, 1, 1, -2, -1, -1, -1, 2, 2, 2]"
7,dfs_bnb_mpi,42.4981,-11,11,12875797,"[-1, -1, 2, 2, -1, 2, -1, -2, -1, -2, 1, 1, -2, -1, -2, -2, -1, 2, 2, -1, -1, 2, 2, 2, 2, 1, -2, -2, -2]"
8,dfs_bnb_mpi,13.3144,-11,11,3712109,"[-1, -2, -1, 2, -1, -2, -1, -2, -1, -2, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, -1, -2, -2, -1, 2, 2]"
9,dfs_bnb_mpi,612.474,-11,12,142650017,"[-1, -2, -1, 2, 2, 1, 1, 2, 1, -2, -2, 1, 2, 1, -2, -2, -1, -2, -1, 2, -1, -2, -1, -2, 1, 1, 1, 1, 2]"
10,dfs_bnb_mpi,750.334,-11,12,207766233,"[-1, -1, 2, 2, -1, -2, -1, 2, -1, -2, -2, -2, 1, 2, 1, -2, -2, 1, 2, 1, 1, 1, 2, 1, 2, -1, 2, -1, -2]"
11,dfs_bnb_mpi,1381.37,-11,12,414946546,"[-1, -2, 1, 1, -2, 1, -2, -1, -1, 2, -1, -1, 2, 2, 2, 1, 1, 2, 2, 2, 1, -2, -2, -2, -2, 1, 1, -2, -1]"
12,dfs_bnb_mpi,107.342,-10,11,29547496,"[-1, -1, 2, 2, 1, 2, -1, 2, 1, 2, 1, 2, -1, 2, -1, -2, -2, -1, 2, -1, -2, -2, 1, -2, -1, -1, -2, 1, 1]"
13,dfs_bnb_mpi,1402.34,-10,11,380022432,"[-1, -1, 2, 2, -1, 2, 1, 1, 2, 1, 2, 2, 1, -2, -2, 1, 2, 1, -2, -2, -1, -1, -2, -2, -1, -1, 2, 1, 2]"
14,dfs_bnb_mpi,143.539,-11,11,41024774,"[-1, -1, 2, 2, 2, 2, 1, 1, -2, -1, -2, -2, 1, 2, 1, -2, 1, 2, 2, -1, 2, 2, 1, -2, 1, 1, -2, -1, -2]"
