protein_id,algorithm,time,score,checked,placed,hash
104,dfs_bnb_mpi,3.2021,-10,11,818934,"[-1, -1, 2, -1, -2, -1, 2, 2, 2, 1, -2, 1, 2, 1, 1, -2, -1, -2, 1]"
105,dfs_bnb_mpi,0.927301,-11,12,256908,"[-1, -1, 2, 2, 1, -2, 1, 1, 2, -1, 2, 2, -1, -2, -1, -1, -2, -2, -2]"
106,dfs_bnb_mpi,3.83026,-11,11,1020293,"[-1, -2, -2, -1, 2, -1, 2, 1, 2, 1, 1, 1, 1, -2, -1, -2, -1, -2, 1]"
107,dfs_bnb_mpi,2.21951,-11,12,580150,"[-1, -1, 2, 1, 2, 2, 1, 2, 1, -2, 1, -2, -2, -2, -1, 2, 2, -1, -2]"
108,dfs_bnb_mpi,0.231423,-10,10,58836,"[-1, -1, 2, 2, 2, 1, 1, -2, -1, -2, 1, 1, 2, 1, 2, -1, 2, -1, 2]"
109,dfs_bnb_mpi,4.74151,-10,11,1118326,"[-1, -1, 2, 2, -1, 2, -1, -1, -1, -2, -2, 1, -2, 1, 1, 2, -1, 2, -1]"
110,dfs_bnb_mpi,0.501984,-11,12,138298,"[-1, -1, 2, 1, 1, 2, 2, -1, -2, -1, -1, -2, -1, -2, 1, -2, 1, 1, 1]"
111,dfs_bnb_mpi,0.556585,-11,12,134981,"[-1, -2, 1, 1, 2, 1, -2, 1, -2, -1, -2, -1, 2, -1, -1, -2, 1, -2, 1]"
