protein_id,algorithm,time,score,checked,placed,hash
28,dfs_bnb_mpi,0.000155,-3,4,36,"[-1, -1, 2, 1, 2, 2, -1, -2, -1]"
29,dfs_bnb_mpi,0.000915,-3,3,242,"[-1, -1, 2, 2, -1, -2, -1, -2, 1]"
30,dfs_bnb_mpi,0.001595,-2,3,493,"[-1, -1, 2, 1, 2, 2, 1, -2, -2]"
31,dfs_bnb_mpi,0.000688,-3,4,196,"[-1, -2, 1, 1, 2, 2, 1, -2, 1]"
32,dfs_bnb_mpi,0.000173,-2,2,52,"[-1, -1, 2, 2, 1, -2, 1, 2, 2]"
33,dfs_bnb_mpi,0.000182,-2,3,50,"[-1, -2, 1, 1, 2, 2, 2, 2, 2]"
34,dfs_bnb_mpi,0.002337,-2,2,610,"[-1, -1, 2, 2, 2, 1, -2, -2, 1]"
35,dfs_bnb_mpi,0.00054,-3,4,134,"[-1, -1, 2, 1, 2, 1, 1, -2, -1]"
36,dfs_bnb_mpi,0.000397,-3,4,106,"[-1, -1, 2, 2, 1, -2, 1, 2, 2]"
37,dfs_bnb_mpi,0.00197,-3,4,636,"[-1, -1, 2, 1, 2, -1, -1, -2, -2]"
38,dfs_bnb_mpi,0.000337,-3,4,100,"[-1, -1, 2, -1, -2, -2, 1, 1, 1]"
39,dfs_bnb_mpi,0.000164,-2,3,48,"[-1, -1, 2, 1, 2, -1, -1, -2, -1]"
40,dfs_bnb_mpi,0.001791,-4,5,513,"[-1, -2, 1, 1, 2, 2, 2, -1, -2]"
