protein_id,algorithm,time,score,checked,placed,hash
874,dfs_bnb_mpi,59.9248,-11,12,16745564,"[-1, -1, 2, 1, 2, -1, -1, -2, -2, -1, -1, -2, 1, 1, -2, -2, 1, 2, 2, 1, 1, -2, -1, -2]"
875,dfs_bnb_mpi,6.19594,-11,12,1643668,"[-1, -1, 2, 2, 1, 2, 2, -1, -2, -1, -2, -1, -2, 1, -2, -2, -1, 2, -1, -1, 2, 2, 1, -2]"
876,dfs_bnb_mpi,2.14525,-10,10,605762,"[-1, -1, 2, 2, 1, -2, 1, 1, 2, -1, 2, 2, 2, -1, -1, -2, 1, -2, -1, -1, 2, 2, 2, 2]"
877,dfs_bnb_mpi,3.10014,-11,12,850325,"[-1, -2, -1, -2, 1, 1, 2, 1, 2, 1, -2, 1, -2, 1, -2, -2, -1, 2, -1, 2, -1, -2, -1, -1]"
878,dfs_bnb_mpi,10.2911,-12,13,2306330,"[-1, -2, -1, -1, -2, 1, 1, -2, 1, -2, 1, 2, 2, -1, 2, 1, 2, 1, -2, 1, -2, -1, -2, 1]"
879,dfs_bnb_mpi,117.997,-11,12,27388059,"[-1, -1, 2, 2, 2, 1, -2, -2, 1, 1, -2, 1, 2, 1, 2, 2, -1, -2, -1, 2, 2, -1, -2, -2]"
880,dfs_bnb_mpi,7.13797,-11,12,1636763,"[-1, -1, 2, 1, 1, 1, -2, -2, 1, -2, -1, -1, 2, -1, -1, -2, 1, -2, 1, 1, 1, -2, -1, -1]"
