protein_id,algorithm,time,score,checked,placed,hash
480,dfs_bnb_mpi,0.234452,-9,10,60010,"[-1, -1, 2, 2, 2, 1, -2, -2, 1, 2, 1, -2, -2, 1, -2, -1, -1, -1, -1]"
481,dfs_bnb_mpi,0.24939,-10,11,74112,"[-1, -1, 2, 2, 1, -2, 1, 2, 2, -1, -1, -1, -2, -1, -1, -2, 1, 1, -2]"
482,dfs_bnb_mpi,2.31606,-10,11,575561,"[-1, -2, -1, 2, 2, 1, 2, -1, 2, -1, -1, -1, -2, 1, 1, -2, -1, -2, 1]"
483,dfs_bnb_mpi,0.076981,-10,10,19802,"[-1, -1, 2, 2, 1, -2, 1, 2, 1, -2, -2, -2, -2, -1, 2, -1, -1, -1, 2]"
484,dfs_bnb_mpi,1.33146,-11,12,318911,"[-1, -2, -1, 2, -1, -2, -1, -2, 1, -2, -2, 1, 2, 2, 1, -2, 1, 2, 2]"
485,dfs_bnb_mpi,0.101187,-9,10,23438,"[-1, -1, 2, -1, -1, -1, -2, -2, 1, 2, 1, -2, 1, -2, -1, -2, -1, 2, -1]"
486,dfs_bnb_mpi,0.161551,-10,11,46020,"[-1, -1, 2, 2, 1, -2, 1, 2, 1, 2, 1, -2, -2, -1, -2, -2, -1, -1, -1]"
487,dfs_bnb_mpi,0.905398,-11,12,247467,"[-1, -2, 1, 1, 1, -2, -1, -1, -2, 1, 1, 1, 2, 2, 1, 2, -1, -1, -1]"
