protein_id,algorithm,time,score,checked,placed,hash
0,dfs_bnb_mpi,2195.96,-19,20,511897357,"[-1, -2, -1, -2, 1, 1, 2, 1, 1, -2, -1, -2, 1, 1, -2, -2, -1, 2, -1, -2, -1, -1, -1, 2, 2, 1, 1, -2, -1]"
1,dfs_bnb_mpi,432.529,-19,19,99199135,"[-1, -1, 2, 2, 1, -2, 1, 2, 2, 1, 1, -2, -1, -2, 1, 1, -2, -1, -1, -2, -1, -1, -1, -2, 1, 1, 1, 1, 2]"
2,dfs_bnb_mpi,1210.43,-18,19,288221471,"[-1, -1, 2, 2, 2, 2, 2, -1, -1, -2, 1, -2, -1, -2, 1, -2, -1, -1, 2, 2, 2, -1, -2, -2, -2, -2, 1, 1, 1]"
3,dfs_bnb_mpi,1791.25,-19,20,419955983,"[-1, -1, -1, -1, 2, 1, 2, -1, 2, 2, 2, 1, 1, -2, -1, -2, 1, -2, 1, 2, 2, 2, 1, -2, -2, -2, -2, -1, -1]"
4,dfs_bnb_mpi,2581.53,-19,20,570822930,"[-1, -1, 2, 1, 2, 2, 1, 2, 1, 1, 1, -2, -2, -2, -1, 2, 2, -1, -2, -1, -2, 1, -2, 1, -2, -1, -1, -1, -1]"
5,dfs_bnb_mpi,2211,-19,20,488463724,"[-1, -1, 2, 2, 2, 2, 1, 2, 2, 1, 1, -2, 1, -2, -2, -2, -2, -1, 2, -1, -2, -1, 2, 2, 1, 1, 2, -1, 2]"
6,dfs_bnb_mpi,1568.65,-19,20,366659623,"[-1, -1, 2, 1, 2, 1, 2, 1, -2, 1, 2, 1, -2, -2, -1, -2, 1, -2, -1, -2, -1, -1, -1, 2, 1, 1, 2, 2, -1]"
7,dfs_bnb_mpi,1436.08,-19,20,340809175,"[-1, -1, 2, 2, 2, 2, -1, -2, -2, -2, -2, -2, 1, 1, 1, 1, 1, 2, -1, 2, 1, 2, -1, -1, 2, -1, -2, -2, 1]"
8,dfs_bnb_mpi,1126.27,-19,20,260448387,"[-1, -1, 2, 2, 2, 1, 2, -1, -1, 2, 1, 1, 1, -2, 1, 2, 1, -2, -2, -1, -2, 1, -2, -1, -1, -1, 2, 1, 2]"
9,dfs_bnb_mpi,4275.63,-19,20,938656386,"[-1, -2, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, -1, -1, -1, -1, -2, 1, 1, 1, -2, -2, -1, 2, -1, -1, -2, 1, -2]"
10,dfs_bnb_mpi,612.055,-19,20,146022846,"[-1, -1, 2, 2, 2, 2, 1, -2, 1, -2, -1, -2, 1, 1, -2, -2, -2, -1, 2, -1, -2, -1, 2, -1, 2, 2, 2, 2, 2]"
11,dfs_bnb_mpi,4087.42,-18,19,927837108,"[-1, -1, 2, 2, 2, 2, 2, -1, -1, -1, -2, 1, -2, -1, -1, -2, 1, -2, -1, -2, 1, 1, 1, 2, -1, 2, 1, 2, 2]"
12,dfs_bnb_mpi,205.569,-19,20,48083118,"[-1, -1, 2, 2, 2, 2, 2, 1, -2, -2, 1, 2, 2, 1, -2, -2, -2, -1, -1, -2, 1, 1, 1, -2, -1, -2, -1, -1, -1]"
13,dfs_bnb_mpi,2250.95,-19,20,537150786,"[-1, -1, 2, 2, 2, 2, 2, 1, 1, 2, -1, -1, 2, 1, 1, 1, -2, -2, -2, -2, -2, -1, 2, 2, -1, -2, -2, -2, 1]"
14,dfs_bnb_mpi,906.729,-19,20,224826167,"[-1, -1, 2, 1, 2, 1, -2, 1, 2, 1, -2, 1, -2, -1, -1, -2, 1, 1, -2, -1, -1, -2, -1, 2, 2, -1, -1, -2, 1]"
15,dfs_bnb_mpi,382.415,-18,19,89250270,"[-1, -1, 2, 2, 2, 2, 2, 1, 1, -2, -1, -2, -2, -2, 1, 1, -2, 1, 2, 2, -1, -1, 2, 1, 2, 1, -2, 1, 2]"
16,dfs_bnb_mpi,916.104,-19,20,200301332,"[-1, -1, 2, 2, 2, 2, 2, 1, -2, -2, 1, 2, 2, 1, 1, -2, -1, -2, 1, -2, -1, -1, -1, -2, 1, 1, 1, -2, -1]"
17,dfs_bnb_mpi,415.367,-18,19,91173430,"[-1, -1, 2, 2, 2, 2, 2, 1, -2, 1, 2, 1, -2, 1, 1, -2, -1, -1, -1, -1, -2, -2, 1, 2, 1, 1, -2, -1, -2]"
18,dfs_bnb_mpi,627.505,-18,19,148089150,"[-1, -1, 2, 2, 2, 1, 2, 2, 1, 1, 1, 1, -2, -1, -1, -1, -2, 1, 1, 1, -2, -1, -1, -1, -1, -2, 1, 1, 1]"
19,dfs_bnb_mpi,1046.68,-19,20,233803010,"[-1, -1, 2, 2, 2, 2, 1, -2, 1, -2, -1, -2, 1, 1, 1, 2, 1, 2, -1, 2, 1, 2, -1, -1, -1, -2, 1, -2, -2]"
20,dfs_bnb_mpi,1590.83,-19,20,376581403,"[-1, -1, 2, 2, 2, 2, 2, 2, 1, -2, -2, -2, 1, 2, 2, 1, -2, -2, 1, -2, -2, -2, -1, 2, 2, -1, -1, -2, 1]"
21,dfs_bnb_mpi,1750.01,-18,19,386545206,"[-1, -1, 2, 2, 2, 2, 2, 2, 1, 1, 1, -2, 1, -2, -1, -1, 2, -1, -2, -2, 1, -2, -1, -2, 1, 1, 2, 2, 1]"
22,dfs_bnb_mpi,493.522,-19,20,114598314,"[-1, -1, 2, 2, 2, 1, 2, -1, 2, 2, 1, -2, 1, -2, -2, -2, -1, -2, 1, 1, -2, 1, 2, 2, -1, 2, 2, 1, -2]"
23,dfs_bnb_mpi,601.243,-19,20,135205312,"[-1, -2, 1, 1, 2, 2, 2, 1, 1, 1, -2, -1, -1, -2, -2, -2, -1, -1, -1, -2, 1, 1, 1, 1, 2, 2, 1, 2, -1]"
24,dfs_bnb_mpi,2693.89,-19,20,595163936,"[-1, -1, 2, 2, 1, -2, 1, 1, -2, 1, 2, 2, 2, 2, 2, -1, -1, -1, -1, -2, 1, 1, 1, -2, -2, -1, 2, -1, -1]"
25,dfs_bnb_mpi,1087.24,-19,20,252603867,"[-1, -1, 2, 2, 2, 2, 2, 1, 1, -2, -1, -2, 1, -2, 1, 2, 2, 2, 1, -2, -2, -2, -2, -2, -1, 2, -1, -1, 2]"
26,dfs_bnb_mpi,387.673,-18,19,84844360,"[-1, -1, 2, 2, 2, 2, 1, -2, 1, 2, 2, -1, 2, 1, 1, -2, -2, -2, -2, -1, -1, -2, 1, 1, 1, 2, 2, 2, 2]"
27,dfs_bnb_mpi,1862.06,-18,19,416772773,"[-1, -1, 2, 2, 2, 1, -2, -2, 1, 1, 2, -1, 2, 2, -1, -1, 2, -1, -1, -2, -2, -2, -2, -2, 1, 2, 2, 2, 2]"
28,dfs_bnb_mpi,961.776,-19,20,210746141,"[-1, -1, 2, 2, 2, 2, 1, -2, 1, 2, 2, 1, -2, 1, -2, -1, -2, -1, -1, -2, 1, 1, 1, 2, 1, -2, -2, -1, -1]"
