protein_id,algorithm,time,score,checked,placed,hash
688,dfs_bnb_mpi,34.115,-13,14,7730260,"[-1, -2, -2, -1, 2, -1, -2, -1, 2, -1, 2, 1, 2, 2, 1, -2, -2, 1, 2, 1, 2, -1, 2, -1]"
689,dfs_bnb_mpi,112.989,-11,12,29258349,"[-1, -1, -1, 2, 1, 2, 2, 2, 1, 1, -2, -1, -2, -2, 1, 1, -2, 1, 2, 2, 2, -1, -2, -1]"
690,dfs_bnb_mpi,26.4605,-11,12,6269136,"[-1, -1, 2, 2, 2, -1, -2, -1, 2, 2, 1, 1, 1, 2, 1, -2, -2, -1, -2, -2, 1, 2, 1, 2]"
691,dfs_bnb_mpi,18.5311,-11,12,5294704,"[-1, -1, 2, 2, 1, 2, -1, -1, -2, -2, -2, -1, 2, 2, 2, 2, 1, 1, 1, 1, -2, -2, -2, -1]"
692,dfs_bnb_mpi,1.54291,-12,12,385856,"[-1, -1, 2, 1, 2, 1, -2, 1, 2, 1, 2, -1, 2, 2, -1, -2, -2, -1, 2, -1, -2, -2, -1, 2]"
693,dfs_bnb_mpi,5.15617,-12,13,1334955,"[-1, -1, 2, -1, 2, 2, 1, -2, 1, 2, 2, -1, 2, 2, 1, -2, 1, -2, -2, 1, -2, -1, -2, -1]"
694,dfs_bnb_mpi,10.7744,-12,13,2852948,"[-1, -1, 2, 1, 2, 2, -1, -2, -1, 2, 2, -1, -2, -1, -2, 1, -2, 1, -2, -2, -1, 2, -1, 2]"
695,dfs_bnb_mpi,76.6801,-12,13,19667763,"[-1, -1, 2, 1, 2, 1, -2, 1, -2, 1, -2, 1, 1, -2, -1, -1, -2, -1, 2, 2, -1, -1, -2, 1]"
