protein_id,algorithm,time,score,checked,placed,hash
958,dfs_bnb_mpi,1.06964,-12,13,248449,"[-1, -1, 2, 2, 1, -2, 1, 1, -2, 1, -2, -1, -1, -1, -2, 1, -2, -1, -1, 2, 2, -1, 2, 2]"
959,dfs_bnb_mpi,5.98059,-13,14,1669934,"[-1, -1, 2, 1, 2, 1, -2, 1, -2, 1, 2, 1, -2, 1, -2, -2, -1, 2, -1, -1, -2, -1, 2, -1]"
960,dfs_bnb_mpi,28.9547,-12,13,7715104,"[-1, -2, -1, 2, 2, 1, 1, 2, 1, -2, -2, 1, -2, 1, -2, -1, -1, -2, -1, -1, 2, 1, 2, 1]"
961,dfs_bnb_mpi,16.3195,-12,13,4356519,"[-1, -2, -1, -2, 1, 1, 2, 1, -2, -2, 1, -2, -1, -1, 2, -1, -1, -2, 1, -2, 1, 1, -2, -1]"
962,dfs_bnb_mpi,2.44125,-12,13,601202,"[-1, -1, 2, 2, 1, -2, 1, 2, 1, 2, -1, 2, -1, -2, -1, 2, 2, -1, -2, -1, -2, -2, 1, 2]"
963,dfs_bnb_mpi,9.7766,-13,14,2491642,"[-1, -2, 1, -2, -1, -1, -1, 2, 1, 2, 2, 1, 2, -1, 2, -1, -2, -2, -2, -1, 2, -1, 2, 1]"
964,dfs_bnb_mpi,9.4493,-11,12,2447905,"[-1, -1, 2, 2, 1, -2, 1, 2, 2, 2, 2, -1, -2, -2, -1, 2, -1, 2, -1, -2, -2, 1, -2, -1]"
