protein_id,algorithm,time,score,checked,placed,hash
0,dfs_bnb_mpi,0.349465,-8,9,98684,"[-1, -1, 2, -1, -2, -1, 2, -1, -1, -2, 1, -2, 1, -2, 1, 2, 1, 1, -2, -1, -2, 1, 1, 2]"
1,dfs_bnb_mpi,33.2965,-7,8,8630820,"[-1, -1, 2, -1, -2, -1, 2, 2, 1, 2, 2, 2, 1, 1, -2, -1, -2, -2, 1, 2, 1, 1, 2, -1]"
2,dfs_bnb_mpi,60.4574,-7,8,17630476,"[-1, -1, 2, 2, 2, 1, -2, 1, 2, 2, -1, -1, 2, 2, -1, -2, -2, -1, -2, -1, -2, 1, 1, 2]"
3,dfs_bnb_mpi,2.5917,-7,8,716877,"[-1, -1, 2, 2, 2, 1, 1, 1, 2, 1, -2, -2, -1, -1, -2, 1, 1, -2, -1, -2, -1, -1, -1, -1]"
4,dfs_bnb_mpi,3.98886,-9,10,1095439,"[-1, -1, 2, 2, -1, -2, -2, -2, -1, 2, 2, -1, 2, 1, 2, -1, 2, -1, -2, -1, -2, -2, 1, 2]"
5,dfs_bnb_mpi,2.90511,-7,8,863995,"[-1, -1, 2, 2, 2, 1, -2, -2, 1, 2, 1, 2, 1, 2, 2, 1, -2, -2, -2, -1, -2, -1, -2, 1]"
6,dfs_bnb_mpi,0.110185,-7,8,33435,"[-1, -1, 2, 2, 1, -2, 1, 2, 1, -2, -2, -2, -1, -1, -2, -1, 2, -1, -1, 2, 1, 2, 2, 2]"
7,dfs_bnb_mpi,1.01077,-7,7,304815,"[-1, -1, 2, 2, 2, -1, -2, -1, -2, 1, -2, -2, 1, 1, 1, 1, 2, 2, -1, -1, 2, 2, 2, 2]"
8,dfs_bnb_mpi,356.484,-6,7,97097415,"[-1, -1, 2, 2, 2, 1, -2, -2, 1, 2, 2, 2, 2, -1, -1, -2, -1, -2, -2, -2, -2, -1, -2, 1]"
9,dfs_bnb_mpi,40.2061,-8,9,12117763,"[-1, -1, 2, 2, -1, 2, -1, -1, -2, 1, -2, -1, -1, -2, 1, -2, -1, -2, 1, 1, 2, 2, 1, 2]"
10,dfs_bnb_mpi,20.1683,-8,9,5949025,"[-1, -1, 2, -1, -2, -2, 1, 1, -2, 1, 2, 1, 2, 1, 2, -1, 2, 2, 2, -1, -2, -2, -2, -1]"
11,dfs_bnb_mpi,2.37644,-8,9,707835,"[-1, -1, 2, -1, -2, -1, -1, -2, 1, 1, -2, -1, -2, 1, 1, 2, 2, 1, 1, 1, -2, -1, -1, -2]"
12,dfs_bnb_mpi,0.085433,-8,9,25922,"[-1, -2, 1, -2, 1, 2, 2, 1, 2, -1, -1, -1, 2, -1, -2, -1, 2, -1, -2, -2, 1, 1, -2, -1]"
13,dfs_bnb_mpi,40.5356,-8,9,11583928,"[-1, -2, 1, 1, -2, -1, -2, 1, 1, 2, 2, 2, -1, 2, 1, 1, -2, 1, -2, 1, -2, -1, -1, 2]"
14,dfs_bnb_mpi,279.988,-7,8,70868743,"[-1, -1, 2, 2, 2, 2, 2, 1, 2, 2, 2, -1, -2, -2, -1, -1, -2, 1, -2, -1, -2, 1, -2, -1]"
15,dfs_bnb_mpi,45.1304,-8,9,13480677,"[-1, -1, 2, 2, 1, 2, -1, -1, 2, -1, -2, -1, -2, -1, -2, 1, -2, -2, 1, 2, 2, 1, 2, -1]"
16,dfs_bnb_mpi,49.8553,-6,7,13619803,"[-1, -1, 2, 2, 2, 2, -1, -1, -2, -2, -2, -2, 1, -2, 1, 1, -2, -1, -1, -1, 2, -1, 2, 2]"
17,dfs_bnb_mpi,21.0498,-8,9,5280953,"[-1, -1, 2, 2, 1, 2, 1, 1, 2, -1, -1, 2, 2, -1, -2, -2, -2, -1, -2, -1, -2, -2, 1, 2]"
18,dfs_bnb_mpi,12.275,-8,9,2883332,"[-1, -1, 2, 2, -1, -2, -2, -1, -2, -1, -2, 1, -2, 1, 2, 2, 1, 1, -2, -1, -2, 1, 1, 2]"
19,dfs_bnb_mpi,1.90416,-8,9,473980,"[-1, -1, 2, 2, 1, 2, 1, 2, -1, 2, -1, -1, -2, 1, -2, -1, -1, 2, -1, -2, -2, 1, 1, -2]"
20,dfs_bnb_mpi,76.0935,-8,9,20974374,"[-1, -2, 1, 1, 1, 1, -2, 1, -2, -1, -1, 2, -1, -1, -1, -2, -1, 2, 2, -1, 2, 1, 2, 1]"
21,dfs_bnb_mpi,196.896,-6,7,47279281,"[-1, -1, 2, 2, -1, -1, -2, 1, -2, -2, 1, 1, -2, -1, -1, -1, -1, 2, 1, 2, -1, 2, 2, 2]"
22,dfs_bnb_mpi,84.4709,-6,7,22119961,"[-1, -1, 2, -1, -2, -1, 2, 2, -1, 2, 2, 2, -1, -2, -1, -2, 1, -2, -2, 1, -2, -2, 1, 1]"
23,dfs_bnb_mpi,22.1617,-9,10,5458395,"[-1, -2, 1, -2, 1, -2, -2, 1, 2, 2, 1, 1, 2, 2, -1, -2, -1, 2, 2, 2, -1, -2, -2, -2]"
24,dfs_bnb_mpi,6.48479,-9,10,1592802,"[-1, -2, 1, -2, -1, -1, 2, 2, 2, 1, 1, 1, -2, 1, -2, -1, -2, -2, 1, 2, 1, 1, 2, -1]"
25,dfs_bnb_mpi,0.803959,-8,9,229125,"[-1, -1, 2, 1, 1, 2, 2, 2, 1, -2, -2, 1, 1, -2, -1, -1, -2, -2, -2, 1, 2, 2, 1, 1]"
26,dfs_bnb_mpi,2.53764,-7,8,781705,"[-1, -1, 2, 2, 2, 2, 1, 1, -2, -1, -2, -2, 1, 1, -2, -2, -1, -2, -2, -1, 2, 2, -1, -1]"
27,dfs_bnb_mpi,7.46863,-8,9,2297712,"[-1, -2, 1, 1, -2, 1, 2, 1, 2, -1, -1, 2, 2, 2, 2, -1, -1, -2, -2, 1, -2, -1, -1, 2]"
28,dfs_bnb_mpi,820.002,-6,7,212089521,"[-1, -1, 2, 2, 2, 1, 2, 2, -1, -1, 2, 2, 2, -1, -2, -2, -1, -2, 1, -2, -2, 1, 2, 1]"
29,dfs_bnb_mpi,0.637771,-8,9,151420,"[-1, -1, 2, -1, 2, 1, 2, 2, 1, -2, 1, -2, -1, -2, 1, 1, 1, 2, -1, 2, 2, 2, 2, 2]"
30,dfs_bnb_mpi,0.922164,-7,8,268615,"[-1, -1, 2, 2, 1, -2, 1, 2, 2, -1, 2, 2, -1, -2, -2, -1, 2, 2, 2, -1, -2, -2, -1, 2]"
31,dfs_bnb_mpi,154.187,-8,9,42796891,"[-1, -1, 2, 1, 2, 2, -1, -2, -1, 2, -1, 2, -1, -2, -2, -1, -2, 1, -2, 1, 1, 2, -1, 2]"
32,dfs_bnb_mpi,1.0867,-6,7,314370,"[-1, -1, 2, 2, 2, 1, 2, -1, 2, -1, -2, -2, -1, -2, -1, -1, 2, 1, 2, 1, 2, 2, 2, 2]"
33,dfs_bnb_mpi,8.56633,-8,9,2640616,"[-1, -2, -1, -1, 2, 1, 2, 2, 1, -2, 1, 2, 2, 2, -1, -2, -1, 2, -1, -2, -2, -1, -2, 1]"
34,dfs_bnb_mpi,71.4313,-8,9,19082992,"[-1, -1, 2, 1, 1, 2, 2, 2, -1, -1, -2, 1, -2, -1, -1, 2, -1, -2, -1, -2, 1, -2, 1, 2]"
35,dfs_bnb_mpi,14.0449,-7,8,4187618,"[-1, -1, -1, 2, 1, 2, 2, -1, -2, -1, 2, 2, 1, 1, 1, -2, -2, 1, 2, 1, -2, -2, -1, -1]"
36,dfs_bnb_mpi,0.274835,-8,9,66957,"[-1, -1, 2, 2, 2, 1, -2, -2, 1, 2, 2, 2, -1, -1, 2, 1, 2, 1, -2, 1, -2, -2, 1, 2]"
37,dfs_bnb_mpi,1.03921,-6,7,298519,"[-1, -1, 2, 2, 2, 2, 1, -2, -2, -2, 1, 2, 2, 2, 1, 2, -1, 2, 2, -1, -2, -2, -1, 2]"
38,dfs_bnb_mpi,239.754,-6,7,70770975,"[-1, -1, 2, 1, 2, 2, 2, 2, 2, 1, 2, 1, 2, -1, -1, -2, -1, -2, -2, -2, -2, -2, -1, -2]"
39,dfs_bnb_mpi,2.5044,-8,8,687288,"[-1, -1, 2, 2, 1, 2, 1, 1, 2, -1, 2, -1, -2, -1, -2, -1, -2, -2, -1, 2, -1, 2, 1, 2]"
40,dfs_bnb_mpi,19.1955,-6,7,6044287,"[-1, -1, 2, 1, 1, 2, -1, -1, 2, 2, -1, -2, -2, -1, 2, -1, -2, -2, 1, 1, -2, -2, 1, 1]"
41,dfs_bnb_mpi,0.76195,-8,9,226410,"[-1, -2, 1, 1, 2, 2, 1, -2, 1, 2, 2, 2, -1, -2, -1, 2, -1, -2, -2, -1, 2, 2, 2, 2]"
42,dfs_bnb_mpi,23.5039,-7,8,5126361,"[-1, -1, 2, 2, -1, -2, -1, 2, -1, -2, -2, -2, 1, 2, 1, -2, -2, -1, -2, 1, 1, 2, 2, 1]"
43,dfs_bnb_mpi,158.249,-8,9,36757144,"[-1, -1, 2, 2, 2, -1, 2, 2, -1, -2, -2, -1, 2, -1, -2, -2, 1, 1, 1, -2, -1, -1, -2, 1]"
44,dfs_bnb_mpi,9.3048,-7,8,2867774,"[-1, -1, 2, 2, 1, -2, 1, 1, 1, -2, -1, -2, 1, 1, 2, 2, 2, -1, -1, -1, 2, 1, 2, 2]"
45,dfs_bnb_mpi,2.96259,-7,8,879984,"[-1, -1, 2, 2, 1, -2, 1, 1, -2, 1, 1, -2, -1, -1, -1, -1, -1, -1, 2, 2, 2, 2, 2, 2]"
46,dfs_bnb_mpi,6.04107,-8,9,1743304,"[-1, -2, 1, 1, -2, 1, 1, -2, -1, -1, -2, -2, -1, 2, 2, 2, -1, -1, 2, -1, -2, -2, 1, 1]"
47,dfs_bnb_mpi,7.12429,-8,9,1685644,"[-1, -2, -1, 2, 2, -1, -1, 2, 1, 1, 2, 2, 1, -2, -2, -2, 1, 2, 2, 2, 1, -2, -2, 1]"
48,dfs_bnb_mpi,134.558,-7,8,39108804,"[-1, -1, -1, 2, 2, 2, 1, 2, 1, -2, 1, 2, 2, 1, -2, -2, -2, -1, -1, -1, -2, 1, 1, 1]"
49,dfs_bnb_mpi,0.351438,-8,9,96900,"[-1, -2, -1, 2, -1, -2, -2, 1, 1, 1, 2, 1, 2, 2, -1, -1, -1, 2, -1, -2, -1, 2, 2, 2]"
50,dfs_bnb_mpi,8.29239,-7,8,1958528,"[-1, -1, 2, 2, 2, 2, 2, 1, 2, 2, 1, -2, 1, -2, -1, -2, -1, -2, 1, 1, 2, 1, 2, 2]"
51,dfs_bnb_mpi,11.5025,-7,7,2785789,"[-1, -1, 2, 2, 2, 2, 1, 1, 2, -1, -1, 2, -1, -2, -2, -1, -1, -2, 1, 1, -2, -1, -1, -1]"
52,dfs_bnb_mpi,12.5228,-8,9,2923965,"[-1, -1, 2, 2, -1, -2, -2, -1, -2, -1, 2, -1, -1, 2, 1, 1, 1, 2, -1, 2, -1, -2, -1, 2]"
53,dfs_bnb_mpi,10.8059,-6,7,2986111,"[-1, -1, 2, 2, 1, 2, 2, 2, 1, 2, -1, -1, 2, -1, -2, -2, 1, -2, -2, -1, -2, -1, 2, 2]"
54,dfs_bnb_mpi,0.099361,-8,9,29519,"[-1, -2, 1, 1, 1, -2, -1, -1, -1, -1, 2, 2, -1, 2, 2, 1, -2, 1, 2, 2, 1, -2, -2, 1]"
