protein_id,algorithm,time,score,checked,placed,hash
832,dfs_bnb_mpi,0.104777,-6,7,31809,"[-1, -2, -1, 2, -1, -1, -1, 2, 1, 2, 1, -2, 1, 2, 2, 1, -2, -2, 1]"
833,dfs_bnb_mpi,0.003091,-4,5,763,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 1, -2, -2, -2, 1, -2, -1, -2, -2, 1]"
834,dfs_bnb_mpi,0.510901,-4,5,135558,"[-1, -1, 2, 2, 2, -1, -2, -2, -1, -1, -2, 1, 1, -2, 1, 1, 1, 1, 2]"
835,dfs_bnb_mpi,15.2242,-5,6,4730599,"[-1, -1, 2, 2, 2, 2, 1, 1, -2, -1, -2, 1, 1, 1, -2, -2, -1, 2, -1]"
836,dfs_bnb_mpi,0.056679,-4,5,15854,"[-1, -1, 2, 2, -1, 2, 2, -1, -2, -1, -2, 1, -2, 1, -2, -1, -1, 2, -1]"
837,dfs_bnb_mpi,1.2587,-5,6,403715,"[-1, -1, 2, 1, 2, 1, 2, -1, 2, 2, 1, 1, -2, -2, -2, 1, -2, -1, -1]"
838,dfs_bnb_mpi,8.00717,-5,6,2196949,"[-1, -1, 2, 2, 2, 2, 1, 2, 1, 1, -2, -2, -2, -1, 2, -1, -2, -2, 1]"
