protein_id,algorithm,time,score,checked,placed,hash
456,dfs_bnb_mpi,16.5947,-4,5,5173603,"[-1, -1, 2, 2, 2, 2, 2, 2, 1, 2, 2, -1, -2, -1, -2, -1, -1, -2, 1, 1, -2, -1, -1, -1]"
457,dfs_bnb_mpi,36.5444,-5,6,11492793,"[-1, -1, 2, 2, 1, -2, 1, 1, -2, 1, 1, 1, 2, -1, -1, 2, 2, 2, -1, -2, -2, -1, 2, 2]"
458,dfs_bnb_mpi,0.514515,-4,5,150850,"[-1, -1, 2, 2, 1, -2, 1, 2, 1, 1, -2, -1, -2, 1, 1, 1, 1, 2, -1, -1, 2, 2, 2, 2]"
459,dfs_bnb_mpi,20.2197,-5,6,5576984,"[-1, -1, 2, 1, 2, -1, 2, 2, 2, 2, -1, -2, -2, -2, -2, -1, 2, -1, -2, -2, 1, 1, -2, -1]"
460,dfs_bnb_mpi,218.553,-5,6,67422271,"[-1, -1, 2, -1, -2, -1, -1, -2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, -1, -1, -2, -2, -2]"
461,dfs_bnb_mpi,1.3876,-6,7,445085,"[-1, -2, 1, 1, 2, 2, 2, 2, 2, -1, -2, -2, -2, -1, -1, -2, -2, -2, 1, 1, 1, -2, -1, -1]"
462,dfs_bnb_mpi,862.006,-6,7,253873791,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 1, -2, -2, -2, -2, 1, -2, 1, 2, 1, 2, -1, 2, -1, -2]"
463,dfs_bnb_mpi,0.824287,-5,5,255276,"[-1, -1, 2, 2, 2, 1, -2, -2, 1, 2, 2, 2, 1, -2, -2, 1, 1, -2, -1, -1, -2, 1, 1, 1]"
