protein_id,algorithm,time,score,checked,placed,hash
0,dfs_bnb_mpi,1161.4,-4,5,324367506,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 2, 1, -2, -2, 1, 1, 2, -1, 2, 2, 1, -2, 1, -2, 1]"
1,dfs_bnb_mpi,370.172,-4,4,90847445,"[-1, -1, 2, 2, -1, -2, -2, -2, 1, 1, 1, 1, 2, 2, 1, -2, -2, -2, -1, -1, -1, -2, 1, 1]"
2,dfs_bnb_mpi,0.880324,-4,5,278516,"[-1, -1, 2, 2, 1, -2, 1, 2, 2, 2, -1, -1, -1, -2, -1, -1, -2, 1, 1, -2, -1, -1, -1, 2]"
3,dfs_bnb_mpi,320.479,-5,6,94963005,"[-1, -1, 2, 2, 2, 2, -1, -1, -1, -2, -1, -1, -2, 1, 1, -2, 1, -2, 1, 2, 2, -1, 2, 1]"
4,dfs_bnb_mpi,0.066818,-5,6,21109,"[-1, -1, 2, 2, 1, -2, 1, 1, -2, -2, -1, -1, -1, -1, 2, -1, -1, 2, 1, 1, 2, 2, 2, 2]"
5,dfs_bnb_mpi,257.634,-5,6,79731714,"[-1, -1, 2, 2, -1, -1, -1, -2, 1, 1, -2, -2, 1, 1, 1, -2, -1, -1, -1, -1, 2, -1, 2, 1]"
6,dfs_bnb_mpi,7.85623,-6,7,2305693,"[-1, -1, 2, 1, 2, 2, 2, 1, -2, -2, -2, 1, -2, -2, -1, -2, -1, -2, -1, 2, -1, 2, 1, 1]"
7,dfs_bnb_mpi,13.8994,-6,7,4375200,"[-1, -1, 2, 1, 1, 2, -1, 2, 1, 2, 2, 1, -2, -2, 1, 1, -2, -1, -1, -2, -2, -2, -1, -1]"
8,dfs_bnb_mpi,12.2602,-5,6,3222586,"[-1, -1, 2, 2, 1, -2, 1, 2, 2, -1, -1, -1, -2, -2, -2, -2, 1, -2, 1, 1, 1, 2, -1, -1]"
9,dfs_bnb_mpi,0.413354,-4,5,100647,"[-1, -1, 2, 2, 2, 2, 2, -1, -1, -2, -2, -2, 1, -2, -1, -2, 1, -2, 1, 1, 1, 1, 2, 2]"
10,dfs_bnb_mpi,0.045251,-6,7,12655,"[-1, -2, -1, 2, -1, 2, 1, 2, 1, -2, 1, 2, 1, 2, 1, -2, -2, -1, -2, 1, 1, 2, 2, 2]"
11,dfs_bnb_mpi,418.17,-4,5,128790876,"[-1, -1, 2, 2, -1, 2, 2, -1, -2, -2, -1, 2, 2, 2, -1, -2, -2, -2, -2, 1, 1, 1, -2, -1]"
12,dfs_bnb_mpi,49.5234,-4,5,13675802,"[-1, -1, 2, 1, 2, 2, 2, 2, 2, 2, -1, -2, -2, -2, -2, -2, -1, 2, -1, -2, -2, 1, -2, -1]"
13,dfs_bnb_mpi,0.044467,-5,6,13978,"[-1, -1, 2, 1, 2, 2, 2, -1, -2, -2, -1, -2, -2, -2, 1, -2, 1, 2, 1, 1, 2, 2, 2, 2]"
14,dfs_bnb_mpi,92.9075,-5,6,27011744,"[-1, -2, -1, 2, 2, 2, 2, 2, 2, 1, 1, -2, -2, -2, -2, 1, -2, 1, -2, -2, -1, -1, 2, 1]"
15,dfs_bnb_mpi,1.62919,-6,7,514651,"[-1, -2, -2, -2, 1, 2, 2, 1, 2, 2, 2, -1, -1, -1, -2, -2, -2, -1, -1, -2, 1, 1, -2, -1]"
16,dfs_bnb_mpi,2.07367,-5,6,649687,"[-1, -1, 2, 1, 1, 1, -2, -2, -1, -1, -2, 1, -2, -1, -1, 2, 2, -1, 2, 2, 2, 1, 1, 2]"
17,dfs_bnb_mpi,6.36472,-5,6,1875124,"[-1, -1, 2, 2, 2, 2, 1, -2, -2, 1, 1, -2, -2, 1, -2, -1, -2, -1, 2, -1, -1, -1, 2, 2]"
18,dfs_bnb_mpi,601.929,-4,5,173709269,"[-1, -1, 2, 2, 2, 2, 2, 1, 2, -1, 2, 2, 2, 2, 2, -1, -2, -2, -2, -2, -1, -2, 1, -2]"
19,dfs_bnb_mpi,76.099,-4,5,23452527,"[-1, -1, 2, 2, 2, -1, -2, -2, -2, -1, 2, -1, 2, 1, 2, 2, 1, 1, 1, -2, -2, -2, 1, 2]"
20,dfs_bnb_mpi,0.000196,-2,3,50,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, -2, -1, -2, 1]"
21,dfs_bnb_mpi,1.59992,-6,7,467578,"[-1, -1, 2, 2, -1, -2, -2, -1, -2, -1, -1, -2, 1, 1, 1, 2, 1, -2, -2, -1, -1, -1, -1, -1]"
22,dfs_bnb_mpi,49.7242,-4,5,14050461,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, -1, 2, 2, -1, -2, -2, -1, -1, -2, 1, -2]"
23,dfs_bnb_mpi,3.75348,-6,7,1124761,"[-1, -1, 2, 2, 2, 2, 1, 1, 2, 2, 2, 1, -2, -2, -2, 1, -2, -1, -2, -1, 2, -1, -2, -2]"
24,dfs_bnb_mpi,1.00209,-2,3,306612,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, -1, 2, 2, -1, -2, -2, -2, -1, 2, 2, 2]"
25,dfs_bnb_mpi,45.609,-5,6,12736262,"[-1, -1, 2, -1, -2, -2, 1, 1, 1, 1, 2, 1, -2, -2, -1, -1, -2, -1, 2, -1, -1, -2, 1, -2]"
