protein_id,algorithm,time,score,checked,placed,hash
0,dfs_bnb_mpi,46.608,-11,12,13438533,"[-1, -1, 2, -1, 2, 1, 1, 2, -1, -1, -1, -2, -2, -1, -1, -2, 1, -2, -2, 1, 2, 2, 1, -2, 1, 1, -2, -1, -1]"
1,dfs_bnb_mpi,658.959,-9,9,169868086,"[-1, -1, 2, 2, 2, 2, 1, 1, 2, 2, 2, 1, -2, -2, 1, 1, -2, -1, -1, -2, -1, -1, -2, 1, 1, 1, 1, 2, -1]"
2,dfs_bnb_mpi,68.1492,-13,14,17925333,"[-1, -1, 2, 1, 2, 1, -2, 1, 2, 2, 1, -2, 1, -2, -1, -2, -1, -2, -1, -1, -2, -1, -2, -1, -1, 2, 1, 2, 1]"
3,dfs_bnb_mpi,46.9257,-12,13,13408711,"[-1, -1, 2, 1, 1, 2, -1, -1, -1, 2, 1, 1, 2, 1, -2, 1, -2, -2, 1, -2, -1, -2, -1, -2, -1, 2, -1, -1, 2]"
4,dfs_bnb_mpi,461.418,-12,13,119877134,"[-1, -1, 2, 2, 1, 2, -1, -1, 2, -1, -2, -1, 2, -1, -2, -1, -2, 1, -2, 1, 2, 1, -2, -2, -2, 1, 2, 2, 2]"
5,dfs_bnb_mpi,2.74765,-12,13,785025,"[-1, -2, 1, 1, 2, 2, -1, -1, 2, 1, 2, -1, -1, -2, -1, -2, 1, -2, -1, -2, 1, -2, 1, -2, 1, 2, 1, 1, 2]"
6,dfs_bnb_mpi,284.384,-11,11,67647309,"[-1, -1, 2, 2, 2, 2, 2, 1, 1, 1, 1, -2, 1, -2, -2, -1, 2, -1, 2, -1, -1, -2, 1, -2, 1, -2, -1, -1, 2]"
7,dfs_bnb_mpi,721.967,-11,12,194586425,"[-1, -1, 2, 2, 1, -2, 1, 1, -2, 1, 2, 2, 1, -2, -2, -2, -1, -2, -2, -1, -1, 2, 1, 2, -1, -1, -1, -1, 2]"
8,dfs_bnb_mpi,1133.75,-11,12,330833139,"[-1, -1, 2, 2, 1, -2, 1, 1, -2, -2, 1, 2, 1, -2, 1, 2, 1, 2, -1, 2, 2, -1, -2, -2, -1, 2, -1, -1, 2]"
9,dfs_bnb_mpi,73.4934,-12,13,19411985,"[-1, -1, 2, 2, 1, -2, 1, 2, 2, 1, 1, 1, -2, -2, -1, 2, -1, -2, -2, 1, -2, -1, -2, -1, -1, -1, 2, 1, 1]"
10,dfs_bnb_mpi,17.2054,-12,13,4420115,"[-1, -1, 2, 1, 1, 2, 2, 2, 1, -2, 1, 1, -2, -1, -1, -2, 1, -2, 1, 1, -2, -1, -1, -2, -1, -1, 2, 1, 2]"
11,dfs_bnb_mpi,3.81544,-11,12,867372,"[-1, -1, 2, 2, 2, -1, -2, -1, -1, -2, -2, -2, 1, 2, 2, 1, -2, -2, 1, 1, 1, 1, 2, 2, -1, -1, 2, 2, 2]"
12,dfs_bnb_mpi,335.673,-10,11,100600739,"[-1, -1, 2, 2, -1, 2, 2, 1, -2, 1, 2, 2, -1, -1, -1, -2, -1, 2, -1, -2, -2, 1, 1, -2, -2, 1, -2, -1, -1]"
13,dfs_bnb_mpi,743.039,-11,12,186721343,"[-1, -1, 2, 2, 2, 1, 2, -1, -1, -2, -2, -1, 2, -1, 2, -1, -2, -1, -2, 1, 1, -2, -2, 1, -2, 1, 2, 2, -1]"
14,dfs_bnb_mpi,52.2605,-12,13,14816997,"[-1, -1, 2, 1, 1, 2, 2, -1, -2, -1, -1, -2, -2, -2, 1, -2, 1, 2, 1, 1, 2, 2, 2, 1, 1, 2, -1, -1, 2]"
15,dfs_bnb_mpi,2850.57,-11,12,801090292,"[-1, -1, 2, 1, 1, 2, 1, -2, 1, 2, 2, 1, -2, 1, 1, -2, -1, -1, -2, -2, -1, 2, -1, -2, -2, -1, 2, -1, -1]"
16,dfs_bnb_mpi,737.918,-8,9,185472282,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 2, 1, -2, -2, -2, 1, 2, 1, 1, 2, -1, -1, 2, 2, 1, -2, 1, 2, 2, 2]"
17,dfs_bnb_mpi,72.6965,-10,11,19487694,"[-1, -1, 2, 2, 2, 2, -1, -2, -2, -2, -2, -1, -2, 1, 1, -2, -1, -2, -1, 2, -1, 2, -1, 2, 1, 2, 1, 2, 2]"
18,dfs_bnb_mpi,7.93611,-11,12,2286715,"[-1, -1, 2, 1, 2, -1, 2, -1, -2, -2, -1, 2, -1, 2, 1, 2, -1, 2, 2, 1, -2, 1, -2, 1, 2, 2, -1, 2, 2]"
19,dfs_bnb_mpi,978.901,-11,12,278721631,"[-1, -1, 2, -1, 2, -1, 2, 1, 2, 1, 1, -2, 1, 2, 1, 2, 2, 1, -2, -2, -2, -1, -2, -1, -2, -1, 2, -1, 2]"
20,dfs_bnb_mpi,37.0473,-12,13,9075695,"[-1, -1, 2, -1, -2, -1, 2, 2, -1, 2, 2, 2, 1, -2, -2, 1, -2, 1, 2, 2, 1, -2, 1, 1, -2, -1, -2, -1, 2]"
21,dfs_bnb_mpi,7.38862,-11,11,1951753,"[-1, -1, 2, 2, 1, -2, 1, 2, 1, 2, 2, -1, -2, -1, -1, 2, 1, 2, -1, -1, -2, -2, -2, -1, -1, -2, 1, 1, -2]"
22,dfs_bnb_mpi,74.2962,-12,13,22346311,"[-1, -2, 1, 1, 2, 2, 2, 2, -1, -2, -2, -1, 2, 2, 2, 1, 1, 1, -2, -2, 1, -2, -1, -2, 1, -2, -1, -2, 1]"
23,dfs_bnb_mpi,295.658,-11,12,81089006,"[-1, -2, -1, -2, 1, -2, 1, -2, 1, 2, 1, -2, 1, 2, 2, -1, -1, -1, 2, 1, 1, 1, 2, 2, -1, -2, -1, 2, 2]"
24,dfs_bnb_mpi,12130.3,-10,10,2953409915,"[-1, -1, 2, 2, 2, -1, -2, -2, -2, -2, -1, -1, -2, -1, 2, -1, -1, 2, 1, 1, 2, 1, 2, 2, 1, -2, -2, -2, -1]"
25,dfs_bnb_mpi,477.749,-11,12,113362186,"[-1, -1, 2, 2, 1, -2, 1, 2, 1, 2, -1, 2, 1, 1, 2, 2, 1, -2, -2, -2, -1, -2, 1, 1, -2, -1, -1, -1, -2]"
