protein_id,algorithm,time,score,checked,placed,hash
0,dfs_bnb_mpi,5344.29,-4,5,1585931955,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, -2, -2, -2, -2, 1, 2, 2, 1, 2, 2, 2, -1, -2, -2]"
1,dfs_bnb_mpi,3978.27,-3,4,1225883382,"[-1, -1, 2, 2, 2, 1, 2, -1, -1, 2, 2, 2, 2, 2, 2, -1, -2, -2, -2, -2, -2, -2, -1, -1, -2, 1, 1, 1, -2]"
2,dfs_bnb_mpi,10115.9,-4,5,3080410303,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, -2, 1, -2, 1, 2, 2, 2, 1, -2, -2, -2, -2, -1, -1, -1, 2]"
3,dfs_bnb_mpi,29.0117,-2,3,8799504,"[-1, -1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, -1, -2, -2, -2, -1, 2, 2, -1, -2, -2, -2, 1, -2, -1, -1, 2]"
4,dfs_bnb_mpi,44.451,-3,4,13949160,"[-1, -1, 2, -1, 2, -1, -2, -1, 2, 2, 2, 2, -1, -2, -2, -2, -2, -2, 1, 1, 1, -2, 1, 1, 1, 1, 2, 2, 2]"
5,dfs_bnb_mpi,7.41469,-4,5,2277806,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, -2, -2, -2, 1, 2, 1, -2, -2, -1, -1, -2, -1, -2]"
6,dfs_bnb_mpi,1753.89,-2,3,538082496,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, -1, -2, -2, -1, -2, -1, 2, 2]"
7,dfs_bnb_mpi,34.0557,-4,5,10293213,"[-1, -1, 2, 1, 1, 2, 2, -1, -2, -1, 2, 2, 2, 2, 2, -1, -2, -2, -2, -2, -2, -1, -2, 1, -2, -1, -1, 2, 2]"
57,dfs_bnb_reach_prune,304250,-3,4,89345124598,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, -2, -2, -2, -2, -2, -2, -1]"
515,dfs_bnb_reach_prune,392703,-2,3,237568157914,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, -2, -2, -2, -2, -2, -2, -2, -2, 1, -2, -2, -1, 2]"
445,dfs_bnb_reach_prune,88797.1,-2,3,409308576740,"[-1, -2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, -1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2]"
56,dfs_bnb_reach_prune,153736,-3,4,425958493315,"[-1, -2, -1, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -1]"
