protein_id,algorithm,time,score,checked,placed,hash
488,dfs_bnb_mpi,0.445223,-6,6,115257,"[-1, -1, 2, 2, 2, -1, -1, -2, 1, -2, -1, -1, -1, -2, 1, -2, 1, 2, 1]"
489,dfs_bnb_mpi,0.0365,-6,7,9720,"[-1, -1, 2, 2, 1, -2, 1, 2, 2, -1, 2, -1, -2, -1, -1, -2, 1, -2, -1]"
490,dfs_bnb_mpi,0.488157,-6,7,127593,"[-1, -1, 2, -1, -1, 2, -1, -2, -1, -2, 1, -2, 1, 2, 1, -2, 1, 1, 1]"
491,dfs_bnb_mpi,0.005093,-6,7,1241,"[-1, -1, 2, 2, 2, 1, -2, -2, 1, 2, 1, 1, 2, -1, -1, 2, 2, 2, 2]"
492,dfs_bnb_mpi,0.964091,-6,7,266596,"[-1, -1, 2, 2, 2, 1, 2, -1, 2, -1, 2, -1, -2, -2, 1, -2, -2, -1, 2]"
493,dfs_bnb_mpi,1.19176,-6,7,284283,"[-1, -1, 2, 2, 1, -2, 1, 2, 2, 1, -2, 1, -2, -1, -2, 1, -2, -1, -1]"
494,dfs_bnb_mpi,0.802195,-7,7,231407,"[-1, -1, 2, 1, 2, -1, 2, -1, 2, -1, -2, -1, -2, 1, 1, -2, -1, -2, 1]"
495,dfs_bnb_mpi,0.193977,-7,8,52794,"[-1, -1, 2, 2, 1, -2, 1, 1, 2, -1, 2, 1, 2, 1, -2, 1, -2, -1, -2]"
