protein_id,algorithm,time,score,checked,placed,hash
888,dfs_bnb_mpi,0.0527,-7,8,15475,"[-1, -1, 2, -1, -2, -2, 1, -2, -2, 1, 2, 2, 1, 1, -2, -1, -2, 1, 1]"
889,dfs_bnb_mpi,0.086087,-6,7,23779,"[-1, -1, 2, -1, 2, -1, -2, -1, -2, -1, -2, 1, 1, 2, 1, -2, 1, 1, 1]"
890,dfs_bnb_mpi,0.390179,-7,8,114083,"[-1, -1, 2, 2, -1, -2, -2, -2, 1, -2, 1, 2, 1, 1, 2, 2, 2, -1, -2]"
891,dfs_bnb_mpi,0.164947,-7,8,45150,"[-1, -2, -1, 2, 2, 1, 2, -1, -1, -2, -1, -2, 1, -2, -1, -1, 2, 2, 2]"
892,dfs_bnb_mpi,0.119064,-6,7,35173,"[-1, -1, -1, 2, 1, 1, 2, 1, -2, 1, -2, -2, -1, -1, -2, 1, 1, 1, 2]"
893,dfs_bnb_mpi,1.42702,-8,9,367539,"[-1, -2, 1, -2, -2, 1, 2, 2, 1, 2, -1, 2, 2, -1, -2, -1, -1, 2, 1]"
894,dfs_bnb_mpi,1.43513,-5,6,389530,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 1, -2, -2, 1, 2, 1, 2, -1, 2, 2]"
