protein_id,algorithm,time,score,checked,placed,hash
10353,dfs_bnb_mpi,23.354,-11,11,5247018,"[-1, -1, 2, 2, 1, 2, -1, 2, -1, -2, -1, -1, -2, -2, 1, 2, 1, -2, -2, -1, -1, -1, -2, 1, 1, -2, 1, 2, 1]"
10354,dfs_bnb_mpi,178.907,-7,8,49660258,"[-1, -1, 2, 2, 2, 2, -1, -2, -2, -2, -1, -1, -1, -2, -1, -2, 1, -2, 1, 1, 2, -1, 2, 1, 1, -2, 1, 1, 1]"
10344,dfs_bnb_mpi,42140.3,-9,10,12585361956,"[-1, -1, 2, 2, 2, 1, 2, 2, 2, 2, 1, -2, -2, -2, 1, -2, -1, -2, 1, 1, 2, 1, -2, -2, -1, -1, -1, -1, 2]"
10345,dfs_bnb_mpi,147.391,-13,14,42241548,"[-1, -1, 2, 1, 1, 2, 1, 2, 2, 1, -2, -2, 1, 2, 2, 1, -2, -2, -2, -1, -2, -2, -1, 2, 2, -1, -2, -2, -1]"
10346,dfs_bnb_mpi,1728.83,-15,16,462139781,"[-1, -1, 2, 2, 1, 1, 2, -1, 2, 1, 2, -1, 2, -1, -1, -1, -2, 1, -2, -1, -1, -2, 1, -2, 1, 2, 1, 2, 2]"
10347,dfs_bnb_mpi,66.3736,-9,10,20361261,"[-1, -1, 2, 1, 1, 2, -1, -1, 2, -1, -2, -2, -2, -1, 2, -1, -2, -2, 1, 1, -2, 1, 2, 1, 1, 1, 2, 2, 2]"
10348,dfs_bnb_mpi,639.353,-9,10,177118319,"[-1, -1, 2, 2, -1, -1, 2, -1, 2, -1, -2, -1, -1, -2, 1, -2, 1, 2, 1, -2, -2, -1, -2, 1, 1, 2, 2, 1, -2]"
10349,dfs_bnb_mpi,282.923,-10,11,76769766,"[-1, -1, 2, 2, 2, 2, 2, 1, -2, -2, -2, -2, 1, 1, 2, 1, -2, 1, -2, -2, -1, 2, -1, -2, -1, -2, -1, 2, -1]"
10350,dfs_bnb_mpi,2153.36,-12,13,516605905,"[-1, -1, 2, 2, -1, -2, -2, -2, 1, 1, -2, -1, -1, -1, 2, 2, 2, 2, -1, -2, -1, -1, -2, 1, -2, -2, 1, 2, 2]"
10351,dfs_bnb_mpi,1548.67,-14,15,354000563,"[-1, -1, 2, 1, 2, -1, -1, 2, 2, -1, -1, -2, 1, -2, -1, -1, -2, 1, 1, 1, -2, -2, -2, -1, 2, 2, -1, -2, -1]"
10352,dfs_bnb_mpi,1539.26,-14,15,444073797,"[-1, -1, 2, 2, -1, 2, 1, 2, 1, -2, 1, 2, 1, -2, 1, -2, 1, -2, -1, -2, -2, -1, 2, 2, 2, -1, -1, -2, 1]"
10355,dfs_bnb_mpi,2416.81,-8,9,727053887,"[-1, -1, 2, 1, 1, 2, 1, 2, 1, -2, -2, -1, -2, -2, 1, -2, -1, -1, 2, -1, -1, -1, 2, 2, 2, 1, 1, 2, 1]"
10356,dfs_bnb_mpi,973.814,-8,9,282385411,"[-1, -1, 2, 2, 2, 2, 2, 2, 1, -2, -2, -2, 1, -2, -1, -2, 1, 1, 2, 1, 2, -1, 2, -1, 2, 2, 2, -1, 2]"
10357,dfs_bnb_mpi,0.464234,-9,10,123531,"[-1, -1, 2, 2, -1, 2, 1, 2, 1, -2, -2, -2, 1, 2, 2, 2, 1, -2, -2, 1, 1, -2, -1, -1, -2, 1, 1, 1, 2]"
10358,dfs_bnb_mpi,1318.39,-11,12,381080177,"[-1, -1, 2, 1, 2, 2, -1, -2, -1, -2, -1, -2, 1, -2, 1, 1, -2, -1, -2, -2, -1, 2, 2, -1, 2, -1, -2, -2, 1]"
10359,dfs_bnb_mpi,6267.86,-11,12,1710189210,"[-1, -1, 2, 2, 1, 2, -1, 2, 2, 2, -1, -2, -1, 2, -1, -2, -2, 1, 1, -2, -1, -1, -2, 1, 1, -2, -1, -2, 1]"
10360,dfs_bnb_mpi,281.375,-10,11,84843365,"[-1, -2, 1, 1, 2, 2, 1, 1, -2, -1, -2, -2, -1, -1, -2, 1, 1, -2, -2, 1, 2, 2, 1, 2, -1, 2, 1, 2, 2]"
10361,dfs_bnb_mpi,4010.45,-12,13,1053151518,"[-1, -1, 2, 2, 2, 2, 1, -2, 1, 1, 2, 1, -2, 1, 2, 1, -2, -2, -1, -1, -2, -2, -1, 2, 2, -1, -1, -2, 1]"
10362,dfs_bnb_mpi,3956.68,-14,15,1059202906,"[-1, -1, 2, 1, 2, 2, 1, -2, -2, 1, 1, 2, -1, 2, 2, 1, 1, -2, -2, 1, -2, -1, -2, -2, -1, 2, -1, -2, -1]"
10363,dfs_bnb_mpi,2.80072,-13,14,676500,"[-1, -2, -1, 2, 2, 1, 1, 2, 1, -2, 1, -2, -1, -2, -1, -2, 1, 1, 2, 1, 2, 1, 2, -1, 2, -1, 2, 2, 2]"
10364,dfs_bnb_mpi,42.9326,-12,13,10809395,"[-1, -1, 2, 1, 2, 2, 1, 2, -1, 2, 1, 1, -2, 1, -2, -1, -2, -1, -2, 1, 1, -2, -1, -2, -2, -1, 2, -1, -1]"
10365,dfs_bnb_mpi,478.293,-11,12,115130469,"[-1, -1, 2, 1, 1, 2, 1, -2, 1, -2, -1, -2, 1, 1, 1, -2, -1, -1, -1, -1, 2, -1, -2, -1, -2, 1, 1, 1, 1]"
10366,dfs_bnb_mpi,2623.33,-11,12,726198112,"[-1, -2, -1, 2, 2, 2, -1, 2, 2, 1, 1, 2, 1, -2, -2, 1, 2, 2, 1, -2, -2, -2, -1, -1, -2, -1, 2, 2, -1]"
10367,dfs_bnb_mpi,826.128,-11,12,191544417,"[-1, -1, 2, 2, 1, -2, 1, 1, 1, 2, 2, -1, -2, -1, 2, -1, 2, -1, -2, -1, -2, -1, -1, -2, 1, 1, -2, -2, 1]"
10368,dfs_bnb_mpi,7.28951,-8,8,2035104,"[-1, -1, 2, 1, 1, 2, -1, 2, -1, -2, -1, -2, -2, -1, 2, 2, 2, 2, -1, -2, -2, -1, -2, 1, -2, -1, -1, 2, 2]"
10369,dfs_bnb_mpi,12499.4,-12,13,3104496608,"[-1, -1, 2, 2, 2, 2, -1, -2, -1, -1, -2, 1, -2, -1, -1, -2, -2, -2, 1, 1, 1, 2, -1, -1, 2, 1, 1, 2, 2]"
10370,dfs_bnb_mpi,41591.3,-5,6,11672085888,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 2, 1, -2, -2, -2, 1, 2, 2, 2, 2, -1, -1, -1, -2, -2, -1, -2, -2, 1, 2]"
10371,dfs_bnb_mpi,2997.04,-6,7,706172551,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 2, 2, -1, -1, -2, -2, -2, -2, -2, -2, 1, -2, -2, -1, 2, -1, -2, -2, 1, 1]"
10372,dfs_bnb_mpi,1631.86,-13,14,460305511,"[-1, -2, -1, 2, 2, 1, 2, -1, 2, 1, 2, 2, 1, -2, 1, 2, 1, -2, -2, -2, -1, 2, -1, -2, -2, 1, 1, -2, -1]"
