protein_id,algorithm,time,score,checked,placed,hash
20880,dfs_bnb_mpi,122.267,-10,11,32181776,"[-1, -1, 2, 2, 2, -1, -2, -2, -2, -1, 2, 2, -1, -2, -2, -2, 1, 1, 1, 1, -2, 1, -2, -1, -1, 2, -1, -1, -1]"
20881,dfs_bnb_mpi,1455.01,-9,10,386452519,"[-1, -1, 2, 2, 1, -2, 1, 2, 1, -2, 1, -2, -1, -2, -1, -1, -1, -1, 2, 2, -1, -2, -2, -1, -1, 2, 2, 1, -2]"
20882,dfs_bnb_mpi,3810.17,-8,9,1089932986,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 2, 1, -2, -2, 1, 1, 2, -1, 2, 1, 1, 2, -1, 2, -1, 2, -1, -2, -2, 1]"
20883,dfs_bnb_mpi,1063.17,-11,12,296110191,"[-1, -2, -2, -1, 2, -1, -2, -2, 1, 1, -2, -1, -1, -1, 2, 2, 2, -1, 2, 1, 2, 1, 2, 1, 1, -2, -1, -2, -1]"
20884,dfs_bnb_mpi,3270.14,-10,11,929204100,"[-1, -1, 2, -1, -1, 2, 2, 2, 1, 1, 2, 2, 1, -2, 1, 1, -2, -1, -1, -2, 1, -2, -2, -1, 2, -1, -1, 2, 1]"
20885,dfs_bnb_mpi,5.78314,-12,13,1698168,"[-1, -2, -1, 2, 2, 1, 2, 1, -2, 1, -2, -2, -1, -2, -1, -1, -1, 2, -1, 2, 2, 2, 2, 2, 1, -2, -2, -2, -2]"
20886,dfs_bnb_mpi,665.494,-15,15,172254435,"[-1, -1, 2, 1, 1, 2, 1, -2, 1, 2, 1, -2, 1, -2, -2, -1, -1, -2, -1, -2, -1, 2, -1, 2, 1, 1, 2, 1, 1]"
20887,dfs_bnb_mpi,9.68096,-11,12,2600987,"[-1, -1, 2, -1, -2, -2, -2, 1, 2, 1, 1, -2, 1, -2, 1, 2, 2, -1, 2, 2, 1, -2, 1, 2, 1, -2, -2, -1, -2]"
20888,dfs_bnb_mpi,75.9081,-11,12,22749101,"[-1, -2, 1, 1, 2, 1, 2, 2, -1, -2, -1, 2, 2, 1, 1, 1, 1, 2, 1, -2, -2, -1, -2, 1, -2, -1, -1, 2, 2]"
20889,dfs_bnb_mpi,36.0441,-8,9,10608541,"[-1, -2, 1, 1, 1, -2, -1, -1, -1, -2, 1, 1, 1, 1, 1, 2, -1, 2, 2, -1, -1, 2, -1, 2, 2, 2, 2, 2, 2]"
20890,dfs_bnb_mpi,30.9708,-14,14,7399647,"[-1, -2, 1, 1, 2, 2, 2, -1, -2, -1, -1, -2, -2, -1, -2, 1, 1, 1, 1, -2, -1, -1, -2, -1, 2, -1, -1, 2, 2]"
20891,dfs_bnb_mpi,629.962,-12,13,149208890,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 2, 1, -2, 1, 2, 1, -2, -2, -1, -1, -2, 1, 1, -2, -1, -1, -2, -2, 1, 2]"
20892,dfs_bnb_mpi,126.16,-14,15,37041951,"[-1, -1, 2, 2, -1, 2, 2, 1, -2, 1, -2, 1, 2, 2, -1, 2, -1, -1, -1, -2, -2, -1, -2, 1, -2, 1, -2, -2, 1]"
20893,dfs_bnb_mpi,137.47,-9,10,41550226,"[-1, -1, 2, 2, 2, -1, -2, -2, -1, -1, -2, 1, 1, -2, -1, -1, -1, -2, 1, 1, 1, -2, 1, 1, 2, -1, 2, 1, 1]"
20894,dfs_bnb_mpi,4533.55,-12,13,1168902253,"[-1, -2, -1, -1, 2, 1, 2, 1, 1, 1, 2, 2, 2, -1, 2, -1, -1, -1, -2, -2, -2, 1, 1, 1, 2, -1, -1, 2, 1]"
20895,dfs_bnb_mpi,31.7133,-13,12,8798351,"[-1, -1, 2, 1, 2, 1, -2, 1, 1, -2, -1, -2, -1, -1, -1, -1, -2, 1, 1, 1, 1, 1, -2, -1, -1, -1, -2, -1, 2]"
20896,dfs_bnb_mpi,44.2826,-9,10,13179725,"[-1, -1, 2, 2, 2, 2, 1, 2, -1, 2, -1, 2, -1, -2, -2, 1, -2, -1, -1, -1, -2, 1, 1, 1, -2, -1, -2, 1, -2]"
