protein_id,algorithm,time,score,checked,placed,hash
9338,dfs_bnb_mpi,68.7429,-13,14,17512637,"[-1, -1, 2, -1, -2, -1, 2, -1, 2, -1, -2, -1, -2, 1, 1, -2, 1, 1, -2, -1, -1, -2, 1, 1, 1, 2, 1, 2, -1]"
9331,dfs_bnb_mpi,9833.57,-12,13,2479549492,"[-1, -1, 2, 2, 1, 1, 2, 2, -1, -2, -1, 2, 2, -1, 2, 2, 2, -1, -2, -2, -2, -1, -2, 1, -2, -2, 1, 2, 2]"
9332,dfs_bnb_mpi,119.458,-12,12,27657869,"[-1, -1, 2, 2, 2, -1, -2, -1, 2, -1, -2, -1, -2, 1, -2, 1, 2, 1, -2, -2, 1, 1, 1, -2, -1, -1, -2, 1, 1]"
9333,dfs_bnb_mpi,77.7007,-13,14,20767169,"[-1, -1, 2, 1, 1, 2, 2, 1, -2, 1, -2, -1, -2, 1, -2, -1, -2, -2, -1, -1, -1, -1, 2, 1, 1, 1, 2, -1, -1]"
9334,dfs_bnb_mpi,99.66,-12,13,23830593,"[-1, -2, -1, 2, 2, 1, 1, 2, 2, 1, -2, 1, -2, -1, -2, -2, -1, -2, -2, 1, 2, 1, 1, 2, -1, 2, 1, 2, 2]"
9335,dfs_bnb_mpi,9.48872,-14,14,2628774,"[-1, -1, 2, 2, -1, -2, -1, -2, 1, -2, -2, 1, 2, 1, 1, 1, 2, 2, -1, -1, 2, 1, 2, -1, -1, 2, -1, -2, -1]"
9336,dfs_bnb_mpi,658.864,-11,12,191490335,"[-1, -1, 2, 2, 1, -2, 1, 2, 2, 2, 1, 1, -2, -2, 1, 2, 1, 1, -2, -1, -2, -1, -1, -2, -2, -1, 2, 2, 2]"
9337,dfs_bnb_mpi,9706.49,-11,12,2446388505,"[-1, -1, 2, 2, 2, 1, 2, 1, 1, -2, 1, 1, -2, -2, -2, -2, -1, -1, 2, 1, 2, 2, -1, -2, -1, -1, 2, 1, 2]"
9339,dfs_bnb_mpi,1769.11,-14,15,400821340,"[-1, -1, -1, 2, 1, 1, 1, 1, 2, 1, 2, -1, 2, 1, 2, -1, 2, -1, -1, -2, 1, -2, -1, -2, -1, -2, 1, 1, 2]"
9340,dfs_bnb_mpi,240.799,-15,16,53018022,"[-1, -1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 1, -2, 1, 1, -2, -1, -1, -2, -1, -2, -1, -2, 1, 1, 2, 1, 2, 1]"
9341,dfs_bnb_mpi,542.158,-12,13,145382262,"[-1, -2, 1, 1, 2, 1, 2, 2, -1, -2, -1, -1, 2, -1, 2, -1, -1, -2, -1, -2, 1, -2, 1, -2, 1, 2, 2, -1, 2]"
9342,dfs_bnb_mpi,369.55,-8,9,107577826,"[-1, -1, 2, -1, -2, -2, -2, -1, 2, 2, -1, -1, -2, 1, -2, -2, 1, 1, 1, 2, 2, 1, 1, 1, 1, -2, -1, -1, -1]"
9343,dfs_bnb_mpi,202.633,-14,15,52089864,"[-1, -2, -1, -2, 1, 1, 2, 1, 1, -2, 1, 1, 1, 2, 1, 2, 2, -1, -2, -1, -2, -1, 2, 2, -1, -2, -1, 2, 2]"
9344,dfs_bnb_mpi,418.388,-11,12,124350120,"[-1, -1, 2, -1, -2, -2, 1, 1, -2, 1, 2, 1, 2, 1, 1, 2, -1, -1, 2, 2, 2, -1, -2, -2, -2, -1, 2, 2, 2]"
9345,dfs_bnb_mpi,9.57549,-14,15,2429219,"[-1, -2, 1, 1, 2, 2, -1, 2, 1, 2, 1, 1, -2, -1, -2, -2, 1, 2, 1, 2, 2, 2, -1, -1, 2, -1, -2, -1, 2]"
9346,dfs_bnb_mpi,12215,-10,11,3502563130,"[-1, -2, 1, 1, 1, 2, 1, 1, 1, 1, 2, -1, -1, 2, 2, 2, -1, -1, -1, -2, -2, 1, 2, 1, -2, -2, -1, -1, -2]"
9347,dfs_bnb_mpi,714.82,-14,15,180004252,"[-1, -2, 1, -2, 1, 2, 1, 1, 2, -1, -1, 2, 1, 1, 2, -1, -1, 2, -1, -2, -2, -1, -1, 2, 1, 2, -1, -1, -2]"
9348,dfs_bnb_mpi,893.701,-12,13,195664567,"[-1, -1, 2, 2, -1, 2, -1, 2, -1, -1, -2, -2, -2, -1, -2, 1, -2, 1, 1, 2, -1, 2, 2, 1, -2, 1, -2, -2, 1]"
9349,dfs_bnb_mpi,1286.45,-12,13,348165970,"[-1, -1, 2, 2, 2, 2, 2, 2, 1, 1, -2, -1, -2, -2, -2, -2, 1, 2, 1, 2, -1, 2, 1, 2, 1, 2, -1, 2, -1]"
