protein_id,algorithm,time,score,checked,placed,hash
12789,dfs_bnb_mpi,22.3442,-11,12,5824668,"[-1, -1, -1, 2, 2, 1, -2, 1, 1, 2, -1, 2, 1, 2, -1, -1, -2, -1, 2, 2, 1, 1, 2, -1, 2, -1, -2, -1, 2]"
12780,dfs_bnb_mpi,460.165,-17,18,101479437,"[-1, -1, 2, 1, 2, 2, 1, 1, 1, 2, 1, -2, 1, -2, -1, -2, -1, 2, -1, -1, -2, 1, -2, 1, -2, -1, -2, -1, 2]"
12781,dfs_bnb_mpi,67375.8,-4,5,17259368628,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, -1, -1, 2, -1, -2, -1, -2, 1]"
12782,dfs_bnb_mpi,3236.87,-12,13,876108568,"[-1, -2, -1, 2, -1, -2, -1, -2, -1, 2, -1, -2, -2, 1, 1, 1, 2, 1, -2, -2, -2, 1, 2, 1, 2, -1, 2, 1, 2]"
12783,dfs_bnb_mpi,2182.46,-12,13,633866128,"[-1, -2, -1, 2, -1, -2, -2, 1, -2, -2, 1, 2, 2, 1, -2, 1, 2, 1, 1, 1, 2, -1, -1, 2, 2, -1, -2, -2, -1]"
12784,dfs_bnb_mpi,29.1745,-13,14,7220677,"[-1, -1, 2, 1, 2, 1, -2, 1, 2, 1, 2, 2, 1, -2, -2, 1, 2, 1, -2, -2, -1, -2, -1, 2, -1, -2, -2, -1, 2]"
12785,dfs_bnb_mpi,9.13491,-14,15,2392240,"[-1, -1, 2, -1, -2, -1, -1, -2, -2, 1, 2, 1, 1, -2, -1, -2, 1, 1, 1, 1, 2, -1, -1, 2, 1, 1, 2, 2, 2]"
12786,dfs_bnb_mpi,6455.72,-13,14,1396668624,"[-1, -1, 2, 2, 1, -2, 1, 2, 2, -1, -1, -1, -2, -2, -1, 2, -1, -2, -2, 1, 1, -2, -1, -2, 1, 1, 1, 2, -1]"
12787,dfs_bnb_mpi,1020.73,-11,12,287828857,"[-1, -1, 2, 2, 2, 2, 2, 2, 1, -2, 1, 1, 1, -2, 1, -2, -1, -2, -1, -1, 2, 1, 2, -1, -1, -2, -2, -2, 1]"
12788,dfs_bnb_mpi,70.6204,-14,15,20237066,"[-1, -1, 2, 1, 2, 2, -1, -2, -1, -2, -1, -2, 1, -2, 1, 1, 1, 1, -2, -1, -1, -1, -2, -1, 2, -1, 2, -1, 2]"
