protein_id,algorithm,time,score,checked,placed,hash
0,dfs_bnb_mpi,3.31664,-12,12,764164,"[-1, -1, 2, 2, 2, 2, 1, 1, 1, -2, -1, -1, -2, -2, 1, 2, 1, -2, -2]"
1,dfs_bnb_mpi,3.16934,-12,12,712030,"[-1, -1, 2, 1, 2, -1, 2, 1, 1, 1, 1, -2, -1, -1, -2, 1, 1, -2, -1]"
2,dfs_bnb_mpi,2.94975,-12,13,682087,"[-1, -1, 2, 2, 2, 1, 1, 1, 1, -2, -1, -1, -1, -2, 1, 1, 1, -2, -1]"
3,dfs_bnb_mpi,1.65263,-12,13,399920,"[-1, -1, 2, 2, 2, 1, 1, 1, -2, -1, -1, -2, 1, 1, -2, 1, 2, 2, 2]"
4,dfs_bnb_mpi,5.33823,-11,12,1234102,"[-1, -1, 2, 2, 2, 1, -2, -2, 1, 2, 2, 2, -1, -1, -1, -2, -2, -2, -2]"
5,dfs_bnb_mpi,3.0574,-12,12,696905,"[-1, -1, 2, 2, 2, 1, 1, 1, -2, -1, -1, -2, 1, 1, -2, -2, -1, -1, -1]"
6,dfs_bnb_mpi,3.06511,-12,12,690577,"[-1, -1, 2, 2, 2, 2, 1, -2, 1, 2, 1, -2, -2, -1, -1, -2, 1, 1, -2]"
7,dfs_bnb_mpi,3.02006,-12,13,735803,"[-1, -1, 2, 2, 2, 1, -2, -2, 1, 2, 2, 1, 1, -2, -1, -2, 1, -2, -1]"
8,dfs_bnb_mpi,2.69317,-12,13,678711,"[-1, -1, 2, 2, 2, 1, 1, -2, 1, 2, 1, -2, -2, -2, -1, 2, -1, -1, 2]"
9,dfs_bnb_mpi,4.47836,-12,13,1034637,"[-1, -2, 1, 1, 2, 1, 1, -2, -1, -2, 1, -2, -1, -1, 2, -1, -1, -2, 1]"
10,dfs_bnb_mpi,3.17154,-12,13,725304,"[-1, -1, 2, 2, 2, 1, 1, 1, 1, -2, -2, -2, -1, 2, 2, -1, -1, -2, 1]"
11,dfs_bnb_mpi,2.91865,-12,12,678235,"[-1, -1, 2, 2, 2, 2, 1, 1, 1, -2, -1, -1, -2, -2, 1, 2, 1, -2, -2]"
12,dfs_bnb_mpi,1.25865,-11,11,286676,"[-1, -1, 2, 2, 2, 2, 1, 1, 1, -2, -1, -1, -2, -2, 1, 2, 1, -2, 1]"
13,dfs_bnb_mpi,1.27158,-12,13,291810,"[-1, -1, 2, 2, 2, 1, 1, 1, 1, -2, -1, -1, -1, -2, 1, 1, 1, -2, -1]"
14,dfs_bnb_mpi,2.11605,-12,13,519589,"[-1, -1, 2, 2, 2, 2, 1, -2, -2, -2, 1, 2, 2, 2, 1, -2, -2, -2, -2]"
15,dfs_bnb_mpi,3.46342,-12,13,765279,"[-1, -1, 2, 1, 1, 1, 1, -2, -1, -2, 1, -2, -1, -1, 2, -1, -1, -2, 1]"
16,dfs_bnb_mpi,1.36639,-12,13,322609,"[-1, -1, 2, 2, 2, 1, 1, -2, -1, -2, 1, 1, -2, 1, 2, 2, 2, -1, -2]"
17,dfs_bnb_mpi,3.08874,-12,12,702322,"[-1, -1, 2, 2, 2, 2, 1, 1, 1, -2, -1, -1, -2, -2, 1, 2, 1, -2, -2]"
18,dfs_bnb_mpi,3.15279,-12,12,712267,"[-1, -1, 2, 2, 1, -2, 1, 2, 2, 2, -1, -2, -1, 2, -1, -2, -2, -2, -2]"
19,dfs_bnb_mpi,3.1604,-12,13,728577,"[-1, -1, 2, 2, 1, -2, 1, 2, 1, 1, -2, -1, -2, 1, -2, -1, -1, -1, -1]"
