protein_id,algorithm,time,score,checked,placed,hash
895,dfs_bnb_mpi,29.6715,-10,11,7932814,"[-1, -1, 2, 1, 1, 2, 1, -2, 1, 2, 1, -2, -2, -1, -1, -2, 1, 1, -2, -1, -1, -1, 2, -1, -2, -2, 1, 1, 1]"
896,dfs_bnb_mpi,22079.8,-10,11,5675081462,"[-1, -1, 2, 2, -1, 2, -1, -1, -1, -2, -1, -2, 1, -2, -2, 1, -2, 1, 1, 2, -1, 2, 1, 2, -1, 2, -1, -2, -2]"
897,dfs_bnb_mpi,1670.61,-10,11,505436142,"[-1, -1, 2, 1, 2, 2, -1, -2, -1, -2, -1, -2, 1, -2, 1, 1, 1, 1, 2, 1, 1, 2, -1, -1, -1, 2, 2, 1, -2]"
898,dfs_bnb_mpi,497.059,-11,12,137883924,"[-1, -1, 2, 1, 1, 2, 1, -2, -2, 1, 1, -2, -2, -2, -1, -1, -1, 2, 1, 1, 2, -1, -1, -1, -1, -2, 1, -2, -1]"
899,dfs_bnb_mpi,2.06563,-10,11,612593,"[-1, -2, -2, 1, 2, 1, 2, 2, 1, -2, -2, 1, 1, -2, -1, -1, -1, -2, 1, 1, 1, 1, 2, 2, 2, -1, -1, 2, 2]"
900,dfs_bnb_mpi,1675.96,-10,11,502449003,"[-1, -1, 2, 2, 2, 2, -1, -1, -2, -2, 1, -2, -1, -2, 1, -2, 1, 1, 1, 1, 2, 2, 2, -1, 2, -1, -2, -2, 1]"
901,dfs_bnb_mpi,144.47,-11,12,41539042,"[-1, -1, 2, 1, 2, 2, 1, 2, 2, 2, 1, -2, -2, -2, 1, 1, -2, -1, -1, -1, -2, 1, -2, -2, -1, -2, -1, 2, -1]"
