protein_id,algorithm,time,score,checked,placed,hash
0,dfs_bnb_mpi,18.1348,-7,8,4891222,"[-1, -1, 2, 2, 2, -1, 2, 2, 2, -1, -2, -2, -2, -1, -2, -2, 1, 2, 1, -2, -2, -1, -1, -1]"
1,dfs_bnb_mpi,0.605446,-9,10,160205,"[-1, -1, 2, 1, 1, 2, 1, -2, -2, 1, -2, -1, -2, -2, -1, 2, 2, -1, -1, -1, -2, 1, 1, -2]"
2,dfs_bnb_mpi,32.5707,-7,8,7169168,"[-1, -2, -2, -1, 2, -1, -1, 2, 2, 2, 2, 1, -2, -2, -2, 1, 2, 2, 1, -2, 1, 2, 2, 2]"
3,dfs_bnb_mpi,107.89,-8,9,31215897,"[-1, -1, 2, 2, 2, -1, -2, -2, -1, 2, 2, 2, 1, 1, 1, -2, 1, 1, -2, -2, -1, -1, 2, 1]"
4,dfs_bnb_mpi,8.1005,-8,9,2071280,"[-1, -2, 1, -2, 1, 2, 2, 1, 2, 1, 2, 1, 2, 2, -1, -2, -1, -2, -1, -2, -1, 2, 2, 2]"
5,dfs_bnb_mpi,70.0236,-8,9,16369226,"[-1, -1, 2, 2, 2, 2, 2, -1, -2, -2, -2, -1, -2, -1, -2, 1, -2, -1, -2, 1, 1, 2, 2, 2]"
6,dfs_bnb_mpi,124.387,-8,9,29612719,"[-1, -2, 1, -2, 1, -2, -1, -2, 1, 1, 2, 2, 1, 1, 2, -1, 2, -1, -2, -1, 2, 2, 2, 2]"
7,dfs_bnb_mpi,2.93135,-9,9,821608,"[-1, -1, 2, -1, -1, -2, 1, -2, 1, 1, 1, 1, -2, -1, -1, -1, -1, -1, -2, 1, -2, 1, 2, 1]"
8,dfs_bnb_mpi,7.787,-8,9,2145690,"[-1, -1, 2, 2, 2, 1, 1, 2, -1, 2, 2, -1, -2, -2, -1, 2, -1, -2, -1, -2, 1, -2, 1, 2]"
9,dfs_bnb_mpi,89.242,-8,9,25319263,"[-1, -1, 2, 2, 2, 2, 1, 2, 1, -2, -2, -1, -2, -2, 1, 2, 1, 2, 1, 2, -1, 2, 2, -1]"
