protein_id,algorithm,time,score,checked,placed,hash
0,dfs_bnb_mpi,276.711,-17,18,65093178,"[-1, -2, -2, 1, 2, 1, -2, 1, 2, 2, -1, 2, -1, 2, 2, -1, -2, -2, -1, 2, -1, -2, -1, -2, 1, 1, -2, -1, -1]"
1,dfs_bnb_mpi,1228.9,-18,19,268199882,"[-1, -2, 1, -2, -2, 1, 1, 1, 1, 2, 2, 2, 1, 2, -1, 2, -1, -2, -2, -1, -2, 1, -2, -1, -1, 2, 2, 2, 1]"
2,dfs_bnb_mpi,579.274,-17,18,138185975,"[-1, -2, 1, 1, 2, 2, 1, 1, 1, 2, -1, -1, 2, 1, 2, 1, -2, 1, -2, -2, -2, -2, -1, 2, -1, -1, -2, 1, -2]"
3,dfs_bnb_mpi,224.395,-17,18,50090739,"[-1, -1, 2, 2, -1, -2, -2, -2, -2, -2, 1, 2, 2, 1, 1, 1, -2, -1, -1, -2, 1, 1, 1, 2, 2, 1, 2, -1, -1]"
4,dfs_bnb_mpi,2280.78,-16,17,501761947,"[-1, -1, 2, 2, 2, 1, -2, -2, 1, 2, 2, 2, -1, -1, 2, -1, 2, -1, -2, -2, 1, -2, -1, -2, -2, -2, 1, 2, 2]"
5,dfs_bnb_mpi,177.473,-17,18,47635392,"[-1, -2, 1, 1, 2, 2, -1, -1, 2, 1, 1, 2, -1, 2, 2, -1, -2, -2, -1, -2, -1, -2, 1, -2, -1, -2, 1, -2, 1]"
6,dfs_bnb_mpi,154.606,-17,18,40648019,"[-1, -1, 2, 2, -1, -1, -2, 1, -2, -2, 1, 1, 1, 1, 2, 1, 2, -1, 2, -1, -2, -1, 2, 2, 1, 2, -1, -1, -2]"
7,dfs_bnb_mpi,4419.77,-17,17,1097697836,"[-1, -2, 1, 1, 2, 1, 1, 1, 1, -2, -2, -2, -1, -2, -1, 2, -1, -1, -1, -1, 2, 1, 1, 1, 2, 1, 1, -2, -1]"
8,dfs_bnb_mpi,386.573,-17,17,97552008,"[-1, -1, 2, 2, 2, 2, 1, -2, -2, -2, 1, 2, 1, -2, -2, -2, 1, 2, 1, 2, -1, 2, 1, 2, -1, -1, 2, -1, -2]"
9,dfs_bnb_mpi,557.552,-17,18,123735674,"[-1, -1, 2, 2, -1, -1, -1, -2, -1, -2, -2, -2, -2, 1, 2, 2, 2, 1, 2, 1, -2, -2, 1, -2, -1, -2, -1, 2, 2]"
10,dfs_bnb_mpi,401.687,-18,19,106412172,"[-1, -1, -1, -1, 2, 1, 1, 1, 1, 1, 1, -2, -1, -2, 1, 1, -2, -1, -1, -2, -1, 2, 2, -1, -1, -1, -2, 1, 1]"
11,dfs_bnb_mpi,48.0965,-17,18,12858377,"[-1, -1, 2, 1, 2, 2, 1, -2, -2, 1, 2, 1, -2, -2, -1, -2, 1, -2, -1, -2, -1, 2, -1, -1, -1, 2, 1, 1, 1]"
12,dfs_bnb_mpi,248.073,-16,17,63579167,"[-1, -1, 2, 2, 1, -2, 1, 2, 1, 1, -2, -1, -2, -2, -1, -1, -2, 1, -2, -1, -1, 2, 2, -1, -1, 2, 1, 2, 2]"
13,dfs_bnb_mpi,223.369,-17,18,57726977,"[-1, -1, 2, 2, 2, 1, -2, -2, 1, 1, 2, -1, 2, 1, 2, -1, -1, 2, -1, -2, -1, -2, -1, -1, -2, 1, -2, 1, 2]"
14,dfs_bnb_mpi,42.2086,-17,18,10611428,"[-1, -1, 2, 1, 2, 2, 1, 1, -2, -1, -2, 1, -2, 1, 2, 2, 2, 2, 2, -1, -2, -1, 2, -1, -2, -1, -2, -2, -1]"
15,dfs_bnb_mpi,231.959,-17,18,61915230,"[-1, -1, 2, -1, 2, 1, 1, -2, 1, 2, 2, 1, -2, 1, 2, 2, -1, 2, -1, -2, -1, -2, -1, -1, -1, -2, -2, -2, 1]"
16,dfs_bnb_mpi,157.631,-17,18,39098869,"[-1, -1, 2, 2, 2, 2, 2, 2, 1, -2, -2, -2, -2, -2, 1, 2, 2, 2, 2, 2, 1, -2, -2, -2, -2, -2, 1, -2, -1]"
17,dfs_bnb_mpi,1401.44,-17,18,307044364,"[-1, -1, 2, 1, 2, 2, 2, 2, 1, 1, 1, -2, 1, -2, -1, -1, 2, -1, -2, -2, 1, 1, 1, -2, -1, -2, -1, 2, -1]"
18,dfs_bnb_mpi,79.4556,-18,18,19120672,"[-1, -1, 2, 1, 1, 1, 1, 2, -1, 2, -1, -2, -1, -1, -1, -2, -2, -2, -2, 1, 2, 1, -2, 1, 2, 1, 1, 2, -1]"
19,dfs_bnb_mpi,1385.47,-17,18,301049423,"[-1, -1, 2, 2, 2, 1, -2, -2, 1, 1, -2, 1, 1, -2, -1, -1, -1, -1, -1, -2, 1, 1, 1, 1, -2, -1, -1, -1, -1]"
20,dfs_bnb_mpi,806.46,-17,18,174649572,"[-1, -1, -1, 2, -1, 2, 2, 2, 1, 2, 1, 1, 1, -2, -1, -1, -2, -1, -2, 1, -2, 1, 2, 2, 1, 1, -2, -1, -2]"
21,dfs_bnb_mpi,389.719,-18,19,93936370,"[-1, -1, 2, 2, 1, -2, 1, 1, 1, 2, -1, -1, 2, -1, 2, -1, -2, -1, -2, -2, -2, -2, 1, 1, 1, -2, 1, 2, 2]"
22,dfs_bnb_mpi,625.851,-17,18,136229215,"[-1, -1, 2, -1, -1, -2, 1, -2, -1, -2, -2, -2, 1, 1, 1, 1, 2, -1, -1, -1, 2, 1, 1, 1, 1, 2, -1, -1, -1]"
23,dfs_bnb_mpi,184.172,-18,19,43704761,"[-1, -2, -2, 1, -2, 1, -2, -1, -1, 2, -1, 2, 2, 2, 2, 1, 2, 1, -2, 1, -2, 1, -2, 1, -2, -1, -1, 2, -1]"
24,dfs_bnb_mpi,269.783,-18,18,69809479,"[-1, -1, 2, 2, 2, 2, 1, -2, 1, -2, -1, -2, 1, 1, 2, 1, -2, 1, -2, -1, -1, -2, 1, -2, -1, -1, -1, 2, 1]"
25,dfs_bnb_mpi,19.8301,-18,19,4949181,"[-1, -1, 2, 1, 2, 1, -2, 1, -2, -2, 1, 2, 2, 2, -1, 2, -1, -1, -1, -2, -1, -2, -1, -2, 1, -2, 1, 1, 1]"
26,dfs_bnb_mpi,57.7178,-18,18,14428508,"[-1, -2, 1, 1, 1, 2, -1, 2, 1, 2, -1, 2, -1, -2, -2, -1, 2, -1, -2, -1, -2, 1, -2, -2, 1, 1, -2, 1, 2]"
27,dfs_bnb_mpi,2292.42,-17,18,610156427,"[-1, -1, 2, 1, 1, 2, -1, 2, 1, 1, -2, -2, 1, -2, -2, -2, -1, -1, -2, -2, -1, 2, 2, -1, 2, 1, 1, 1, 2]"
28,dfs_bnb_mpi,2158.7,-16,17,488226813,"[-1, -1, 2, 2, -1, 2, -1, -2, -2, 1, -2, -2, 1, 1, -2, -1, -2, 1, 1, 2, 2, 1, 2, 2, 2, -1, -1, -2, 1]"
29,dfs_bnb_mpi,81.9456,-17,18,21325561,"[-1, -1, 2, -1, 2, 2, 2, 1, 1, -2, -1, -2, 1, -2, 1, 2, 1, -2, -2, 1, -2, -1, -1, -2, -1, 2, -1, -2, -1]"
30,dfs_bnb_mpi,551.892,-17,17,142262066,"[-1, -1, 2, -1, 2, 2, 1, -2, 1, -2, 1, 1, 1, -2, -2, 1, -2, -1, -1, -1, -2, -1, 2, -1, 2, 1, 1, 1, 2]"
31,dfs_bnb_mpi,25.721,-18,19,6662093,"[-1, -2, -1, 2, 2, 1, 1, 1, -2, -2, -1, -2, -1, -2, 1, 1, 2, 1, 2, 2, 2, 2, -1, 2, -1, -2, -1, -1, 2]"
32,dfs_bnb_mpi,1703.29,-17,18,442633313,"[-1, -2, -1, 2, 2, 1, 1, 1, 1, -2, -1, -2, -1, -2, -1, -1, -2, -2, 1, 2, 1, -2, 1, 1, 2, -1, 2, 1, 2]"
33,dfs_bnb_mpi,877.307,-15,16,208657658,"[-1, -1, 2, 2, -1, -2, -1, -1, 2, 1, 2, 1, 1, 2, 1, -2, 1, 2, 1, -2, -2, -1, -1, -2, 1, 1, 1, 2, 2]"
34,dfs_bnb_mpi,443.889,-18,19,98331453,"[-1, -2, 1, 1, 2, 2, 2, -1, -2, -1, 2, -1, -1, -1, -2, 1, 1, -2, -1, -2, 1, -2, -1, -2, 1, 1, 1, 2, -1]"
35,dfs_bnb_mpi,1488.66,-16,17,363780532,"[-1, -1, 2, 2, 2, 2, -1, -1, -2, 1, -2, -1, -2, 1, -2, -2, -1, 2, -1, -1, -1, 2, 1, 1, 2, 2, -1, -2, -1]"
36,dfs_bnb_mpi,594.333,-17,18,143553700,"[-1, -1, 2, 2, -1, -2, -1, -1, -2, 1, 1, -2, 1, -2, -1, -1, 2, -1, -1, -2, 1, -2, -1, -2, 1, 1, 1, 2, -1]"
37,dfs_bnb_mpi,982.471,-18,19,234575969,"[-1, -1, -1, 2, 1, 1, 1, 2, 1, 1, -2, -1, -2, 1, 1, -2, -1, -2, -2, -1, -1, 2, -1, -1, 2, 1, 1, 1, -2]"
38,dfs_bnb_mpi,75.6057,-17,18,19899136,"[-1, -1, -1, 2, 1, 2, 2, 1, -2, -2, 1, 2, 1, -2, -2, -2, -1, -2, -1, 2, -1, -1, -1, 2, -1, 2, 1, 2, 1]"
39,dfs_bnb_mpi,390.034,-17,18,101479052,"[-1, -1, 2, 2, 2, 1, 1, 1, -2, -1, -1, -2, 1, 1, -2, -2, 1, -2, -1, -2, -1, -1, -1, 2, 2, 1, 1, -2, -1]"
40,dfs_bnb_mpi,88.237,-16,16,19358617,"[-1, -1, 2, 2, -1, 2, 2, -1, -1, -1, -2, -2, -2, 1, 2, 2, 1, -2, -2, 1, -2, -1, -2, 1, 1, -2, 1, 2, 1]"
41,dfs_bnb_mpi,91.5606,-16,17,20529607,"[-1, -1, 2, 2, 2, 2, 2, 1, 1, 1, -2, -1, -1, -2, -2, -2, 1, 2, 2, 1, 1, -2, -1, -2, 1, -2, -1, -2, 1]"
42,dfs_bnb_mpi,237.941,-17,18,65710319,"[-1, -1, 2, 1, 2, -1, -1, -2, -2, -1, -1, 2, 1, 2, -1, -1, 2, 2, 1, -2, 1, 2, 1, -2, 1, 1, 1, -2, -2]"
43,dfs_bnb_mpi,1327.38,-17,18,320761758,"[-1, -1, 2, 2, 1, -2, 1, 2, 2, 1, 1, 1, -2, -2, -2, -2, -2, -1, -1, -1, 2, 1, 2, 2, 2, 1, -2, -2, -2]"
44,dfs_bnb_mpi,19.7366,-16,17,4606865,"[-1, -2, 1, 1, 2, 1, 1, 1, -2, -1, -1, -2, 1, 1, -2, -1, -1, -1, 2, -1, -1, -1, -2, 1, 1, -2, 1, 1, 1]"
45,dfs_bnb_mpi,2223.93,-18,19,527149151,"[-1, -1, 2, 2, 2, 1, 2, 1, -2, 1, 2, 1, 1, 1, -2, -1, -2, -2, -1, -2, -1, 2, -1, -1, 2, 1, 1, 1, 2]"
46,dfs_bnb_mpi,2758.63,-17,18,658241519,"[-1, -1, 2, -1, 2, -1, -2, -1, -1, -1, -2, -2, -2, 1, -2, 1, 2, 2, 1, -2, 1, 1, 2, -1, 2, -1, -1, -1, -2]"
47,dfs_bnb_mpi,205.782,-17,18,51677944,"[-1, -1, 2, 2, 2, -1, 2, 1, 1, -2, -2, -2, 1, 2, 2, 2, 1, 2, -1, -1, -1, -1, -1, -2, -1, -2, 1, -2, 1]"
48,dfs_bnb_mpi,59.2505,-18,18,13619627,"[-1, -1, 2, 1, 2, -1, 2, -1, -2, -1, -2, 1, -2, -2, -2, 1, 2, 1, -2, -2, -1, -1, -1, 2, -1, 2, 2, 1, -2]"
49,dfs_bnb_mpi,336.758,-17,18,82685246,"[-1, -1, 2, 1, 1, 1, 2, 1, -2, -2, -1, -2, -2, 1, 2, 1, -2, -2, -1, -1, -1, -1, 2, 1, 2, -1, -1, -2, -1]"
50,dfs_bnb_mpi,176.624,-17,18,43097119,"[-1, -2, -2, -1, -2, -1, -2, 1, -2, 1, 1, 2, -1, 2, 1, 2, 2, 1, 1, -2, -1, -2, 1, -2, -1, -2, -2, -1, -1]"
51,dfs_bnb_mpi,78.135,-17,18,21433809,"[-1, -1, 2, -1, 2, 1, 1, -2, 1, 1, 1, 2, -1, -1, 2, 1, 1, 2, -1, 2, -1, -2, -1, -2, -1, 2, -1, -2, -1]"
52,dfs_bnb_mpi,2003.27,-17,18,442151881,"[-1, -2, -1, -1, -2, -1, 2, 2, -1, -2, -1, 2, 2, 2, 2, 1, 1, -2, -1, -2, 1, 1, 2, 1, 1, -2, -1, -2, -1]"
53,dfs_bnb_mpi,137.315,-18,19,30810381,"[-1, -1, -1, 2, 1, 1, 2, 1, -2, 1, -2, 1, -2, -1, -2, -1, 2, -1, -1, -1, -2, -2, 1, 2, 1, -2, -2, 1, 2]"
54,dfs_bnb_mpi,112.122,-18,19,27495440,"[-1, -1, -1, -1, 2, 1, 1, 2, 1, -2, 1, 1, 1, -2, -1, -2, 1, -2, -1, -1, 2, -1, -2, -2, -1, 2, -1, 2, 1]"
55,dfs_bnb_mpi,1072.87,-17,18,261369670,"[-1, -1, 2, -1, 2, 2, -1, -2, -2, -1, 2, -1, -2, -1, -2, 1, 1, 1, -2, -1, -2, 1, 1, 1, 1, 2, -1, -1, 2]"
56,dfs_bnb_mpi,27.9243,-18,18,6583256,"[-1, -1, 2, -1, -1, -1, -2, -2, -2, -2, 1, 2, 2, 2, 1, -2, -2, -2, 1, 2, 2, 1, 1, 1, -2, -1, -2, -1, 2]"
57,dfs_bnb_mpi,37.7886,-18,18,8838873,"[-1, -2, 1, 1, 2, 1, -2, -2, -1, -1, -1, -2, 1, -2, 1, 2, 1, -2, -2, 1, 2, 2, 1, 2, -1, 2, 1, 2, -1]"
