protein_id,algorithm,time,score,checked,placed,hash
0,dfs_bnb_mpi,6.9e-05,-2,2,15,"[-1, -1, 2, 2, 1, -2, 1, 2, 2]"
1,dfs_bnb_mpi,0.00052,-2,3,170,"[-1, -2, -1, -2, 1, 1, 2, 1, 2]"
2,dfs_bnb_mpi,0.001277,-2,3,345,"[-1, -1, 2, 2, -1, -2, -1, -2, 1]"
3,dfs_bnb_mpi,0.000283,-2,3,95,"[-1, -1, 2, 2, 1, -2, 1, 2, 2]"
4,dfs_bnb_mpi,0.000284,-1,2,93,"[-1, -1, 2, 2, 1, -2, 1, 2, 2]"
5,dfs_bnb_mpi,0.000111,-2,3,32,"[-1, -1, 2, 1, 2, -1, -1, -2, -1]"
6,dfs_bnb_mpi,3e-05,0,1,10,"[-1, -1, 2, 2, 2, 2, 2, 2, 2]"
7,dfs_bnb_mpi,6.8e-05,-2,3,25,"[-1, -1, 2, 1, 1, 1, -2, 1, 2]"
8,dfs_bnb_mpi,8.1e-05,-2,3,30,"[-1, -1, 2, 1, 2, 1, -2, 1, 2]"
9,dfs_bnb_mpi,0.000164,-3,4,52,"[-1, -2, 1, 1, 2, 2, 2, -1, -2]"
10,dfs_bnb_mpi,0.000322,-3,3,104,"[-1, -1, 2, -1, 2, 1, 1, -2, 1]"
11,dfs_bnb_mpi,0.000798,-2,3,205,"[-1, -1, 2, -1, 2, -1, -2, -2, 1]"
