protein_id,algorithm,time,score,checked,placed,hash
0,dfs_bnb_mpi,5.3e-05,0,1,10,"[-1, -1, 2, 2, 2, 2, 2, 2, 2]"
1,dfs_bnb_mpi,2.7e-05,0,1,10,"[-1, -1, 2, 2, 2, 2, 2, 2, 2]"
2,dfs_bnb_mpi,3.8e-05,-1,2,15,"[-1, -1, 2, 2, 1, -2, 1, 2, 2]"
3,dfs_bnb_mpi,4.7e-05,0,1,10,"[-1, -1, 2, 2, 2, 2, 2, 2, 2]"
4,dfs_bnb_mpi,2.5e-05,0,1,10,"[-1, -1, 2, 2, 2, 2, 2, 2, 2]"
5,dfs_bnb_mpi,3.2e-05,-1,2,12,"[-1, -1, 2, 2, 2, 2, 2, 1, -2]"
6,dfs_bnb_mpi,7.1e-05,0,1,10,"[-1, -1, 2, 2, 2, 2, 2, 2, 2]"
7,dfs_bnb_mpi,3.7e-05,-1,2,13,"[-1, -1, 2, 2, 2, 2, 1, -2, 1]"
8,dfs_bnb_mpi,1.9e-05,0,1,10,"[-1, -1, 2, 2, 2, 2, 2, 2, 2]"
9,dfs_bnb_mpi,4.7e-05,0,1,10,"[-1, -1, 2, 2, 2, 2, 2, 2, 2]"
10,dfs_bnb_mpi,2.5e-05,0,1,10,"[-1, -1, 2, 2, 2, 2, 2, 2, 2]"
11,dfs_bnb_mpi,4.4e-05,-1,2,16,"[-1, -1, 2, 1, 1, 2, 2, 2, 2]"
12,dfs_bnb_mpi,5.5e-05,0,1,10,"[-1, -1, 2, 2, 2, 2, 2, 2, 2]"
13,dfs_bnb_mpi,2.5e-05,0,1,10,"[-1, -1, 2, 2, 2, 2, 2, 2, 2]"
14,dfs_bnb_mpi,2.4e-05,0,1,10,"[-1, -1, 2, 2, 2, 2, 2, 2, 2]"
15,dfs_bnb_reach_prune,0.012356,0,1,10,"[-1, -1, 2, 2, 2, 2, 2, 2, 2]"
16,dfs_bnb_reach_prune,0.002362,0,1,10,"[-1, -1, 2, 2, 2, 2, 2, 2, 2]"
17,dfs_bnb_reach_prune,0.00138,0,1,10,"[-1, -1, 2, 2, 2, 2, 2, 2, 2]"
18,dfs_bnb_mpi,0.000128,-1,2,30,"[-1, -1, 2, 2, 2, 1, 1, -2, -2]"
19,dfs_bnb_mpi,0.000145,-1,2,45,"[-1, -1, 2, 2, 2, -1, -2, -2, -2]"
20,dfs_bnb_mpi,2.3e-05,0,1,10,"[-1, -1, 2, 2, 2, 2, 2, 2, 2]"
21,dfs_bnb_mpi,7.5e-05,-1,2,18,"[-1, -1, 2, 2, 2, 1, -2, -2, 1]"
22,dfs_bnb_mpi,2.5e-05,0,1,10,"[-1, -1, 2, 2, 2, 2, 2, 2, 2]"
23,dfs_bnb_mpi,6.9e-05,-1,2,16,"[-1, -1, 2, 1, 2, 2, 2, 2, 2]"
24,dfs_bnb_mpi,2.4e-05,0,1,10,"[-1, -1, 2, 2, 2, 2, 2, 2, 2]"
25,dfs_bnb_reach_prune,0.000515,0,1,10,"[-1, -1, 2, 2, 2, 2, 2, 2, 2]"
26,dfs_bnb_reach_prune,0.003433,-1,2,18,"[-1, -1, 2, 2, 1, 1, -2, 1, 2]"
27,dfs_bnb_mpi,5.7e-05,0,1,10,"[-1, -1, 2, 2, 2, 2, 2, 2, 2]"
28,dfs_bnb_mpi,2.6e-05,0,1,10,"[-1, -1, 2, 2, 2, 2, 2, 2, 2]"
29,dfs_bnb_mpi,5.1e-05,0,1,10,"[-1, -1, 2, 2, 2, 2, 2, 2, 2]"
30,dfs_bnb_mpi,2.5e-05,0,1,10,"[-1, -1, 2, 2, 2, 2, 2, 2, 2]"
31,dfs_bnb_mpi,5.1e-05,0,1,10,"[-1, -1, 2, 2, 2, 2, 2, 2, 2]"
32,dfs_bnb_mpi,2.5e-05,0,1,10,"[-1, -1, 2, 2, 2, 2, 2, 2, 2]"
33,dfs_bnb_mpi,4.5e-05,0,1,10,"[-1, -1, 2, 2, 2, 2, 2, 2, 2]"
34,dfs_bnb_reach_prune,0.008481,0,1,10,"[-1, -1, 2, 2, 2, 2, 2, 2, 2]"
35,dfs_bnb_mpi,7.5e-05,-1,2,14,"[-1, -1, 2, 2, 2, 1, -2, 1, 2]"
36,dfs_bnb_mpi,2.6e-05,0,1,10,"[-1, -1, 2, 2, 2, 2, 2, 2, 2]"
37,dfs_bnb_reach_prune,0.001241,-1,2,23,"[-1, -1, 2, 2, -1, -2, -2, -1, 2]"
38,dfs_bnb_reach_prune,0.001059,-1,2,18,"[-1, -1, 2, 2, 2, 1, -2, -2, 1]"
39,dfs_bnb_mpi,5.6e-05,0,1,10,"[-1, -1, 2, 2, 2, 2, 2, 2, 2]"
40,dfs_bnb_mpi,4.5e-05,-1,2,18,"[-1, -2, 1, 1, 2, 2, 2, 2, 2]"
41,dfs_bnb_reach_prune,0.001698,-1,2,17,"[-1, -1, 2, 2, 2, 2, 1, -2, -2]"
42,dfs_bnb_reach_prune,0.000621,-1,2,17,"[-1, -1, 2, -1, -2, -1, 2, 2, 2]"
43,dfs_bnb_mpi,8.2e-05,-1,2,15,"[-1, -1, 2, 2, 1, -2, 1, 2, 2]"
44,dfs_bnb_mpi,2e-05,0,1,10,"[-1, -1, 2, 2, 2, 2, 2, 2, 2]"
