protein_id,algorithm,time,score,checked,placed,hash
10020,dfs_bnb_mpi,0.891588,-7,8,250925,"[-1, -2, 1, 1, 2, 2, 1, 2, -1, 2, 2, -1, -2, -1, -2, 1, -2, -1, -1]"
10021,dfs_bnb_mpi,0.81278,-7,8,188998,"[-1, -1, 2, 2, 2, -1, -1, -1, -2, 1, 1, -2, -1, -1, -2, 1, -2, 1, 2]"
10022,dfs_bnb_mpi,0.007062,-5,6,2083,"[-1, -1, 2, -1, 2, 1, 2, 1, -2, -2, 1, 2, 2, 2, -1, -1, 2, 2, 2]"
10023,dfs_bnb_mpi,0.074008,-8,8,21361,"[-1, -1, 2, -1, -2, -1, -2, -1, -2, -2, 1, 2, 1, 2, 1, -2, 1, 2, 1]"
10024,dfs_bnb_mpi,0.149957,-7,8,39521,"[-1, -2, -1, 2, 2, 1, 1, 2, 2, -1, -2, -1, 2, 2, 1, 2, 1, -2, 1]"
10025,dfs_bnb_mpi,0.366958,-4,5,105370,"[-1, -1, 2, 2, 1, 2, -1, 2, 2, -1, -2, -2, -1, 2, -1, -2, -2, 1, 1]"
10026,dfs_bnb_mpi,1.08571,-8,9,293982,"[-1, -1, 2, 2, 1, -2, 1, 1, -2, 1, -2, -1, -2, -1, 2, -1, -2, -2, 1]"
10027,dfs_bnb_mpi,0.274094,-8,8,64519,"[-1, -1, 2, 2, -1, -2, -2, -2, -1, -1, 2, 1, 2, 2, 2, -1, -2, -2, -1]"
10028,dfs_bnb_mpi,4.30923,-9,10,1137402,"[-1, -1, 2, 2, -1, -2, -1, -2, -2, -2, 1, -2, 1, 2, 1, 2, -1, -1, 2]"
10029,dfs_bnb_mpi,0.320022,-6,7,94382,"[-1, -1, 2, 1, 2, 2, -1, -2, -1, -2, -1, -2, 1, -2, 1, -2, -1, -1, 2]"
10030,dfs_bnb_mpi,0.104407,-4,5,27308,"[-1, -1, 2, 2, 2, 1, 1, 1, -2, -1, -1, -2, 1, 1, 1, 2, 2, 2, 2]"
10031,dfs_bnb_mpi,0.609373,-7,8,144798,"[-1, -1, 2, 2, 2, 2, 1, -2, 1, -2, -1, -2, 1, 1, 2, 2, 1, -2, 1]"
10032,dfs_bnb_mpi,0.048997,-6,7,12515,"[-1, -1, 2, 1, 2, -1, 2, -1, -2, -2, -1, -1, 2, 1, 2, 2, 2, 2, 2]"
10033,dfs_bnb_mpi,0.30776,-10,10,72190,"[-1, -2, 1, 1, 2, 2, 1, -2, 1, -2, -1, -2, 1, -2, -2, -1, 2, -1, 2]"
