protein_id,algorithm,time,score,checked,placed,hash
8102,dfs_bnb_mpi,0.322489,-7,8,99741,"[-1, -2, -1, -2, 1, -2, 1, 2, 2, 1, 2, 2, 1, -2, -2, -2, -2, -1, 2]"
8103,dfs_bnb_mpi,3.637,-6,7,1051730,"[-1, -1, 2, 2, 2, 2, 2, 1, -2, -2, 1, 2, 1, -2, 1, -2, -1, -1, -1]"
8104,dfs_bnb_mpi,4.0512,-8,9,955718,"[-1, -1, 2, 2, 1, -2, 1, 1, 2, -1, 2, 2, 2, -1, -1, -2, -2, 1, 2]"
8105,dfs_bnb_mpi,9.22566,-8,9,2180621,"[-1, -1, 2, 2, -1, 2, -1, -2, -1, -2, -1, -1, -2, 1, 1, 1, 2, 1, -2]"
8106,dfs_bnb_mpi,4.69778,-7,7,1076681,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 1, -2, -2, -2, -2, 1, -2, -2, -1, 2]"
8107,dfs_bnb_mpi,0.019023,-6,7,5903,"[-1, -1, 2, 1, 2, -1, -1, -1, 2, 1, 1, 2, 1, -2, 1, -2, -2, 1, 2]"
8108,dfs_bnb_mpi,6.20137,-6,7,1556304,"[-1, -1, 2, 1, 1, 1, -2, -2, 1, 2, 1, -2, -2, -1, -1, -1, -1, 2, 1]"
8109,dfs_bnb_mpi,1.98092,-10,11,505462,"[-1, -2, -1, -2, -1, 2, 2, 1, 2, 1, 2, -1, 2, -1, -2, -2, -1, -2, -2]"
8110,dfs_bnb_mpi,0.462844,-4,5,135164,"[-1, -1, 2, 2, -1, -1, -2, -2, 1, -2, 1, -2, -1, -1, 2, -1, 2, 2, 2]"
8111,dfs_bnb_mpi,0.241063,-9,10,65805,"[-1, -1, -1, 2, 1, 1, 2, -1, 2, -1, -2, -1, -2, -2, -2, 1, -2, 1, 2]"
8112,dfs_bnb_mpi,3.59774,-6,7,893602,"[-1, -1, 2, 2, 1, -2, 1, 1, 2, 2, 2, 1, -2, -2, 1, -2, -1, -2, -1]"
