protein_id,algorithm,time,score,checked,placed,hash
824,dfs_bnb_mpi,0.828272,-9,10,243878,"[-1, -1, 2, 2, 2, 1, 1, -2, -1, -2, 1, 1, 2, 2, 2, -1, 2, 2, -1, -1, -2, -2, 1, 2]"
825,dfs_bnb_mpi,12.5746,-9,9,3601447,"[-1, -1, 2, 2, 2, 2, 2, 1, -2, -2, 1, -2, -1, -2, 1, 1, 2, 2, 1, 2, 2, -1, -2, -1]"
826,dfs_bnb_mpi,42.7012,-10,11,11569891,"[-1, -2, 1, 1, 1, -2, -1, -2, -1, 2, -1, -1, 2, 2, 2, 2, 1, -2, 1, 2, 1, -2, -2, 1]"
827,dfs_bnb_mpi,29.428,-9,10,7452786,"[-1, -1, 2, 2, 2, -1, 2, 1, 2, 1, -2, 1, 2, 2, 1, -2, -2, -2, -1, -1, -2, -2, 1, 2]"
828,dfs_bnb_mpi,2.92799,-10,11,871313,"[-1, -1, 2, 2, 2, 1, 1, -2, -1, -2, 1, 1, 2, 2, 2, 1, -2, -2, 1, -2, -1, -2, -1, -2]"
829,dfs_bnb_mpi,72.483,-11,12,20316429,"[-1, -1, 2, 2, 2, 1, -2, 1, 2, 1, -2, 1, 1, -2, -2, -2, -1, -1, 2, 1, 2, -1, -1, -1]"
830,dfs_bnb_mpi,0.364871,-10,11,99267,"[-1, -1, 2, 2, 1, -2, 1, 2, 2, -1, 2, -1, -2, -1, -2, -1, -2, 1, -2, -1, -1, 2, 2, 2]"
831,dfs_bnb_mpi,261.346,-9,10,70347287,"[-1, -1, 2, 2, 2, 2, 1, 2, 1, 2, 1, -2, 1, 1, -2, -1, -1, -2, -2, -1, -1, 2, 1, 2]"
