protein_id,algorithm,time,score,checked,placed,hash
712,dfs_bnb_mpi,4442.81,-4,5,1311731763,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, -1, 2, -1, -2, -1, 2, 2, -1, -2, -2, -2, 1, 1]"
713,dfs_bnb_mpi,68.1425,-6,7,20338461,"[-1, -1, 2, 2, -1, 2, -1, -2, -1, -1, -2, 1, 1, 1, -2, -1, -2, 1, -2, -1, -2, 1, 1, 2, 2, 1, 1, 1, 2]"
714,dfs_bnb_mpi,34.4772,-7,8,9591447,"[-1, -1, 2, 2, 2, 2, 2, 1, 1, 2, -1, -1, 2, -1, -2, -2, -1, 2, -1, 2, 1, 2, 2, 2, 2, 1, -2, -2, -2]"
715,dfs_bnb_mpi,213.019,-7,8,58285652,"[-1, -1, 2, 1, 1, 2, 2, 2, 2, 1, -2, -2, -2, -2, 1, -2, -1, -2, -1, -1, -1, -1, -2, 1, 1, 1, 1, 1, 2]"
716,dfs_bnb_mpi,119.555,-2,3,36308960,"[-1, -1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, -2, -2, 1, 2, 2, 2, -1, -1, -1, -2, -2, -2, -1, 2, 2, 2, 2]"
717,dfs_bnb_mpi,27339.1,-6,7,7271243283,"[-1, -2, -1, -2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 1, -2, -2, -2, -2, -2, -2, -1, -2, -1, -1, -1, -1, -1, 2, 1]"
718,dfs_bnb_mpi,1.03172,-6,6,307822,"[-1, -1, 2, 2, 2, -1, -2, -1, -2, 1, -2, -1, -1, -2, 1, 1, 1, -2, -1, -1, -1, -1, 2, 2, 2, 2, 2, 2, 2]"
719,dfs_bnb_mpi,881.607,-6,7,261973536,"[-1, -1, 2, 2, 2, 1, 2, 2, 2, -1, -2, -2, -1, 2, 2, 2, -1, -2, -2, -2, -1, -2, 1, 1, -2, -1, -1, -1, 2]"
